id,sourceLang,targetLang,sourceString,targetString
1,en,ha-NG,1918 flu,muran 1918
2,en,ha-NG,acute bronchitis,cutar hunhu mai tsanani
3,en,ha-NG,acute respiratory disease,cutar numfashi
4,en,ha-NG,AIDS,AIDS
5,en,ha-NG,airborne droplets,digon ruwa na iska
6,en,ha-NG,airway,hanyar iska
7,en,ha-NG,alcohol-based,tushen barasa
8,en,ha-NG,alcohol-based hand rub,abin goge hannu na tushen barasa
9,en,ha-NG,alcohol-based hand sanitizer,sinadarin hana kamuwa da cuta ta hannu na tushen barasa
10,en,ha-NG,alveolar disease,cutar hanyar iska
11,en,ha-NG,an epidemic,annoba
12,en,ha-NG,annual flu,mura na shekara
13,en,ha-NG,anti-inflammatory drug,magani mai hana kumburi
14,en,ha-NG,antiviral drug,maganin kankanuwar kwayar cuta
15,en,ha-NG,antiviral treatment,hanyoyin jinyar kankanuwar kwayar cuta
16,en,ha-NG,assay,gwajin karfe
17,en,ha-NG,asymptomatic,wanda ba alama
18,en,ha-NG,avian flu,muran tsuntsaye
19,en,ha-NG,Black Plague,annobar cuta ta bakin mutum
20,en,ha-NG,blood pressure,hawan jini
21,en,ha-NG,body fluid,ruwan jiki
22,en,ha-NG,breathing,numfashi
23,en,ha-NG,bubonic plague,annobar cuta ta bubonic
24,en,ha-NG,c19,c19
25,en,ha-NG,cv19,cv19
26,en,ha-NG,case fatality rate,yawan adadin mutuwa
27,en,ha-NG,causative agent,musabbabin wakili
28,en,ha-NG,CDC,CDC
29,en,ha-NG,chemical disinfection,sinadarin ma’adanin kimiya dake kashe kwayoyin cuta
30,en,ha-NG,chest x-ray,hoton kirji
31,en,ha-NG,clinical diagnosis,gano musabbabin faruwan cuta a asibiti
32,en,ha-NG,clinical trial,gwajin gano musabbabin cuta a asibiti
33,en,ha-NG,close contact,hulda na kusa
34,en,ha-NG,cvirus,cvirus
35,en,ha-NG,chronic respiratory disease,cutar numfashi mai tsawo
36,en,ha-NG,common cold,cutar mura na sanyi
37,en,ha-NG,common flu,mura
38,en,ha-NG,communicable disease,cutar ta iya sadarwa
39,en,ha-NG,community spread,yadawar anguwa
40,en,ha-NG,community transmission,watsa labarai a anguwa
41,en,ha-NG,compromised immune system,kwamushahsen garkuwan jiki
42,en,ha-NG,contagion,cutar da za’a iya kamuwa ta hanyar taba juna
43,en,ha-NG,contagious,cutar da za’a iya kamuwa tsakanin mutane ta hanyar taba juna
44,en,ha-NG,contagiousness,cutar da ake kamuwa ta hanyar taba juna
45,en,ha-NG,corona,corona
46,en,ha-NG,corona virus,cutar corona
47,en,ha-NG,corona virus epidemic,cutar annobar corona
48,en,ha-NG,corona virus outbreak,fashewar cutar corona
49,en,ha-NG,corona virus scare,tsoron cutar corona
50,en,ha-NG,coronavirus,cutar corona
51,en,ha-NG,coronavirus cases,harkar cutar corona
52,en,ha-NG,coronavirus outbreak,fashewar cutar corona
53,en,ha-NG,coronavirus pandemic,annobar cutar corona ta duniya
54,en,ha-NG,coronavirus scare,tsoron cutar corona
55,en,ha-NG,cough,tari
56,en,ha-NG,cough etiquette,laduban tari
57,en,ha-NG,coughing,yin tari
58,en,ha-NG,cov 19,cov 19
59,en,ha-NG,cov19,cov19
60,en,ha-NG,COVID,COVID
61,en,ha-NG,COVID-19 crisis,rikicin COVID-19
62,en,ha-NG,covid-19,covid-19
63,en,ha-NG,covid19,covid19
64,en,ha-NG,COVID-19 epidemic,annobar COVID-19
65,en,ha-NG,COVID-19 outbreak,fashewar COVID-19
66,en,ha-NG,COVID-19 pandemic,annobar duniya ta COVID-19
67,en,ha-NG,COVID 19,COVID 19
68,en,ha-NG,current crisis,rikicin yanzu
69,en,ha-NG,current health crisis,rikicin lafiya ta yanzu
70,en,ha-NG,current outbreak,fashewar yanzu
71,en,ha-NG,current pandemic,annobar duniya ta yanzu
72,en,ha-NG,CV,CV
73,en,ha-NG,CV-19,CV-19
74,en,ha-NG,deadly,mai iya kisa
75,en,ha-NG,deadly virus,kwayar cuta mai kisa
76,en,ha-NG,death rate,adadin mutuwa
77,en,ha-NG,death toll,yawan mutuwa
78,en,ha-NG,decontaminate,katse yaduwa
79,en,ha-NG,detectable,wanda za a iya gano
80,en,ha-NG,detergent,sabulu
81,en,ha-NG,difficulty breathing,numfashi da kyar
82,en,ha-NG,diabetes,ciwon suga
83,en,ha-NG,diagnosable disease,cutar da za a iya ganowa
84,en,ha-NG,diagnostic protocol,ka’idojin gano cututtuka
85,en,ha-NG,diagnostic testing,gwajin gano cuta
86,en,ha-NG,disease itself,cuta ita kanta
87,en,ha-NG,disease outbreak,fashewar cuta
88,en,ha-NG,disinfectant,abin tsaftacewa
89,en,ha-NG,disposable,wanda za a iya yarwa
90,en,ha-NG,droplet transmission,yaduwa ta faɗuwa
91,en,ha-NG,droplets,faduwa
92,en,ha-NG,dry cough,tari mara yawu
93,en,ha-NG,dry surface contamination,gurbatawa na waje bushashe
94,en,ha-NG,ebola,ebola
95,en,ha-NG,effective treatment,hanyar magancewa mai kyau
96,en,ha-NG,electron microscope,na'urar duba kananun kwayoyin cuta
97,en,ha-NG,emergency department,sashin gaggawa
98,en,ha-NG,epidemic,annoba
99,en,ha-NG,epidemic curve,yankin annoba
100,en,ha-NG,epidemic peak,iyakacin annoba
101,en,ha-NG,epidemiologist,makarancin annoba
102,en,ha-NG,exposure,makarancin annoba
103,en,ha-NG,extreme caution,mataki mai tsanani
