id,sourceLang,targetLang,sourceString,targetString
1,en,su-ID,1918 flu,flu 1918
2,en,su-ID,acute bronchitis,bronkhitis akut
3,en,su-ID,acute respiratory disease,penyakit pernapasan akut
4,en,su-ID,AIDS,panyakit AIDS
5,en,su-ID,airborne droplets,hawa nu kaluar
6,en,su-ID,airway,jalan napas
7,en,su-ID,alcohol-based,berbahan dasar alkohol
8,en,su-ID,alcohol-based hand rub,ngusap panangan jeung alkohol
9,en,su-ID,alcohol-based hand sanitizer,pencuci panangan berbahan alkohol
10,en,su-ID,alveolar disease,panyakit alveoulus
11,en,su-ID,an epidemic,wabah
12,en,su-ID,annual flu,flu tahuneun
13,en,su-ID,anti-inflammatory drug,ubar anti inplamasi
14,en,su-ID,antiviral drug,ubar anti virus
15,en,su-ID,antiviral treatment,parawatan anti virus
16,en,su-ID,assay,uji eusi na logam
17,en,su-ID,asymptomatic,teu aya gajala
18,en,su-ID,avian flu,flu burung
19,en,su-ID,Black Plague,Wabah Hideung
20,en,su-ID,blood pressure,tekanan geutih
21,en,su-ID,body fluid,cairan awak
22,en,su-ID,breathing,napas
23,en,su-ID,bubonic plague,wabah sampar
24,en,su-ID,c19,c 19
25,en,su-ID,cv19,cv 19
26,en,su-ID,case fatality rate,laju kafatalan kasus
27,en,su-ID,causative agent,agen panyabab
28,en,su-ID,CDC,Pusat Pengontrol dan Pancagah Penyakit di Amerika
29,en,su-ID,chemical disinfection,ngumbah make bahan kimia
30,en,su-ID,chest x-ray,rongsen dada
31,en,su-ID,clinical diagnosis,diagnosis klinis
32,en,su-ID,clinical trial,parcobaan klinis
33,en,su-ID,close contact,hubungan dekeut
34,en,su-ID,cvirus,c virus
35,en,su-ID,chronic respiratory disease,panyakit pernapasan kronis
36,en,su-ID,common cold,flu biasa / pilek
37,en,su-ID,common flu,flu biasa
38,en,su-ID,communicable disease,panyakit tepa
39,en,su-ID,community spread,panyabaran masyarakat
40,en,su-ID,community transmission,pangiriman sekitar masyarakat
41,en,su-ID,compromised immune system,kompromi sistem daya tahan awak
42,en,su-ID,contagion,penularan
43,en,su-ID,contagious,tepa
44,en,su-ID,contagiousness,panulareun
45,en,su-ID,corona,korona
46,en,su-ID,corona virus,korona virus
47,en,su-ID,corona virus epidemic,wabah virus korona
48,en,su-ID,corona virus outbreak,kajadian rongkah korona virus
49,en,su-ID,corona virus scare,kasieunan ku sabab korona virus
50,en,su-ID,coronavirus,koronavirus
51,en,su-ID,coronavirus cases,kasus korona virus
52,en,su-ID,coronavirus outbreak,kajadian rongkah koronavirus
53,en,su-ID,coronavirus pandemic,wabah korona virus nu aya di mana-mana
54,en,su-ID,coronavirus scare,kasieunan ku sabab koronavirus
55,en,su-ID,cough,batuk
56,en,su-ID,cough etiquette,etika batuk
57,en,su-ID,coughing,keur batuk
58,en,su-ID,cov 19,cov19
59,en,su-ID,cov19,cov 19
60,en,su-ID,COVID,KOVID
61,en,su-ID,COVID-19 crisis,krisis COVID-19
62,en,su-ID,covid-19,covid19
63,en,su-ID,covid19,covid-19
64,en,su-ID,COVID-19 epidemic,wabah covid-19 nu aya di mana-mana
65,en,su-ID,COVID-19 outbreak,kasieunan ku sabab covid-19
66,en,su-ID,COVID-19 pandemic,wabah covid-19
67,en,su-ID,COVID 19,COVID19
68,en,su-ID,current crisis,krisis nu keur jalan ayeuna
69,en,su-ID,current health crisis,krisis kesehatan nu keur jalan ayeuna
70,en,su-ID,current outbreak,kasieunan nu keur jalan
71,en,su-ID,current pandemic,wabah nu keur aya di mana-mana
72,en,su-ID,CV,cv
73,en,su-ID,CV-19,CV19
74,en,su-ID,deadly,maot
75,en,su-ID,deadly virus,virus nu nyieun maot
76,en,su-ID,death rate,laju maot
77,en,su-ID,death toll,korban maot
78,en,su-ID,decontaminate,dekontaminasi
79,en,su-ID,detectable,terdeteksi
80,en,su-ID,detergent,sabun keur nyuseuh
81,en,su-ID,difficulty breathing,hese napas
82,en,su-ID,diabetes,Diabetes
83,en,su-ID,diagnosable disease,panyakit nu bisa didiagnosa
84,en,su-ID,diagnostic protocol,tata cara diagnosa
85,en,su-ID,diagnostic testing,tes diagnosa
86,en,su-ID,disease itself,panyakit eta sorangan
87,en,su-ID,disease outbreak,kasieunan ku sabab panyakit
88,en,su-ID,disinfectant,ubar semprot keur virus
89,en,su-ID,disposable,sakali pake
90,en,su-ID,droplet transmission,panularan margi tetesan nu leutik
91,en,su-ID,droplets,tetesan nu leutik
92,en,su-ID,dry cough,batuk garing
93,en,su-ID,dry surface contamination,permukaan garing nu terkontaminasi
94,en,su-ID,ebola,panyakit ebola
95,en,su-ID,effective treatment,parawatan efektip
96,en,su-ID,electron microscope,mikroskop elektron
97,en,su-ID,emergency department,bagain gawat darurat
98,en,su-ID,epidemic,wabah nu aya dimana-mana
99,en,su-ID,epidemic curve,kurva wabah nu aya dimana-mana
100,en,su-ID,epidemic peak,puncakna wabah nu aya dimana-mana
101,en,su-ID,epidemiologist,ahli ilmu epidemi
102,en,su-ID,exposure,paparan
103,en,su-ID,extreme caution,mepeling ekstrim
104,en,su-ID,eye protection,palindung soca
105,en,su-ID,face mask,palindung rai
106,en,su-ID,face masks,masker rai
107,en,su-ID,family cluster,pakait kulawarga
108,en,su-ID,fatality rate,laju kafatalan
109,en,su-ID,fecal contamination,kontaminasi tai
110,en,su-ID,fever,panas
111,en,su-ID,flatten the infection curve,kurva infeksi nu datar
112,en,su-ID,flu,pilek
113,en,su-ID,food safety,dahareun nu aman
114,en,su-ID,formaldehyde,folmaldehida
115,en,su-ID,gastroenteritis,panyakit infeksi peujit
116,en,su-ID,germicide,ubar keur maotkeun kuman
117,en,su-ID,global pandemic,wabah sadunya
118,en,su-ID,global warming,pamanasan sadunya
119,en,su-ID,good respiratory hygiene,kabersihan pernapasan nu alus
120,en,su-ID,Guangdong,Kota Guangdong
121,en,su-ID,H1N1,H 1 N 1
122,en,su-ID,H1N1 virus,virus H1N1
123,en,su-ID,hand disinfectant,pembersih kuman keur panangan
124,en,su-ID,hand sanitizer,pembersih panangan
125,en,su-ID,health care provider,pamere kasehatan
126,en,su-ID,health crisis,krisis kasehatan
127,en,su-ID,health plan carrier,pamere rencana kasehatan
128,en,su-ID,health services,palayan kasehatan
129,en,su-ID,heart failure,gagal jantung
130,en,su-ID,high fever,panas pisan
131,en,su-ID,HIV,H I V
132,en,su-ID,hospitalize,asup rumah sakit
133,en,su-ID,household bleach,pambersih imah
134,en,su-ID,Hubei,Wilayah Hubei
135,en,su-ID,hydrogen peroxide,hidrogen peroksida
136,en,su-ID,hygiene,kabersihan
137,en,su-ID,immune system,sistem kakebalan awak
138,en,su-ID,immunity,kakebalan awak
139,en,su-ID,immunocompromised,kalainan kakebalan awak
140,en,su-ID,immunologist,ilmu kakebalan awak
141,en,su-ID,incubation,inkubasi
142,en,su-ID,incubation period,lila na inkubasi
143,en,su-ID,indirect contact,hubungan nu teu langsung
144,en,su-ID,infect,nularkeun
145,en,su-ID,infection,katulareun
146,en,su-ID,infectious,tepaeun
147,en,su-ID,infectivity,laju katepaan
148,en,su-ID,influenza,fflu / pilek
149,en,su-ID,initial transmission event,acara pangiriman nu di hareup
150,en,su-ID,intensive care equipment,alat parawatan nu intensif
151,en,su-ID,intermediate host,urang nu jadi perantara
152,en,su-ID,intrauterine,kandungan
153,en,su-ID,intubation,intubasi
154,en,su-ID,isolation,isolasi
155,en,su-ID,Isopropanol,iso propanol
156,en,su-ID,laboratory test kit,peralatan pangujian di laboratorium
157,en,su-ID,laboratory testing,pangujian laboratorium
158,en,su-ID,lack of testing,pangujian nu bocor
159,en,su-ID,lack of tests,kabocoran pangujian
160,en,su-ID,latest updates,pamutahiran panganyarna
161,en,su-ID,liver failure,gagal hate
162,en,su-ID,local public health authority,puskesmas
163,en,su-ID,lockdown,panguncian
164,en,su-ID,lungs,bayah
165,en,su-ID,masks,masker
166,en,su-ID,measles,campak
167,en,su-ID,mechanical ventilation,ventilasi mekanik
168,en,su-ID,media coverage,liputan ti media
169,en,su-ID,medical care,parawatan medis
170,en,su-ID,MERS,M E R S
171,en,su-ID,MERS CoV,MERS COV
172,en,su-ID,microbiologist,ilmu mikrobiologi
173,en,su-ID,mild cough,batuk biasa
174,en,su-ID,mortality rate,laju kamungkinan maot
175,en,su-ID,multi-organ failure,kagagalan sagala organ
176,en,su-ID,nasal congestion,irung kasumbat
177,en,su-ID,neutral detergent,sabun nyeseuh nu netral
178,en,su-ID,new normal,biasa nu panganyarna
179,en,su-ID,novel corona virus,virus korona novel
180,en,su-ID,novel coronavirus,novel koronavirus
181,en,su-ID,novel coronavirus outbreak,kajadian luar biasa novel koronavirus
182,en,su-ID,novel virus,virus novel
