id,sourceLang,targetLang,sourceString,targetString
1,en,ns-ZA,1918 flu,mphsikela wa 1918
2,en,ns-ZA,acute bronchitis,bolwetši bja mafahla
3,en,ns-ZA,acute respiratory disease,bolwetši bja go hema
4,en,ns-ZA,AIDS,bolwetši bja AIDS
5,en,ns-ZA,airborne droplets,marothodi a lego moyeng
6,en,ns-ZA,airway,mo go sepelago moya
7,en,ns-ZA,alcohol-based,e tswakilwe ka alkhohol
8,en,ns-ZA,alcohol-based hand rub,setlolo sa diatla seo se nago le alkhohol
9,en,ns-ZA,alcohol-based hand sanitizer,setlolo sa go hlwekiša diatla seo se nago le alkhohol
10,en,ns-ZA,alveolar disease,bolwetši bja mafahla
11,en,ns-ZA,an epidemic,go ata ga bolwetši
12,en,ns-ZA,annual flu,mphsikela wa ngwaga
13,en,ns-ZA,anti-inflammatory drug,sehlare sa go fokotša go ruruga
14,en,ns-ZA,antiviral drug,sehlare sa go lwantšha ditwatši
15,en,ns-ZA,antiviral treatment,kalafo ya go lwantšha ditwatši
16,en,ns-ZA,assay,nyakišišo ya malwetši
17,en,ns-ZA,asymptomatic,go se be le maswao
18,en,ns-ZA,avian flu,mphsikela wa avian
19,en,ns-ZA,Black Plague,kotlo ya Batho baso
20,en,ns-ZA,blood pressure,madi a magolo
21,en,ns-ZA,body fluid,diela tša mmele
22,en,ns-ZA,breathing,go hema
23,en,ns-ZA,bubonic plague,bolwetši bja dikgofa
24,en,ns-ZA,c19,c19
25,en,ns-ZA,cv19,cv19
26,en,ns-ZA,case fatality rate,tekanyo ya batho bao ba hlokofalago
27,en,ns-ZA,causative agent,sebaki
28,en,ns-ZA,CDC,CDC
29,en,ns-ZA,chemical disinfection,khemikhale ya
30,en,ns-ZA,chest x-ray,x-ray ya mafahla
31,en,ns-ZA,clinical diagnosis,tlhahlobo ya kliniki
32,en,ns-ZA,clinical trial,diteko tša kliniki
33,en,ns-ZA,close contact,Selo seo se lego kgauswi
34,en,ns-ZA,cvirus,twatši ya c
35,en,ns-ZA,chronic respiratory disease,Bolwetši bjo bo sa felego bja go hema
36,en,ns-ZA,common cold,mphsikela o tlwalegilego
37,en,ns-ZA,common flu,mphsikela o tlwaelegilego
38,en,ns-ZA,communicable disease,bolwetši bjo bo fetelago
39,en,ns-ZA,community spread,phetetšo ya batho
40,en,ns-ZA,community transmission,go fetetšwa ga batho
41,en,ns-ZA,compromised immune system,mašole a mmele ao a lego tekong
42,en,ns-ZA,contagion,go fetela
43,en,ns-ZA,contagious,bolwetši bjo bo fetelago
44,en,ns-ZA,contagiousness,go fetela
45,en,ns-ZA,corona,khorona
46,en,ns-ZA,corona virus,twatši ya khorona
47,en,ns-ZA,corona virus epidemic,leuba la twatši ya khorona
48,en,ns-ZA,corona virus outbreak,go ata ga twatši ya khorona
49,en,ns-ZA,corona virus scare,tšhošetšo ya twatši ya khorona
50,en,ns-ZA,coronavirus,twatšiyakhorona
51,en,ns-ZA,coronavirus cases,dipego tša twatši ya khorona
52,en,ns-ZA,coronavirus outbreak,go ata ga twatši ya khorona
53,en,ns-ZA,coronavirus pandemic,bolwetši bja twatši ya khorona
54,en,ns-ZA,coronavirus scare,tšhošetšo ya twatši ya khorona
55,en,ns-ZA,cough,go gohlola
56,en,ns-ZA,cough etiquette,mekgwa e mebotse ge o gohlola
57,en,ns-ZA,coughing,Go gohlola
58,en,ns-ZA,cov 19,cov 19
59,en,ns-ZA,cov19,cov19
60,en,ns-ZA,COVID,COVID
61,en,ns-ZA,COVID-19 crisis,Mathata a COVID-19
62,en,ns-ZA,covid-19,covid-19
63,en,ns-ZA,covid19,covid19
64,en,ns-ZA,COVID-19 epidemic,Bolwetši bja COVID-19
65,en,ns-ZA,COVID-19 outbreak,Go ata ga COVID-19
66,en,ns-ZA,COVID-19 pandemic,Bolwetši bja molokwanarite bja COVID-19
67,en,ns-ZA,COVID 19,COVID 19
68,en,ns-ZA,current crisis,Bothata bjo go lebanwego le bjona
69,en,ns-ZA,current health crisis,Bothata bja tša maphelo bjo go lebanwego le bjona
70,en,ns-ZA,current outbreak,Go ata ga bolwetši bjo go lebanwego le bjona
71,en,ns-ZA,current pandemic,Bolwetši bja molokwanarite bjo go lebanwego le bjona
72,en,ns-ZA,CV,CV
73,en,ns-ZA,CV-19,CV-19
74,en,ns-ZA,deadly,ya bolaya
75,en,ns-ZA,deadly virus,Twatši e bolayago
76,en,ns-ZA,death rate,Tekanyo ya mahu
77,en,ns-ZA,death toll,Palo ya mahu
78,en,ns-ZA,decontaminate,Go tloša ga twatši
79,en,ns-ZA,detectable,Go lemoga
80,en,ns-ZA,detergent,Sehlwekiši
81,en,ns-ZA,difficulty breathing,Go thatafalelwa ke go hema
82,en,ns-ZA,diabetes,Bolwetši bja swikiri
83,en,ns-ZA,diagnosable disease,Bolwetši bjo bo hlahlobjago
84,en,ns-ZA,diagnostic protocol,Tshepedišo ya go hwetša bolwetši
85,en,ns-ZA,diagnostic testing,Teko ya go hwetša bolwetši
86,en,ns-ZA,disease itself,Bolwetši ka bobona
87,en,ns-ZA,disease outbreak,Go ata ga bolwetši
88,en,ns-ZA,disinfectant,Go hwekiša
89,en,ns-ZA,disposable,Selo sa go lahlwa
90,en,ns-ZA,droplet transmission,go fetetšwa ga marothodi
91,en,ns-ZA,droplets,marothodi
92,en,ns-ZA,dry cough,Go gohlola mo go omilego
93,en,ns-ZA,dry surface contamination,Bokagodimo bja selo bjo bo šilafaditšwego
94,en,ns-ZA,ebola,ebola
95,en,ns-ZA,effective treatment,Kalafo
96,en,ns-ZA,electron microscope,Maekhroskoupo wa elektron
97,en,ns-ZA,emergency department,Lefapha la boemo bja tšhoganetšo
98,en,ns-ZA,epidemic,Go ata ga bolwetši
99,en,ns-ZA,epidemic curve,Go gola ga go ata ga bolwetši
100,en,ns-ZA,epidemic peak,tekanyo ya go ata ga bolwetši
101,en,ns-ZA,epidemiologist,setsebi sa malwetši ao a fetelago
102,en,ns-ZA,exposure,go ka fetelwa
103,en,ns-ZA,extreme caution,go ba šedi kudu
104,en,ns-ZA,eye protection,go šireletša mahlo
105,en,ns-ZA,face mask,maske wa sefahlego
106,en,ns-ZA,face masks,Dimask tša sefahlego
107,en,ns-ZA,family cluster,Go tlalelana ga lapa
108,en,ns-ZA,fatality rate,Tekanyo ya mahu
109,en,ns-ZA,fecal contamination,Tšhilafatšo ya mantle
110,en,ns-ZA,fever,Letadi
111,en,ns-ZA,flatten the infection curve,Go fokotša ga go ata ga malwetši
112,en,ns-ZA,flu,mphsikela
113,en,ns-ZA,food safety,Tšhireletšego ya dijo
114,en,ns-ZA,formaldehyde,formaldehyde
115,en,ns-ZA,gastroenteritis,Bolwetši bja mala
116,en,ns-ZA,germicide,Sebolaya ditwatši
117,en,ns-ZA,global pandemic,Bolwetši bja lefase ka moka
118,en,ns-ZA,global warming,Go ruthela ga lefase
119,en,ns-ZA,good respiratory hygiene,Tlhokomelo e botse ya tša go hema
120,en,ns-ZA,Guangdong,Guangdong
121,en,ns-ZA,H1N1,H1N1
122,en,ns-ZA,H1N1 virus,Twatši ya H1N1
123,en,ns-ZA,hand disinfectant,Go hlwekiša seatla
124,en,ns-ZA,hand sanitizer,Sehlwekiši sa seatla
125,en,ns-ZA,health care provider,Moabi wa tša tlhokomelo ya maphelo
126,en,ns-ZA,health crisis,Mathata a tša maphelo
127,en,ns-ZA,health plan carrier,Leano la tša kalafo
128,en,ns-ZA,health services,Ditirelo tša maphelo
129,en,ns-ZA,heart failure,Go ema ga pelo
