id,sourceLang,targetLang,sourceString,targetString
1,en,xh-ZA,1918 flu,Umbathalala
2,en,xh-ZA,acute bronchitis,ukosuleleka kakhulu kwemiphunga
3,en,xh-ZA,acute respiratory disease,isifo semiphunga
4,en,xh-ZA,AIDS,Isifo sikaGawulayo
5,en,xh-ZA,airborne droplets,amachaphaza asemoyeni
6,en,xh-ZA,airway,iimpumlo
7,en,xh-ZA,alcohol-based,into ene-alcohol
8,en,xh-ZA,alcohol-based hand rub,ukuhlikihla isandla ngento ene-alcohol
9,en,xh-ZA,alcohol-based hand sanitizer,into yokucoca isandla eyenziwe nge-alcohol
10,en,xh-ZA,alveolar disease,isifo semiphunga
11,en,xh-ZA,an epidemic,ubhubhane
12,en,xh-ZA,annual flu,umkhuhlane obakho qho ngonyaka
13,en,xh-ZA,anti-inflammatory drug,ichiza elithintela ukudumba
14,en,xh-ZA,antiviral drug,ichiza le-antiviral
15,en,xh-ZA,antiviral treatment,unyango lwe-antiviral
16,en,xh-ZA,assay,inkqubo yokuvavanya
17,en,xh-ZA,asymptomatic,ukungabi nazimpawu
18,en,xh-ZA,avian flu,i-flu yeentaka
19,en,xh-ZA,Black Plague,Ukufa Okumnyama
20,en,xh-ZA,blood pressure,ipresha yegazi
21,en,xh-ZA,body fluid,amanzi omzimba
22,en,xh-ZA,breathing,ukuphefumla
23,en,xh-ZA,bubonic plague,isifo sokudunjelwa ngamadlala
24,en,xh-ZA,c19,i-c19
25,en,xh-ZA,cv19,i-cv19
26,en,xh-ZA,case fatality rate,umlinganiselo wokufa kwabantu
27,en,xh-ZA,causative agent,unobangela wesifo
28,en,xh-ZA,CDC,I-CDC
29,en,xh-ZA,chemical disinfection,ukucoca ngeekhemikhali
30,en,xh-ZA,chest x-ray,i-x-ray yesifuba
31,en,xh-ZA,clinical diagnosis,uxilongo lwezonyango
32,en,xh-ZA,clinical trial,uphononongo lwezonyango
33,en,xh-ZA,close contact,ukusondelelana
34,en,xh-ZA,cvirus,i-cvirus
35,en,xh-ZA,chronic respiratory disease,isifo semiphunga esingapheliyo
36,en,xh-ZA,common cold,ifiva
37,en,xh-ZA,common flu,umkhuhlane
38,en,xh-ZA,communicable disease,isifo esosulelayo
39,en,xh-ZA,community spread,ukusasazeka ekuhlaleni
40,en,xh-ZA,community transmission,ukosulela ekuhlaleni
41,en,xh-ZA,compromised immune system,amajoni omzimba angasebenzi kakuhle
42,en,xh-ZA,contagion,ukusasazeka kwesifo
43,en,xh-ZA,contagious,isifo esosulelayo
44,en,xh-ZA,contagiousness,isifo esosulelayo
45,en,xh-ZA,corona,i-corona
46,en,xh-ZA,corona virus,intsholongwane ye-corona
47,en,xh-ZA,corona virus epidemic,ubhubhane wentsholongwane ye-corona
48,en,xh-ZA,corona virus outbreak,ukuqhambuka kwecorona virus
49,en,xh-ZA,corona virus scare,ukucinga unecorona virus
50,en,xh-ZA,coronavirus,icoronavirus
51,en,xh-ZA,coronavirus cases,iimeko zecoronavirus
52,en,xh-ZA,coronavirus outbreak,ukuqhambuka kwecoronavirus
53,en,xh-ZA,coronavirus pandemic,ubhubhane wentsholongwane yecorona
54,en,xh-ZA,coronavirus scare,ukucinga unecoronavirus
55,en,xh-ZA,cough,ukukhohlela
56,en,xh-ZA,cough etiquette,indlela yokukhohlela
57,en,xh-ZA,coughing,ukukhohlela
58,en,xh-ZA,cov 19,i-cov 19
59,en,xh-ZA,cov19,i-cov19
60,en,xh-ZA,COVID,I-COVID
61,en,xh-ZA,COVID-19 crisis,Ingxaki ye-COVID-19
62,en,xh-ZA,covid-19,i-covid-19
63,en,xh-ZA,covid19,i-covid19
64,en,xh-ZA,COVID-19 epidemic,Ubhubhane we-COVID-19
65,en,xh-ZA,COVID-19 outbreak,Ukuqhambuka kwe COVID-19
66,en,xh-ZA,COVID-19 pandemic,Ubhubhane we-COVID-19
67,en,xh-ZA,COVID 19,I-COVID 19
68,en,xh-ZA,current crisis,ingxaki ekhoyo ngoku
69,en,xh-ZA,current health crisis,ingxaki yezempilo yangoku
70,en,xh-ZA,current outbreak,ukuqhambuka kwangoku
71,en,xh-ZA,current pandemic,ubhubhane wangoku
72,en,xh-ZA,CV,I-CV
73,en,xh-ZA,CV-19,I-CV-19
74,en,xh-ZA,deadly,iyabulala
75,en,xh-ZA,deadly virus,intsholongwane ebulalayo
76,en,xh-ZA,death rate,izinga lokufa
77,en,xh-ZA,death toll,inani labafileyo
78,en,xh-ZA,decontaminate,yenza ingosuleli
79,en,xh-ZA,detectable,ebonakalayo
80,en,xh-ZA,detergent,into yokucoca
81,en,xh-ZA,difficulty breathing,ubunzima bokuphefumla
