id,sourceLang,targetLang,sourceString,targetString
1,en,it-IT,1918 flu,influenza del 1918
2,en,it-IT,acute bronchitis,bronchite acuta
3,en,it-IT,acute respiratory disease,Sindrome respiratoria acuta
4,en,it-IT,AIDS,AIDS
5,en,it-IT,airborne droplets,goccioline trasportate dall'aria
6,en,it-IT,airway,via aerea
7,en,it-IT,alcohol-based,a base di alcool
8,en,it-IT,alcohol-based hand rub,igienizzante per le mani a base alcolica
9,en,it-IT,alcohol-based hand sanitizer,disinfettante per le mani a base alcolica
10,en,it-IT,alveolar disease,malattia alveolare
11,en,it-IT,an epidemic,un'epidemia
12,en,it-IT,annual flu,influenza stagionale
13,en,it-IT,anti-inflammatory drug,farmaco antinfiammatorio
14,en,it-IT,antiviral drug,farmaco antivirale
15,en,it-IT,antiviral treatment,trattamento antivirale
16,en,it-IT,assay,saggio
17,en,it-IT,asymptomatic,asintomatica
18,en,it-IT,avian flu,influenza aviaria
19,en,it-IT,Black Plague,peste nera
20,en,it-IT,blood pressure,pressione sanguigna
21,en,it-IT,body fluid,fluido corporeo
22,en,it-IT,breathing,respirazione
23,en,it-IT,bubonic plague,peste bubbonica
24,en,it-IT,c19,C19
25,en,it-IT,cv19,CV19
26,en,it-IT,case fatality rate,tasso di letalità
27,en,it-IT,causative agent,agente scatenante
28,en,it-IT,CDC,CDC
29,en,it-IT,chemical disinfection,disinfezione chimica
30,en,it-IT,chest x-ray,radiografia del torace
31,en,it-IT,clinical diagnosis,diagnosi clinica
32,en,it-IT,clinical trial,test clinico
33,en,it-IT,close contact,a stretto contatto
34,en,it-IT,cvirus,cvirus
35,en,it-IT,chronic respiratory disease,malattia respiratoria cronica
36,en,it-IT,common cold,raffreddore
37,en,it-IT,common flu,influenza comune
38,en,it-IT,communicable disease,malattia trasmissibile
39,en,it-IT,community spread,diffusione comunitaria
40,en,it-IT,community transmission,trasmissione comunitaria
41,en,it-IT,compromised immune system,sistema immunitario compromesso
42,en,it-IT,contagion,contagio
43,en,it-IT,contagious,contagioso
44,en,it-IT,contagiousness,contagiosità
45,en,it-IT,corona,corona
46,en,it-IT,corona virus,coronavirus
47,en,it-IT,corona virus epidemic,epidemia di coronavirus
48,en,it-IT,corona virus outbreak,epidemia di coronavirus
49,en,it-IT,corona virus scare,paura del coronavirus
50,en,it-IT,coronavirus,coronavirus
51,en,it-IT,coronavirus cases,casi di coronavirus
52,en,it-IT,coronavirus outbreak,focolaio di coronavirus
53,en,it-IT,coronavirus pandemic,pandemia di coronavirus
54,en,it-IT,coronavirus scare,paura del coronavirus
55,en,it-IT,cough,tosse
56,en,it-IT,cough etiquette,comportamento in caso di tosse
57,en,it-IT,coughing,tossendo
58,en,it-IT,cov 19,cov 19
59,en,it-IT,cov19,cov19
60,en,it-IT,COVID,COVID
61,en,it-IT,COVID-19 crisis,Crisi COVID-19
62,en,it-IT,covid-19,covid-19
63,en,it-IT,covid19,covid19
64,en,it-IT,COVID-19 epidemic,Epidemia di COVID-19
65,en,it-IT,COVID-19 outbreak,Focolaio di COVID-19
66,en,it-IT,COVID-19 pandemic,Pandemia di COVID-19
67,en,it-IT,COVID 19,COVID 19
68,en,it-IT,current crisis,crisi attuale
69,en,it-IT,current health crisis,attuale crisi sanitaria
70,en,it-IT,current outbreak,focolaio attuale
71,en,it-IT,current pandemic,pandemia attuale
72,en,it-IT,CV,CV
73,en,it-IT,CV-19,CV-19
74,en,it-IT,deadly,mortale
75,en,it-IT,deadly virus,virus mortale
76,en,it-IT,death rate,tasso di mortalità
77,en,it-IT,death toll,bilancio delle vittime
78,en,it-IT,decontaminate,decontaminare
79,en,it-IT,detectable,rilevabile
80,en,it-IT,detergent,detergente
81,en,it-IT,difficulty breathing,respirazione difficoltosa
82,en,it-IT,diabetes,diabete
83,en,it-IT,diagnosable disease,malattia diagnosticabile
84,en,it-IT,diagnostic protocol,protocollo diagnostico
85,en,it-IT,diagnostic testing,test diagnostico
86,en,it-IT,disease itself,la malattia stessa
87,en,it-IT,disease outbreak,epidemia di malattia
88,en,it-IT,disinfectant,disinfettante
89,en,it-IT,disposable,monouso
90,en,it-IT,droplet transmission,trasmissione tramite goccioline
91,en,it-IT,droplets,goccioline
92,en,it-IT,dry cough,tosse secca
93,en,it-IT,dry surface contamination,contaminazione della superficie asciutta
94,en,it-IT,ebola,ebola
95,en,it-IT,effective treatment,trattamento efficace
96,en,it-IT,electron microscope,microscopio elettronico
97,en,it-IT,emergency department,dipartimento per le emergenze
98,en,it-IT,epidemic,epidemico
99,en,it-IT,epidemic curve,curva epidemica
100,en,it-IT,epidemic peak,picco dell'epidemia
101,en,it-IT,epidemiologist,epidemiologo
102,en,it-IT,exposure,esposizione
103,en,it-IT,extreme caution,estrema cautela
104,en,it-IT,eye protection,protezione per gli occhi
105,en,it-IT,face mask,maschera per il viso
106,en,it-IT,face masks,maschere per il viso
107,en,it-IT,family cluster,gruppo familiare
108,en,it-IT,fatality rate,tasso di mortalità
109,en,it-IT,fecal contamination,contaminazione fecale
110,en,it-IT,fever,febbre
111,en,it-IT,flatten the infection curve,appiattire la curva dell'infezione
112,en,it-IT,flu,influenza
113,en,it-IT,food safety,sicurezza alimentare
114,en,it-IT,formaldehyde,formaldeide
115,en,it-IT,gastroenteritis,gastroenterite
116,en,it-IT,germicide,germicida
117,en,it-IT,global pandemic,pandemia globale
118,en,it-IT,global warming,riscaldamento globale
119,en,it-IT,good respiratory hygiene,buona igiene respiratoria
120,en,it-IT,Guangdong,Guangdong
121,en,it-IT,H1N1,H1N1
122,en,it-IT,H1N1 virus,Virus H1N1
123,en,it-IT,hand disinfectant,disinfettante per le mani
124,en,it-IT,hand sanitizer,disinfettante per le mani
125,en,it-IT,health care provider,assistente sanitario
126,en,it-IT,health crisis,crisi sanitaria
127,en,it-IT,health plan carrier,assicurazione sanitaria
128,en,it-IT,health services,servizi sanitari
129,en,it-IT,heart failure,arresto cardiaco
130,en,it-IT,high fever,febbre alta
131,en,it-IT,HIV,HIV
132,en,it-IT,hospitalize,ospedalizzare
133,en,it-IT,household bleach,candeggina per uso domestico
134,en,it-IT,Hubei,Hubei
135,en,it-IT,hydrogen peroxide,perossido di idrogeno
136,en,it-IT,hygiene,igiene
137,en,it-IT,immune system,sistema immunitario
138,en,it-IT,immunity,immunità
139,en,it-IT,immunocompromised,immunodeficiente
140,en,it-IT,immunologist,immunologo
141,en,it-IT,incubation,incubazione
142,en,it-IT,incubation period,periodo di incubazione
