id,sourceLang,targetLang,sourceString,targetString
1,en,ja,1918 flu,1918 年インフルエンザ
2,en,ja,acute bronchitis,急性気管支炎
3,en,ja,acute respiratory disease,急性呼吸器疾患
4,en,ja,AIDS,エイズ
5,en,ja,airborne droplets,飛沫
6,en,ja,airway,気道
7,en,ja,alcohol-based,アルコールベース
8,en,ja,alcohol-based hand rub,アルコールベースの手指消毒剤
9,en,ja,alcohol-based hand sanitizer,アルコールベースのハンドサニタイザー
10,en,ja,alveolar disease,肺胞疾患
11,en,ja,an epidemic,伝染病
12,en,ja,annual flu,毎年のインフルエンザ
13,en,ja,anti-inflammatory drug,抗炎症薬
14,en,ja,antiviral drug,抗ウイルス薬
15,en,ja,antiviral treatment,抗ウイルス治療
16,en,ja,assay,試験
17,en,ja,asymptomatic,無症候性
18,en,ja,avian flu,鳥インフルエンザ
19,en,ja,Black Plague,黒死病
20,en,ja,blood pressure,血圧
21,en,ja,body fluid,体液
22,en,ja,breathing,呼吸
23,en,ja,bubonic plague,腺ペスト
24,en,ja,c19,c19
25,en,ja,cv19,cv19
26,en,ja,case fatality rate,致死率
27,en,ja,causative agent,原因物質
28,en,ja,CDC,疾病管理予防センター
29,en,ja,chemical disinfection,化学消毒
30,en,ja,chest x-ray,胸部レントゲン
31,en,ja,clinical diagnosis,臨床診断
32,en,ja,clinical trial,臨床試験
33,en,ja,close contact,濃厚接触
34,en,ja,cvirus,C ウィルス
35,en,ja,chronic respiratory disease,慢性呼吸器疾患
36,en,ja,common cold,流行性感冒
37,en,ja,common flu,流行性インフルエンザ
38,en,ja,communicable disease,感染性疾患
39,en,ja,community spread,地域感染
40,en,ja,community transmission,地域感染
41,en,ja,compromised immune system,免疫不全
42,en,ja,contagion,接触伝染
43,en,ja,contagious,伝染性
44,en,ja,contagiousness,伝染性
45,en,ja,corona,コロナ
46,en,ja,corona virus,コロナウイルス
47,en,ja,corona virus epidemic,コロナウイルス伝染病
48,en,ja,corona virus outbreak,コロナウイルスの流行
49,en,ja,corona virus scare,コロナウイルスの恐怖
50,en,ja,coronavirus,コロナウイルス
51,en,ja,coronavirus cases,コロナウイルスのケース
52,en,ja,coronavirus outbreak,コロナウイルスの流行
53,en,ja,coronavirus pandemic,コロナウイルスパンデミック
54,en,ja,coronavirus scare,コロナウイルスの恐怖
55,en,ja,cough,咳
56,en,ja,cough etiquette,咳に関するエチケット
57,en,ja,coughing,咳
58,en,ja,cov 19,cov 19
59,en,ja,cov19,cov19
60,en,ja,COVID,COVID
61,en,ja,COVID-19 crisis,COVID-19 による危機
62,en,ja,covid-19,covid-19
63,en,ja,covid19,covid19
64,en,ja,COVID-19 epidemic,COVID-19 伝染病
65,en,ja,COVID-19 outbreak,COVID-19 の流行
66,en,ja,COVID-19 pandemic,COVID-19 パンデミック
67,en,ja,COVID 19,COVID 19
68,en,ja,current crisis,現在の危機
69,en,ja,current health crisis,現在の医療危機
70,en,ja,current outbreak,現在の伝染病流行
71,en,ja,current pandemic,現在のパンデミック
72,en,ja,CV,CV
73,en,ja,CV-19,CV-19
74,en,ja,deadly,致命的
75,en,ja,deadly virus,致命的ウイルス
76,en,ja,death rate,死亡率
77,en,ja,death toll,死亡者数
78,en,ja,decontaminate,消毒
79,en,ja,detectable,検出可能
80,en,ja,detergent,洗剤
81,en,ja,difficulty breathing,呼吸困難
82,en,ja,diabetes,糖尿病
83,en,ja,diagnosable disease,診断可能な疾患
84,en,ja,diagnostic protocol,診断プロトコル
85,en,ja,diagnostic testing,診断的検査
86,en,ja,disease itself,病気自体
87,en,ja,disease outbreak,病気の流行
88,en,ja,disinfectant,消毒剤
89,en,ja,disposable,使い捨て
90,en,ja,droplet transmission,飛沫感染
91,en,ja,droplets,飛沫
92,en,ja,dry cough,空咳
93,en,ja,dry surface contamination,乾燥表面の汚染
94,en,ja,ebola,エボラ
95,en,ja,effective treatment,効果的治療法
96,en,ja,electron microscope,電子顕微鏡
97,en,ja,emergency department,救急科
98,en,ja,epidemic,伝染病
99,en,ja,epidemic curve,流行曲線
100,en,ja,epidemic peak,流行のピーク
101,en,ja,epidemiologist,疫学者
102,en,ja,exposure,接触
103,en,ja,extreme caution,細心の注意
104,en,ja,eye protection,保護めがね
105,en,ja,face mask,フェイスマスク
106,en,ja,face masks,フェイスマスク
107,en,ja,family cluster,家系内多発
108,en,ja,fatality rate,致死率
109,en,ja,fecal contamination,糞便汚染
110,en,ja,fever,熱
111,en,ja,flatten the infection curve,感染者数の抑制
112,en,ja,flu,インフルエンザ
113,en,ja,food safety,食品の安全性
114,en,ja,formaldehyde,ホルムアルデヒド
115,en,ja,gastroenteritis,胃腸炎
116,en,ja,germicide,殺菌剤
117,en,ja,global pandemic,世界的パンデミック
118,en,ja,global warming,地球温暖化
119,en,ja,good respiratory hygiene,良い呼吸器衛生習慣
120,en,ja,Guangdong,広東
121,en,ja,H1N1,H1N1
122,en,ja,H1N1 virus,H1N1 ウィルス
123,en,ja,hand disinfectant,手指消毒剤
124,en,ja,hand sanitizer,ハンドサニタイザー
125,en,ja,health care provider,医療提供者
126,en,ja,health crisis,医療危機
127,en,ja,health plan carrier,健康保険会社
128,en,ja,health services,医療サービス
129,en,ja,heart failure,心不全
130,en,ja,high fever,高熱
131,en,ja,HIV,HIV
132,en,ja,hospitalize,入院
133,en,ja,household bleach,家庭用漂白剤
134,en,ja,Hubei,湖北
135,en,ja,hydrogen peroxide,過酸化水素
136,en,ja,hygiene,衛生
137,en,ja,immune system,免疫系
138,en,ja,immunity,免疫
