id,sourceLang,targetLang,sourceString,targetString
1,en,wo-SN,1918 flu,sibbiru 1918
2,en,wo-SN,acute bronchitis,feebaru-xëtër bu tar
3,en,wo-SN,acute respiratory disease,feebaru noyyi bu tar
4,en,wo-SN,AIDS,SIDA
5,en,wo-SN,airborne droplets,toqi ndox yu ngelaw li di yóbbu
6,en,wo-SN,airway,jaar ci ngelaw
7,en,wo-SN,alcohol-based,bu am alkol
8,en,wo-SN,alcohol-based hand rub,ndox ak alkol ngir raxas loxo
9,en,wo-SN,alcohol-based hand sanitizer,ndox ak alkol ngir setal loxo
10,en,wo-SN,alveolar disease,feebaru alveole yi
11,en,wo-SN,an epidemic,epidemi
12,en,wo-SN,annual flu,sibbiru buy am at mu nekk
13,en,wo-SN,anti-inflammatory drug,garabu wàññi metit
14,en,wo-SN,antiviral drug,garab guy ray doomu-jàngoro ji
15,en,wo-SN,antiviral treatment,saafara bu ray doomu-jàngoro ji
16,en,wo-SN,assay,saytu
17,en,wo-SN,asymptomatic,mëna-wàlle
18,en,wo-SN,avian flu,sibbiru buy dal nganaaw yi
19,en,wo-SN,Black Plague,Peste bu ñuul
20,en,wo-SN,blood pressure,tensioŋu nit ki
21,en,wo-SN,body fluid,ndox yiy génn ci yaram
22,en,wo-SN,breathing,noyyi
23,en,wo-SN,bubonic plague,peste bubonik
24,en,wo-SN,c19,c19
25,en,wo-SN,cv19,cv19
26,en,wo-SN,case fatality rate,bariwaayu faat gi
27,en,wo-SN,causative agent,mbir yi koy joxe
28,en,wo-SN,CDC,CDC
29,en,wo-SN,chemical disinfection,ray jangoro ji ci chimie
30,en,wo-SN,chest x-ray,rajo xëtër bi
31,en,wo-SN,clinical diagnosis,càmbar ci klinik
32,en,wo-SN,clinical trial,saytu baaxaayu paj gi
33,en,wo-SN,close contact,jonjoo
34,en,wo-SN,cvirus,mbassum corona
35,en,wo-SN,chronic respiratory disease,feebaru noyyi bu yàgg
36,en,wo-SN,common cold,soj
37,en,wo-SN,common flu,sibbiru
38,en,wo-SN,communicable disease,feebar buy wàlle
39,en,wo-SN,community spread,tasaaroo ci gox
40,en,wo-SN,community transmission,wàllaate ci gox
41,en,wo-SN,compromised immune system,yaram wu amatul kaaraange
42,en,wo-SN,contagion,wàll
43,en,wo-SN,contagious,wàlle
44,en,wo-SN,contagiousness,wàllaate
45,en,wo-SN,corona,korona
46,en,wo-SN,corona virus,mbassum corona
47,en,wo-SN,corona virus epidemic,mbassum corona bu law
48,en,wo-SN,corona virus outbreak,ndorteelu mbassum corona
49,en,wo-SN,corona virus scare,ragal mbassum corona
50,en,wo-SN,coronavirus,mbassum corona
51,en,wo-SN,coronavirus cases,ñi am mbassum corona
52,en,wo-SN,coronavirus outbreak,ndorteelu mbassum corona
53,en,wo-SN,coronavirus pandemic,pandemi mbassum corona
54,en,wo-SN,coronavirus scare,ragal mbassum corona
55,en,wo-SN,cough,sëqët
