id,sourceLang,targetLang,sourceString,targetString
1,en,as-IN,1918 flu,1918 ফ্লু
2,en,as-IN,acute bronchitis,মাৰাত্মক শ্বাসনলী প্ৰদাহ
3,en,as-IN,acute respiratory disease,মাৰাত্মক শ্বাস-প্ৰশ্বাস সম্বন্ধীয় ৰোগ
4,en,as-IN,AIDS,এইডছ
5,en,as-IN,airborne droplets,বতাহত অহা জুলীয়া পদাৰ্থৰ ক্ষুদ্ৰ টোপাল / এয়াৰবোৰ্ন ড্ৰ'পলেটছ
6,en,as-IN,airway,বিমানপথ
7,en,as-IN,alcohol-based,এলক'হোল যুক্ত
8,en,as-IN,alcohol-based hand rub,এলক'হোল যুক্ত হেণ্ড ৰাব
9,en,as-IN,alcohol-based hand sanitizer,এলক'হোল যুক্ত হেণ্ড ছেনিটাইজাৰ
10,en,as-IN,alveolar disease,এলভেওলাৰ ৰোগ
11,en,as-IN,an epidemic,এক মহামাৰী
12,en,as-IN,annual flu,বাৰ্ষিক ফ্লু
13,en,as-IN,anti-inflammatory drug,অ-প্ৰদাহমূলক ঔষধ
14,en,as-IN,antiviral drug,এন্টিভাইৰেল ঔষধ
15,en,as-IN,antiviral treatment,এন্টিভাইৰেল চিকিত্‍সা
16,en,as-IN,assay,গুণাগুণ পৰীক্ষা
17,en,as-IN,asymptomatic,এছিমটোমেটিক
18,en,as-IN,avian flu,চৰাই সম্পৰ্কীয় ফ্লু
19,en,as-IN,Black Plague,কলা জ্বৰ / ব্লেক প্লেগ
20,en,as-IN,blood pressure,উচ্চ ৰক্তচাপ
21,en,as-IN,body fluid,বাৰ্ড ফ্লু
22,en,as-IN,breathing,শ্বাসক্ৰিয়া
23,en,as-IN,bubonic plague,ব্ৰধ্ন ৰোগ / বুব'নিক প্লেগ
24,en,as-IN,c19,চি19
25,en,as-IN,cv19,চিভি19
26,en,as-IN,case fatality rate,অপঘাত মৃত্যু ঘটনাৰ হাৰ
27,en,as-IN,causative agent,কাৰ্য্যকৰণ এজেন্ট
28,en,as-IN,CDC,চিডিচি / CDC
29,en,as-IN,chemical disinfection,ৰাসায়নিক বীজাণুনাশন
30,en,as-IN,chest x-ray,বুকুৰ এক্সৰে
31,en,as-IN,clinical diagnosis,চিকিত্‍সা বিষয়ক ৰোগ নিৰ্ণয়কৰণ
32,en,as-IN,clinical trial,চিকিত্‍সা বিষয়ক পৰীক্ষণ
33,en,as-IN,close contact,ওচৰ সম্বন্ধীয়
34,en,as-IN,cvirus,চিভাইৰাছ
35,en,as-IN,chronic respiratory disease,পুৰণি শ্বাস-প্ৰশ্বাস সম্বন্ধীয় ৰোগ
36,en,as-IN,common cold,সাধাৰণ চৰ্দি
37,en,as-IN,common flu,সাধাৰণ ফ্লু
38,en,as-IN,communicable disease,সংক্ৰামক ৰোগ
39,en,as-IN,community spread,সম্প্ৰদায় বিষপা
40,en,as-IN,community transmission,সম্প্ৰদায় সঞ্চাৰণ
41,en,as-IN,compromised immune system,বুজাবুজি কৰা প্ৰতিৰোধ প্ৰণালী
42,en,as-IN,contagion,সংক্ৰামক ৰোগ
43,en,as-IN,contagious,সংস্পৰ্শ সঞ্চাৰী
44,en,as-IN,contagiousness,সংক্ৰমণতা
45,en,as-IN,corona,ক'ৰোণা
46,en,as-IN,corona virus,ক'ৰোণা ভাইৰাছ
47,en,as-IN,corona virus epidemic,ক'ৰোণা ভাইৰাছ মহামাৰী
48,en,as-IN,corona virus outbreak,ক'ৰোণাভাইৰাছৰ আউটব্ৰেক
49,en,as-IN,corona virus scare,ক'ৰোণা ভাইৰাছ আতংক
50,en,as-IN,coronavirus,ক'ৰোণা ভাইৰাছ
51,en,as-IN,coronavirus cases,ক'ৰোণাভাইৰাছ কেছ
52,en,as-IN,coronavirus outbreak,ক'ৰোণাভাইৰাছৰ আউটব্ৰেক
53,en,as-IN,coronavirus pandemic,ক'ৰোণাভাইৰাছ আক্ৰান্ত হোৱা
54,en,as-IN,coronavirus scare,ক'ৰোণাভাইৰাছ আতংক
55,en,as-IN,cough,কাঁহ
56,en,as-IN,cough etiquette,কাহৰ লক্ষণ
57,en,as-IN,coughing,কাহি থকা
58,en,as-IN,cov 19,ক'ভ 19
59,en,as-IN,cov19,ক'ভ19
60,en,as-IN,COVID,ক'ভিড
61,en,as-IN,COVID-19 crisis,ক'ভিড-19 ৰোগসন্ধি
62,en,as-IN,covid-19,ক'ভিড-19
63,en,as-IN,covid19,ক'ভিড19
64,en,as-IN,COVID-19 epidemic,ক'ভিড-19 মহামাৰী
65,en,as-IN,COVID-19 outbreak,ক'ভিড-19 আচম্বিত আৰম্ভণি
66,en,as-IN,COVID-19 pandemic,ক'ভিড-19 বহু মানুহ আক্ৰান্ত
67,en,as-IN,COVID 19,ক'ভিড 19
68,en,as-IN,current crisis,বৰ্তমানৰ সংকট
69,en,as-IN,current health crisis,বৰ্তমানৰ স্বাস্থ্য সংকট
70,en,as-IN,current outbreak,বৰ্তমানৰ আচম্বিত আৰম্ভণি
71,en,as-IN,current pandemic,বৰ্তমানৰ বহুলোক আক্ৰান্ত
72,en,as-IN,CV,চিভি
73,en,as-IN,CV-19,চিভি-19
74,en,as-IN,deadly,মাৰাত্মক
75,en,as-IN,deadly virus,মাৰাত্মক ভাইৰাছ
76,en,as-IN,death rate,মৃত্যু হাৰ
77,en,as-IN,death toll,মৃত্যু হানি
78,en,as-IN,decontaminate,বিশুদ্ধ
79,en,as-IN,detectable,নিৰ্ধাৰাণযোগ্য
80,en,as-IN,detergent,অপমাৰ্জক / ডিটাৰজেন
81,en,as-IN,difficulty breathing,শ্বাস-প্ৰশ্বাসত অসুবিধা
82,en,as-IN,diabetes,মধুমেহ /ডাইবেটিক
83,en,as-IN,diagnosable disease,চিকিত্‍সা কৰিব পৰা ৰোগ
84,en,as-IN,diagnostic protocol,চিকিত্‍সা সম্পৰ্কীয় নিয়্মপ্ৰণালী
85,en,as-IN,diagnostic testing,চিকিত্‍সাজনিত পৰীক্ষাণ
86,en,as-IN,disease itself,ৰোগটো নিজে
87,en,as-IN,disease outbreak,ৰোগৰ আচম্বিত আৰম্ভণি
88,en,as-IN,disinfectant,বীজাণুনাশক দ্ৰব্য
89,en,as-IN,disposable,নিষ্পত্তিকৰণ যোগ / ডিচপোজেবল
90,en,as-IN,droplet transmission,মুখৰ জুলীয়া পদাৰ্থৰ সম্প্ৰসাৰণ
91,en,as-IN,droplets,মুখৰ জুলীয়া পদাৰ্থৰ অতি ক্ষুদ্ৰ টোপাল
92,en,as-IN,dry cough,শুকান কাহ
93,en,as-IN,dry surface contamination,শুকান পৃষ্ঠৰ ৰোগ সংক্ৰমণ
94,en,as-IN,ebola,ইব'লা
95,en,as-IN,effective treatment,ফলপ্ৰসূ চিকিত্‍সা
96,en,as-IN,electron microscope,ইলেক্ট্ৰ'ন মাইক্ৰ'স্কোপ
97,en,as-IN,emergency department,আপাতকালীন বিভাগ
98,en,as-IN,epidemic,মহামাৰী
99,en,as-IN,epidemic curve,মহামাৰী কাৰ্ভ
100,en,as-IN,epidemic peak,মহামাৰী শিখৰ
101,en,as-IN,epidemiologist,মহামাৰী প্ৰতিৰোধ বিশেষজ্ঞ /এপিডেমলোজিষ্ট
102,en,as-IN,exposure,"সদৰী কৰা, প্ৰকাশ কৰা"
103,en,as-IN,extreme caution,"চৰম সকীয়নি, অত্যাধিক মনোযোগ"
104,en,as-IN,eye protection,চকুৰ সুৰক্ষা
105,en,as-IN,face mask,মুখৰ মাস্ক
106,en,as-IN,face masks,মুখৰ মাস্কসমূহ
107,en,as-IN,family cluster,পৰিয়ালৰ গোটখোৱা
108,en,as-IN,fatality rate,অপঘাত মৃত্যুৰ হাৰ
109,en,as-IN,fecal contamination,মুখৰ সংক্ৰমণ
