id,sourceLang,targetLang,sourceString,targetString
1,en,nl,1918 flu,griep 1918
2,en,nl,acute bronchitis,acute bronchitis
3,en,nl,acute respiratory disease,acute ademhalingsaandoening
4,en,nl,AIDS,AIDS
5,en,nl,airborne droplets,luchtgedragen druppeltjes
6,en,nl,airway,luchtwegen
7,en,nl,alcohol-based,alcoholhoudend
8,en,nl,alcohol-based hand rub,alcoholhoudende handreiniger
9,en,nl,alcohol-based hand sanitizer,alcoholhoudende handontsmetter
10,en,nl,alveolar disease,alveolaire ziekte
11,en,nl,an epidemic,een epidemie
12,en,nl,annual flu,jaarlijkse griep
13,en,nl,anti-inflammatory drug,ontstekingsremmende medicatie
14,en,nl,antiviral drug,antivirale medicatie
15,en,nl,antiviral treatment,antivirale behandeling
16,en,nl,assay,test
17,en,nl,asymptomatic,asymptomatisch
18,en,nl,avian flu,vogelgriep
19,en,nl,Black Plague,zwarte pest
20,en,nl,blood pressure,bloeddruk
21,en,nl,body fluid,lichaamsvocht
22,en,nl,breathing,ademhaling
23,en,nl,bubonic plague,builenpest
24,en,nl,c19,c19
25,en,nl,cv19,cv19
26,en,nl,case fatality rate,sterftecijfer
27,en,nl,causative agent,veroorzakende factor
28,en,nl,CDC,CDC
29,en,nl,chemical disinfection,chemische ontsmetting
30,en,nl,chest x-ray,röntgenfoto borstkas
31,en,nl,clinical diagnosis,klinische diagnose
32,en,nl,clinical trial,klinische test
33,en,nl,close contact,nauw contact
34,en,nl,cvirus,cvirus
35,en,nl,chronic respiratory disease,chronische ademhalingsaandoening
36,en,nl,common cold,gewone verkoudheid
37,en,nl,common flu,gewone griep
38,en,nl,communicable disease,overdraagbare ziekte
39,en,nl,community spread,verspreiding in de gemeenschap
40,en,nl,community transmission,overdracht in de gemeenschap
41,en,nl,compromised immune system,aangetast immuunsysteem
42,en,nl,contagion,besmetting
43,en,nl,contagious,besmettelijk
44,en,nl,contagiousness,besmettelijkheid
45,en,nl,corona,corona
46,en,nl,corona virus,coronavirus
47,en,nl,corona virus epidemic,epidemie corona virus
48,en,nl,corona virus outbreak,uitbraak corona virus
49,en,nl,corona virus scare,schrik corona virus
50,en,nl,coronavirus,coronavirus
51,en,nl,coronavirus cases,gevallen coronavirus
52,en,nl,coronavirus outbreak,uitbraak coronavirus
53,en,nl,coronavirus pandemic,pandemie coronavirus
54,en,nl,coronavirus scare,schrik coronavirus
55,en,nl,cough,hoest
56,en,nl,cough etiquette,hoest etiket
57,en,nl,coughing,hoesten
58,en,nl,cov 19,cov 19
59,en,nl,cov19,cov19
60,en,nl,COVID,COVID
61,en,nl,COVID-19 crisis,COVID-19 crisis
62,en,nl,covid-19,covid-19
63,en,nl,covid19,covid19
64,en,nl,COVID-19 epidemic,epidemie COVID-19
65,en,nl,COVID-19 outbreak,uitbraak COVID-19
66,en,nl,COVID-19 pandemic,pandemie COVID-19
67,en,nl,COVID 19,COVID 19
68,en,nl,current crisis,huidige crisis
69,en,nl,current health crisis,huidige gezondheidscrisis
70,en,nl,current outbreak,huidige uitbraak
71,en,nl,current pandemic,huidige pandemie
72,en,nl,CV,CV
73,en,nl,CV-19,CV-19
74,en,nl,deadly,dodelijk
75,en,nl,deadly virus,dodelijk virus
76,en,nl,death rate,sterftecijfer
77,en,nl,death toll,dodental
78,en,nl,decontaminate,ontsmetten
79,en,nl,detectable,detecteerbaar
80,en,nl,detergent,reinigingsmiddel
81,en,nl,difficulty breathing,moeite met ademhalen
82,en,nl,diabetes,suikerziekte
83,en,nl,diagnosable disease,diagnosticeerbare ziekte
84,en,nl,diagnostic protocol,diagnoseprotocol
85,en,nl,diagnostic testing,diagnosetesten
86,en,nl,disease itself,de ziekte zelf
87,en,nl,disease outbreak,ziekte-uitbraak
88,en,nl,disinfectant,ontsmettingsmiddel
89,en,nl,disposable,wegwerpbaar
90,en,nl,droplet transmission,overbrenging via druppeltjes
91,en,nl,droplets,druppeltjes
92,en,nl,dry cough,droge hoest
93,en,nl,dry surface contamination,besmetting droog oppervlak
94,en,nl,ebola,ebola
95,en,nl,effective treatment,doeltreffende behandeling
96,en,nl,electron microscope,elektronenmicroscoop
97,en,nl,emergency department,spoedgevallenafdeling
98,en,nl,epidemic,epidemie
99,en,nl,epidemic curve,curve epidemie
100,en,nl,epidemic peak,piek epidemie
101,en,nl,epidemiologist,epidemioloog
102,en,nl,exposure,blootstelling
103,en,nl,extreme caution,uiterste voorzichtigheid
104,en,nl,eye protection,oogbescherming
105,en,nl,face mask,gezichtsmasker
106,en,nl,face masks,gezichtsmaskers
107,en,nl,family cluster,familiegroep
108,en,nl,fatality rate,sterftecijfer
109,en,nl,fecal contamination,fecale besmetting
110,en,nl,fever,koorts
111,en,nl,flatten the infection curve,de infectiecurve afvlakken
112,en,nl,flu,influenza
113,en,nl,food safety,voedselveiligheid
114,en,nl,formaldehyde,formaldehyde
115,en,nl,gastroenteritis,darmontsteking
116,en,nl,germicide,germicide
117,en,nl,global pandemic,wereldwijde pandemie
118,en,nl,global warming,aardopwarming
119,en,nl,good respiratory hygiene,goede ademhalingshygiëne
120,en,nl,Guangdong,Guangdong
121,en,nl,H1N1,H1N1
122,en,nl,H1N1 virus,H1N1 virus
123,en,nl,hand disinfectant,handontsmettingsmiddel
124,en,nl,hand sanitizer,handontsmetter
125,en,nl,health care provider,gezondheidszorgverlener
126,en,nl,health crisis,gezondheidscrisis
127,en,nl,health plan carrier,zorgverzekeraar
128,en,nl,health services,gezondheidsdiensten
129,en,nl,heart failure,hartfalen
130,en,nl,high fever,hoge koorts
131,en,nl,HIV,HIV
132,en,nl,hospitalize,hospitaliseren
133,en,nl,household bleach,huishoudelijk bleekwater
134,en,nl,Hubei,Hubei
135,en,nl,hydrogen peroxide,waterstofperoxide
136,en,nl,hygiene,hygiëne
137,en,nl,immune system,immuunsysteem
138,en,nl,immunity,immuniteit
139,en,nl,immunocompromised,immuungecompromiteerd
140,en,nl,immunologist,immunoloog
141,en,nl,incubation,incubatie
142,en,nl,incubation period,incubatieperiode
143,en,nl,indirect contact,indirect contact
144,en,nl,infect,infecteren
145,en,nl,infection,infectie
146,en,nl,infectious,besmettelijk
147,en,nl,infectivity,besmettelijkheid
148,en,nl,influenza,influenza
149,en,nl,initial transmission event,aanvankelijk overdrachtsevenement
150,en,nl,intensive care equipment,uitrusting intensieve verzorging
151,en,nl,intermediate host,tussenpersoon
152,en,nl,intrauterine,intra-uterien
153,en,nl,intubation,intubatie
154,en,nl,isolation,isolatie
155,en,nl,Isopropanol,isopropanol
156,en,nl,laboratory test kit,kit laboratoriumtest
157,en,nl,laboratory testing,laboratoriumtest
158,en,nl,lack of testing,gebrek aan testen
159,en,nl,lack of tests,gebrek aan testkits
160,en,nl,latest updates,laatste nieuws
161,en,nl,liver failure,leverfalen
162,en,nl,local public health authority,plaatselijke autoriteiten volksgezondheid
163,en,nl,lockdown,lockdown
164,en,nl,lungs,longen
165,en,nl,masks,maskers
166,en,nl,measles,mazelen
167,en,nl,mechanical ventilation,mechanische ventilatie
168,en,nl,media coverage,verslaggeving
169,en,nl,medical care,medische zorg
170,en,nl,MERS,MERS
171,en,nl,MERS CoV,MERS CoV
172,en,nl,microbiologist,microbioloog
173,en,nl,mild cough,lichte hoest
174,en,nl,mortality rate,sterftecijfer
175,en,nl,multi-organ failure,multi-orgaanfalen
176,en,nl,nasal congestion,neusverstopping
177,en,nl,neutral detergent,neutraal reinigingsmiddel
178,en,nl,new normal,nieuwe normaal
179,en,nl,novel corona virus,nieuw corona virus
180,en,nl,novel coronavirus,nieuw coronavirus
181,en,nl,novel coronavirus outbreak,uitbraak nieuw coronavirus
182,en,nl,novel virus,nieuw virus
183,en,nl,online medical consultation,online medische consultatie
184,en,nl,onset,begin
185,en,nl,outbreak,uitbraak
186,en,nl,outbreak readiness,op uitbraak voorbereid
187,en,nl,overall case fatality,algehele letaliteit
188,en,nl,pandemic,pandemie
189,en,nl,pangolin,schubdier
190,en,nl,pathogen,pathogeen
191,en,nl,pathology,pathologie
192,en,nl,patient care equipment,uitrusting patiëntverzorging
193,en,nl,personal protective equipment,persoonlijke beschermende uitrusting
194,en,nl,person-to-person transmission,overdracht persoon op persoon
195,en,nl,phlegm,slijm
196,en,nl,physical contact,lichamelijk contact
197,en,nl,plague,plaag
198,en,nl,pneumonia,longontsteking
199,en,nl,pneumonias,longontstekingen
200,en,nl,positive test,positieve test
201,en,nl,precaution,voorzorgsmaatregel
202,en,nl,precautionary,preventie
203,en,nl,pre-existing condition,voorafbestaande aandoening
204,en,nl,preparedness,voorbereidheid
205,en,nl,prognosis,prognose
206,en,nl,protect myself,mezelf beschermen
207,en,nl,protect others,anderen beschermen
208,en,nl,protect yourself,jezelf beschermen
209,en,nl,protective measures,beschermende maatregelen
210,en,nl,public health crisis,volksgezondheidscrisis
211,en,nl,pulmonary tissue damage,longweefselschade
212,en,nl,quarantine,quarantaine
213,en,nl,rapid risk assessment,snelle risicobeoordeling
214,en,nl,reagent,reagens
215,en,nl,regular flu,normale griep
216,en,nl,reinfection,herbesmetting
217,en,nl,renal disease,nierziekte
218,en,nl,renal failure,nierfalen
219,en,nl,respirator,ademhalingsapparaat
220,en,nl,respiratory,ademhalinggerelateerd
221,en,nl,respiratory disease,ademhalingsaandoening
222,en,nl,respiratory distress,ademnood
223,en,nl,respiratory droplets,ademhalingsdruppeltjes
224,en,nl,respiratory hygiene,ademhalingshygiëne
225,en,nl,respiratory illness,luchtwegaandoening
226,en,nl,respiratory syndrome,ademhalingssyndroom
227,en,nl,respiratory tract disease,luchtwegziekte
228,en,nl,restrictions,beperkingen
229,en,nl,resurge,heropkomst
230,en,nl,RNA,RNA
231,en,nl,rubeola,rodehond
232,en,nl,runny nose,lopende neus
233,en,nl,SARS,SARS
234,en,nl,SARS-CoV-2,SARS-CoV-2
235,en,nl,SARS-CoV,SARS-CoV
236,en,nl,sars-related coronavirus,sars-gerelateerde coronavirus
237,en,nl,seasonal flu,seizoensgriep
238,en,nl,seasonal influenza,seizoensinfluenza
239,en,nl,secretion,uitscheiding
240,en,nl,self-quarantine,zelfquarantaine
241,en,nl,sepsis,sepsis
242,en,nl,septic shock,septische shock
243,en,nl,Severe Acute Respiratory Syndrome,Ernstig acuut ademhalingssyndroom
244,en,nl,shortness of breath,kortademigheid
245,en,nl,sickened,verziekt
246,en,nl,sickness,ziekte
247,en,nl,sneeze,niezen
248,en,nl,sneezes,niest
249,en,nl,sneezing,niezend
250,en,nl,social distancing,beperken van sociale contacten
251,en,nl,sore throat,pijnlijke keel
252,en,nl,spanish flu,spaanse griep
253,en,nl,specimen collection,verzameling proefmonsters
254,en,nl,spread,verspreiden
255,en,nl,sputum,sputum
256,en,nl,stigmatisation,stigmatisering
257,en,nl,supportive,ondersteunend
258,en,nl,surface,oppervlak
259,en,nl,surfaces,oppervlakken
260,en,nl,suspected infection,vermoede besmetting
261,en,nl,swab,wattenstaafje
262,en,nl,swine flu,varkensgriep
263,en,nl,symptom,symptoom
264,en,nl,symptomatic,symptomatisch
265,en,nl,symptoms,symptomen
266,en,nl,targeted disinfection,doelgerichte ontsmetting
267,en,nl,test kit,testkit
268,en,nl,testing error,testvergissing
269,en,nl,tissue damage,weefselschade
270,en,nl,tp shortage,tekort wc-papier
271,en,nl,toilet paper shortage,tekort toiletpapier
272,en,nl,touch,aanraken
273,en,nl,touching,aanraking
274,en,nl,transmissibility,overdraagbaarheid
275,en,nl,transmissible,overdraagbaar
276,en,nl,transmission,overdracht
277,en,nl,transmission potential,overdrachtspotentieel
278,en,nl,typical flu,typische griep
279,en,nl,underlying disease,onderliggende ziekte
280,en,nl,updates,updates
281,en,nl,vaccine,vaccin
282,en,nl,vaccines,vaccins
283,en,nl,ventilation,ventilatie
284,en,nl,ventilator,ventilator
285,en,nl,ventilators,ventilators
286,en,nl,viral infection,virale infectie
287,en,nl,viral outbreak,virale uitbraak
288,en,nl,viral pandemic,virale pandemie
289,en,nl,viral pneumonia,virale longontsteking
290,en,nl,virtual care,virtuele zorg
291,en,nl,virulence,virulentie
292,en,nl,virus itself,virus zelf
293,en,nl,virus outbreak,virus uitbraak
294,en,nl,virus scare,virus schrik
295,en,nl,virus spreads,virus verspreiding
296,en,nl,virus strain,virusstam
297,en,nl,viral transmission,virusoverdracht
298,en,nl,vivid-19,vivid-19
299,en,nl,washing hands,handen wassen
300,en,nl,washing ones hands,zich de handen wassen
301,en,nl,wash your hands,je handen wassen
302,en,nl,white blood cell count,telling witte bloedlichaampjes
303,en,nl,widespread transmission,wijdverspreide overdracht
304,en,nl,working from home,thuis werken
305,en,nl,WFH,WFH
306,en,nl,Wuhan,Wuhan
