id,sourceLang,targetLang,sourceString,targetString
1,en,km-KH,1918 flu,ជម្ងឺផ្ដាសាយ ឆ្នាំ 1918
2,en,km-KH,acute bronchitis,ជម្ងឺរលាកទងសួតស្រួចស្រាវ
3,en,km-KH,acute respiratory disease,ជម្ងឺផ្លូវដង្ហើមស្រួចស្រាវ
4,en,km-KH,AIDS,ជម្ងឺអេដស៍
5,en,km-KH,airborne droplets,តំណក់ទឹកតូចៗតាមខ្យល់
6,en,km-KH,airway,បំពង់ខ្យល់
7,en,km-KH,alcohol-based,មានជាតិអាល់កុល
8,en,km-KH,alcohol-based hand rub,ទឹកលាងដៃមានជាតិអាល់កុល
9,en,km-KH,alcohol-based hand sanitizer,ទឹកសម្អាតដៃមានជាតិអាល់កុល
10,en,km-KH,alveolar disease,ជម្ងឺថង់សួត
11,en,km-KH,an epidemic,ការរីករាលដាលជម្ងឺ
12,en,km-KH,annual flu,ជម្ងឺផ្ដាសាយដែលកើតរាល់ឆ្នាំ
13,en,km-KH,anti-inflammatory drug,ថ្នាំប្រឆាំងនឹងការរលាក
14,en,km-KH,antiviral drug,ថ្នាំប្រឆាំងវីរុស
15,en,km-KH,antiviral treatment,ការព្យាបាលដោយប្រើថ្នាំប្រឆាំងវីរុស
16,en,km-KH,assay,ការធ្វើតេស្ដវិភាគ
17,en,km-KH,asymptomatic,ការមិនចេញរោគសញ្ញា
18,en,km-KH,avian flu,ជម្ងឺផ្ដាសាយបក្សី
19,en,km-KH,Black Plague,ជម្ងឺអាសន្នរោគខ្មៅ
20,en,km-KH,blood pressure,សម្ពាធឈាម
21,en,km-KH,body fluid,អង្គធាតុរាវក្នុងខ្លួន
22,en,km-KH,breathing,ការដកដង្ហើម
23,en,km-KH,bubonic plague,ជម្ងឺអាសន្នរោគកូនកណ្តុរ
24,en,km-KH,c19,c19
25,en,km-KH,cv19,cv19
26,en,km-KH,case fatality rate,អត្រាករណីស្លាប់
27,en,km-KH,causative agent,ភ្នាក់ងារបង្កជម្ងឺ
28,en,km-KH,CDC,CDC
29,en,km-KH,chemical disinfection,ការរម្ងាប់មេរោគដោយប្រើសារជាតិគីមី
30,en,km-KH,chest x-ray,ការថតកាំរស្មីអ៊ិចទ្រូង
31,en,km-KH,clinical diagnosis,ការធ្វើរោគវិនិច្ឆ័យគ្លីនិច
32,en,km-KH,clinical trial,ការសាកល្បងព្យាបាល
33,en,km-KH,close contact,ការប៉ះពាល់ជិតស្និទ្ធ
34,en,km-KH,cvirus,វីរុស C
35,en,km-KH,chronic respiratory disease,ជម្ងឺផ្លូវដង្ហើមរ៉ាំរ៉ៃ
36,en,km-KH,common cold,ជម្ងឺផ្ដាសាយធម្មតា
37,en,km-KH,common flu,ជម្ងឺផ្ដាសាយធម្មតា
38,en,km-KH,communicable disease,ជម្ងឺឆ្លង
39,en,km-KH,community spread,ការរាលដាលក្នុងសហគមន៍
40,en,km-KH,community transmission,ការចម្លងក្នុងសហគមន៍
41,en,km-KH,compromised immune system,ប្រព័ន្ធភាពស៊ាំចុះខ្សោយ
42,en,km-KH,contagion,ការឆ្លង
43,en,km-KH,contagious,ដែលឆ្លង
44,en,km-KH,contagiousness,ភាពអាចឆ្លងបាន
45,en,km-KH,corona,កូរ៉ូណា
46,en,km-KH,corona virus,វីរុសកូរ៉ូណា
47,en,km-KH,corona virus epidemic,ការរាតត្បាតនៃជំងឺកូរ៉ូណា
48,en,km-KH,corona virus outbreak,ការផ្ទុះឡើងនៃវីរុសកូរ៉ូណា
49,en,km-KH,corona virus scare,ការភ័យខ្លាចវីរុសកូរ៉ូណា
50,en,km-KH,coronavirus,វីរុសកូរ៉ូណា
51,en,km-KH,coronavirus cases,ករណីវីរុសកូរ៉ូណា
52,en,km-KH,coronavirus outbreak,ការផ្ទុះឡើងនៃវីរុសកូរ៉ូណា
53,en,km-KH,coronavirus pandemic,ជម្ងឺរាលដាលវីរុសកូរ៉ូណា
54,en,km-KH,coronavirus scare,ការភ័យខ្លាចវីរុសកូរ៉ូណា
55,en,km-KH,cough,ក្អក
56,en,km-KH,cough etiquette,របៀបក្អក
57,en,km-KH,coughing,ការក្អក
58,en,km-KH,cov 19,កូវីដ 19
59,en,km-KH,cov19,កូវីដ19
60,en,km-KH,COVID,កូវីដ
61,en,km-KH,COVID-19 crisis,វិបត្តិកូវីដ-19
62,en,km-KH,covid-19,កូវីដ-19
63,en,km-KH,covid19,កូវីដ19
64,en,km-KH,COVID-19 epidemic,ការរាតត្បាតនៃជម្ងឺកូវីដ-19
65,en,km-KH,COVID-19 outbreak,ការផ្ទុះឡើងនៃជម្ងឺកូវីដ-19
66,en,km-KH,COVID-19 pandemic,ជម្ងឺរាតត្បាតកូវីដ-19
67,en,km-KH,COVID 19,កូវីដ 19
68,en,km-KH,current crisis,វិបត្តិបច្ចុប្បន្ន
69,en,km-KH,current health crisis,វិបត្តិសុខភាពបច្ចុប្បន្ន
70,en,km-KH,current outbreak,ការផ្ទុះឡើងបច្ចុប្បន្ន
71,en,km-KH,current pandemic,ជម្ងឺរាតត្បាតបច្ចុប្បន្ន
72,en,km-KH,CV,CV
73,en,km-KH,CV-19,CV-19
74,en,km-KH,deadly,សាហាវ
75,en,km-KH,deadly virus,វីរុសដ៏សាហាវ
76,en,km-KH,death rate,អត្រាស្លាប់
77,en,km-KH,death toll,ចំនួនអ្នកស្លាប់
78,en,km-KH,decontaminate,កម្ចាត់មេរោគ
79,en,km-KH,detectable,អាចរកឃើញ
80,en,km-KH,detergent,សាប៊ូ
81,en,km-KH,difficulty breathing,ពិបាកដកដង្ហើម
82,en,km-KH,diabetes,ជម្ងឺទឹកនោមផ្អែម
83,en,km-KH,diagnosable disease,ជម្ងឺដែលអាចធ្វើរោគវិនិច្ឆ័យបាន
84,en,km-KH,diagnostic protocol,ពិធីសារធ្វើរោគវិនិច្ឆ័យ
85,en,km-KH,diagnostic testing,ការធ្វើតេស្តរោគវិនិច្ឆ័យ
86,en,km-KH,disease itself,ជម្ងឺខ្លួនវា
87,en,km-KH,disease outbreak,ការផ្ទុះឡើងនៃជម្ងឺ
88,en,km-KH,disinfectant,សារធាតុសម្លាប់មេរោគ
89,en,km-KH,disposable,ដែលប្រើម្ដងបោះចោល
90,en,km-KH,droplet transmission,ការចម្លងតាមតំណក់ទឹកតូចៗ
91,en,km-KH,droplets,តំណក់ទឹកតូចៗ
92,en,km-KH,dry cough,ក្អកស្ងួត
93,en,km-KH,dry surface contamination,ការចម្លងនៅលើផ្ទៃស្ងួត
