id,sourceLang,targetLang,sourceString,targetString
1,en,no,1918 flu,1918 influensa
2,en,no,acute bronchitis,akutt bronkitt
3,en,no,acute respiratory disease,akutt luftveissykdom
4,en,no,AIDS,AIDS
5,en,no,airborne droplets,luftbårne dråper
6,en,no,airway,luftveier
7,en,no,alcohol-based,alkoholbasert
8,en,no,alcohol-based hand rub,alkoholbasert hånddesinfeksjon
9,en,no,alcohol-based hand sanitizer,alkoholbasert hånddesinfeksjonsmiddel
10,en,no,alveolar disease,alveolar sykdom
11,en,no,an epidemic,en epidemi
12,en,no,annual flu,årlig influensa
13,en,no,anti-inflammatory drug,betennelseshemmende medikament
14,en,no,antiviral drug,antiviralt medikament
15,en,no,antiviral treatment,antiviral behandling
16,en,no,assay,analyse
17,en,no,asymptomatic,asymptomatisk
18,en,no,avian flu,fugleinfluensa
19,en,no,Black Plague,Svartedauden
20,en,no,blood pressure,blodtrykk
21,en,no,body fluid,kroppsvæske
22,en,no,breathing,puste
23,en,no,bubonic plague,byllepest
24,en,no,c19,c19
25,en,no,cv19,cv19
26,en,no,case fatality rate,tilfeller dødelighetsrate
27,en,no,causative agent,forårsakende agent
28,en,no,CDC,CDC
29,en,no,chemical disinfection,kjemisk desinfeksjon
30,en,no,chest x-ray,røntgen av brystet
31,en,no,clinical diagnosis,klinisk diagnose
32,en,no,clinical trial,klinisk utprøving
33,en,no,close contact,nærkontakt
34,en,no,cvirus,cvirus
35,en,no,chronic respiratory disease,kronisk luftveissykdom
36,en,no,common cold,forkjølelse
37,en,no,common flu,vanlig influensa
38,en,no,communicable disease,smittsom sykdom
39,en,no,community spread,utbredelse i samfunnet
40,en,no,community transmission,overføring i samfunnet
41,en,no,compromised immune system,kompromittert immunforsvaret
42,en,no,contagion,smitte
43,en,no,contagious,smittsom
44,en,no,contagiousness,smittsomhet
45,en,no,corona,korona
46,en,no,corona virus,koronavirus
47,en,no,corona virus epidemic,koronavirus epidemi
48,en,no,corona virus outbreak,koronavirusutbrudd
49,en,no,corona virus scare,koronavirus frykt
50,en,no,coronavirus,koronavirus
51,en,no,coronavirus cases,koronavirus tilfeller
52,en,no,coronavirus outbreak,koronavirus utbrudd
53,en,no,coronavirus pandemic,koronavirus pandemi
54,en,no,coronavirus scare,koronavirus frykt
55,en,no,cough,hoste
56,en,no,cough etiquette,hosteetikette
57,en,no,coughing,hoste
58,en,no,cov 19,cov 19
59,en,no,cov19,cov19
60,en,no,COVID,COVID
61,en,no,COVID-19 crisis,COVID-19 krise
62,en,no,covid-19,covid-19
63,en,no,covid19,covid19
64,en,no,COVID-19 epidemic,COVID-19 epidemi
65,en,no,COVID-19 outbreak,COVID-19 utbrudd
66,en,no,COVID-19 pandemic,COVID-19 pandemi
67,en,no,COVID 19,COVID 19
68,en,no,current crisis,nåværende krise
69,en,no,current health crisis,nåværende helsekrise
70,en,no,current outbreak,nåværende utbrudd
71,en,no,current pandemic,nåværende pandemi
72,en,no,CV,CV
73,en,no,CV-19,CV-19
74,en,no,deadly,dødelig
75,en,no,deadly virus,dødelig virus
76,en,no,death rate,dødsrate
77,en,no,death toll,dødstall
78,en,no,decontaminate,dekontaminere
79,en,no,detectable,påvisbar
80,en,no,detergent,vaskemiddel
81,en,no,difficulty breathing,pustevansker
82,en,no,diabetes,diabetes
83,en,no,diagnosable disease,diagnostiserbar sykdom
84,en,no,diagnostic protocol,diagnostisk protokoll
85,en,no,diagnostic testing,diagnostisk testing
86,en,no,disease itself,selve sykdommen
87,en,no,disease outbreak,sykdomsutbrudd
88,en,no,disinfectant,desinfeksjonsmiddel
89,en,no,disposable,engangs
90,en,no,droplet transmission,dråpeoverføring
91,en,no,droplets,dråper
92,en,no,dry cough,tørrhoste
93,en,no,dry surface contamination,kontaminering på tørr overflate
94,en,no,ebola,ebola
95,en,no,effective treatment,effektiv behandling
96,en,no,electron microscope,elektronmikroskop
97,en,no,emergency department,akuttmottak
98,en,no,epidemic,epidemi
99,en,no,epidemic curve,epidemikurve
100,en,no,epidemic peak,epidemitopp
101,en,no,epidemiologist,epidemiolog
102,en,no,exposure,eksponering
103,en,no,extreme caution,ekstrem forsiktighet
104,en,no,eye protection,øyebeskyttelse
105,en,no,face mask,ansiktsmaske
106,en,no,face masks,ansiktsmasker
107,en,no,family cluster,familiegruppe
108,en,no,fatality rate,dødelighet
109,en,no,fecal contamination,fekal kontaminering
110,en,no,fever,feber
111,en,no,flatten the infection curve,flate ut infeksjonskurven
112,en,no,flu,influensa
113,en,no,food safety,matsikkerhet
114,en,no,formaldehyde,formaldehyd
115,en,no,gastroenteritis,gastroenteritt
116,en,no,germicide,bakteriedrepende middel
117,en,no,global pandemic,global pandemi
118,en,no,global warming,global oppvarming
119,en,no,good respiratory hygiene,god åndedrettshygiene
120,en,no,Guangdong,Guangdong
121,en,no,H1N1,H1N1
122,en,no,H1N1 virus,H1N1-virus
123,en,no,hand disinfectant,hånddesinfiserende middel
124,en,no,hand sanitizer,håndrenser
125,en,no,health care provider,helsepersonell
126,en,no,health crisis,helsekrise
127,en,no,health plan carrier,helseforsikringsselskap
128,en,no,health services,helsetjenester
129,en,no,heart failure,hjertefeil
130,en,no,high fever,høy feber
131,en,no,HIV,HIV
132,en,no,hospitalize,sykehusinnleggelse
133,en,no,household bleach,husholdningsklor
134,en,no,Hubei,Hubei
135,en,no,hydrogen peroxide,hydrogenperoksyd
136,en,no,hygiene,hygiene
137,en,no,immune system,immunsystem
138,en,no,immunity,immunitet
139,en,no,immunocompromised,svekket immunforsvar
140,en,no,immunologist,immunolog
141,en,no,incubation,inkubasjon
142,en,no,incubation period,inkubasjonstid
143,en,no,indirect contact,indirekte kontakt
144,en,no,infect,smitte
145,en,no,infection,infeksjon
146,en,no,infectious,smittsom
147,en,no,infectivity,smittsomhet
148,en,no,influenza,influensa
149,en,no,initial transmission event,første smitteoverføring
150,en,no,intensive care equipment,intensivpleieutstyr
151,en,no,intermediate host,mellomvert
152,en,no,intrauterine,intrauterin
153,en,no,intubation,intubasjon
154,en,no,isolation,isolasjon
155,en,no,Isopropanol,isopropanol
156,en,no,laboratory test kit,laboratorietestesett
157,en,no,laboratory testing,laboratorietesting
158,en,no,lack of testing,mangel på testing
159,en,no,lack of tests,mangel på tester
160,en,no,latest updates,siste oppdateringer
161,en,no,liver failure,leversvikt
162,en,no,local public health authority,lokal folkehelsemyndighet
163,en,no,lockdown,lockdown
164,en,no,lungs,lunger
165,en,no,masks,masker
166,en,no,measles,meslinger
167,en,no,mechanical ventilation,mekanisk ventilasjon
168,en,no,media coverage,mediadekning
169,en,no,medical care,medisinsk behandling
170,en,no,MERS,MERS
171,en,no,MERS CoV,MERS CoV
172,en,no,microbiologist,mikrobiolog
173,en,no,mild cough,mild hoste
174,en,no,mortality rate,dødelighetsrate
175,en,no,multi-organ failure,multiorgansvikt
176,en,no,nasal congestion,tett nese
177,en,no,neutral detergent,nøytralt vaskemiddel
178,en,no,new normal,ny normal
179,en,no,novel corona virus,nytt korona-virus
180,en,no,novel coronavirus,nytt koronavirus
181,en,no,novel coronavirus outbreak,nye koronavirusutbrudd
182,en,no,novel virus,nytt virus
183,en,no,online medical consultation,online medisinsk konsultasjon
184,en,no,onset,inntreden
185,en,no,outbreak,utbrudd
186,en,no,outbreak readiness,utbrudd beredskap
187,en,no,overall case fatality,total dødelighet
188,en,no,pandemic,pandemi
189,en,no,pangolin,pangolin
190,en,no,pathogen,patogen
191,en,no,pathology,patologi
192,en,no,patient care equipment,pasientpleieutstyr
193,en,no,personal protective equipment,personlig verneutstyr
194,en,no,person-to-person transmission,person-til-person overføring
195,en,no,phlegm,slim
196,en,no,physical contact,fysisk kontakt
197,en,no,plague,pest
198,en,no,pneumonia,lungebetennelse
199,en,no,pneumonias,lungebetennelser
200,en,no,positive test,positiv test
201,en,no,precaution,forholdsregel
202,en,no,precautionary,sikkerhetstiltak
203,en,no,pre-existing condition,eksisterende tilstand
204,en,no,preparedness,beredskap
205,en,no,prognosis,prognose
