id,sourceLang,targetLang,sourceString,targetString
1,en,lt-LT,1918 flu,1918 m. gripas
2,en,lt-LT,acute bronchitis,ūminis bronchitas
3,en,lt-LT,acute respiratory disease,ūminė kvėpavimo takų liga
4,en,lt-LT,AIDS,AIDS
5,en,lt-LT,airborne droplets,ore esantys oro lašeliai
6,en,lt-LT,airway,kvėpavimo takai
7,en,lt-LT,alcohol-based,alkoholio pagrindu
8,en,lt-LT,alcohol-based hand rub,rankų valiklis alkoholio pagrindu
9,en,lt-LT,alcohol-based hand sanitizer,rankų dezinfekcinė priemonė alkoholio pagrindu
10,en,lt-LT,alveolar disease,alveolių liga
11,en,lt-LT,an epidemic,epidemija
12,en,lt-LT,annual flu,kasmetinis gripas
13,en,lt-LT,anti-inflammatory drug,priešuždegiminis vaistas
14,en,lt-LT,antiviral drug,antivirusinis vaistas
15,en,lt-LT,antiviral treatment,antivirusinis gydymas
16,en,lt-LT,assay,tyrimas
17,en,lt-LT,asymptomatic,besimptomis
18,en,lt-LT,avian flu,paukščių gripas
19,en,lt-LT,Black Plague,Juodasis maras
20,en,lt-LT,blood pressure,kraujo spaudimas
21,en,lt-LT,body fluid,kūno skystis
22,en,lt-LT,breathing,kvėpavimas
23,en,lt-LT,bubonic plague,buboninis maras
24,en,lt-LT,c19,c19
25,en,lt-LT,cv19,cv19
26,en,lt-LT,case fatality rate,atvejų mirtingumo koeficientas
27,en,lt-LT,causative agent,sukėlėjas
28,en,lt-LT,CDC,CDC
29,en,lt-LT,chemical disinfection,cheminė dezinfekcija
30,en,lt-LT,chest x-ray,krūtinės ląstos rentgenas
31,en,lt-LT,clinical diagnosis,klinikinė diagnozė
32,en,lt-LT,clinical trial,klinikinis tyrimas
33,en,lt-LT,close contact,artimas kontaktas
34,en,lt-LT,cvirus,C virusas
35,en,lt-LT,chronic respiratory disease,lėtinė kvėpavimo takų liga
36,en,lt-LT,common cold,įprastas peršalimas
37,en,lt-LT,common flu,įprastas gripas
38,en,lt-LT,communicable disease,užkrečiama liga
39,en,lt-LT,community spread,paplitimas bendruomenėje
40,en,lt-LT,community transmission,perdavimas bendruomenėje
41,en,lt-LT,compromised immune system,pažeista imuninė sistema
42,en,lt-LT,contagion,užkratas
43,en,lt-LT,contagious,užkrečiama
44,en,lt-LT,contagiousness,užkrečiamumas
45,en,lt-LT,corona,korona
46,en,lt-LT,corona virus,koronavirusas
47,en,lt-LT,corona virus epidemic,koronaviruso epidemija
