id,sourceLang,targetLang,sourceString,targetString
1,en,ur-PK,1918 flu,1918 کا فلو
2,en,ur-PK,acute bronchitis,پھیپھڑوں کی شدید سوجن
3,en,ur-PK,acute respiratory disease,تنفس کی شدید بیماری
4,en,ur-PK,AIDS,ایڈز (ایسی بیماری جس میں میں جسمانی مدافعت ختم ہو جاتی ہے)
5,en,ur-PK,airborne droplets,ہوا میں معلق ننھے قطرے
6,en,ur-PK,airway,جسم میں ہوا کا راستہ
7,en,ur-PK,alcohol-based,الکحل پر مبنی
8,en,ur-PK,alcohol-based hand rub,الکحل پر مبنی ہاٹھوں پر ملنے والا
9,en,ur-PK,alcohol-based hand sanitizer,الکحل پر مبنی ہاتھ صاف کرنے والا
10,en,ur-PK,alveolar disease,پھیپھڑوں کی ہوا کی تھیلیوں کی بیماری
11,en,ur-PK,an epidemic,ایک وبائی بیماری
12,en,ur-PK,annual flu,سالانہ فلو
13,en,ur-PK,anti-inflammatory drug,دافع سوزش دوا
14,en,ur-PK,antiviral drug,وائرس کش دوا
15,en,ur-PK,antiviral treatment,وائرس کش علاج
16,en,ur-PK,assay,جانچ
17,en,ur-PK,asymptomatic,بیماری کی علامات کے بغیر
18,en,ur-PK,avian flu,برڈ فلو
19,en,ur-PK,Black Plague,کالی طاعون
20,en,ur-PK,blood pressure,فشار خون
21,en,ur-PK,body fluid,جسمانی سیال
22,en,ur-PK,breathing,سانس لینا
23,en,ur-PK,bubonic plague,گلٹی دار طاعون
24,en,ur-PK,c19,c19
25,en,ur-PK,cv19,cv19
26,en,ur-PK,case fatality rate,اموات کی شرح
27,en,ur-PK,causative agent,باعث علت محرک
28,en,ur-PK,CDC,CDC
29,en,ur-PK,chemical disinfection,کیمیائی دافع چھوت
30,en,ur-PK,chest x-ray,سینے کا ایکسرے
31,en,ur-PK,clinical diagnosis,طبی تشخیص
32,en,ur-PK,clinical trial,طبی آزمائش
33,en,ur-PK,close contact,قریبی رابطہ
34,en,ur-PK,cvirus,سی وائرس
35,en,ur-PK,chronic respiratory disease,سانس کی دیرینہ مرض
36,en,ur-PK,common cold,زکام
