id,sourceLang,targetLang,sourceString,targetString
1,en,hu-HU,1918 flu,1918 influenza
2,en,hu-HU,acute bronchitis,akut hörghurut
3,en,hu-HU,acute respiratory disease,akut légúti betegség
4,en,hu-HU,AIDS,AIDS
5,en,hu-HU,airborne droplets,levegőben terjedő cseppek
6,en,hu-HU,airway,légúti
7,en,hu-HU,alcohol-based,alkohol-alapú
8,en,hu-HU,alcohol-based hand rub,alkohol alapú kéztörlő
9,en,hu-HU,alcohol-based hand sanitizer,alkohol alapú kézfertőtlenítő
10,en,hu-HU,alveolar disease,alveoláris betegség
11,en,hu-HU,an epidemic,egy járvány
12,en,hu-HU,annual flu,éves influenza
13,en,hu-HU,anti-inflammatory drug,gyulladáscsökkentő gyógyszer
14,en,hu-HU,antiviral drug,vírusellenes gyógyszer
15,en,hu-HU,antiviral treatment,vírusellenes kezelés
16,en,hu-HU,assay,vizsgálat
17,en,hu-HU,asymptomatic,tünetmentes
18,en,hu-HU,avian flu,madárinfluenza
19,en,hu-HU,Black Plague,Fekete Pestis
20,en,hu-HU,blood pressure,vérnyomás
21,en,hu-HU,body fluid,testnedv
22,en,hu-HU,breathing,légzés
23,en,hu-HU,bubonic plague,bubópestis
24,en,hu-HU,c19,c19
25,en,hu-HU,cv19,cv19
26,en,hu-HU,case fatality rate,halálozási arány
27,en,hu-HU,causative agent,kórokozó
28,en,hu-HU,CDC,CDC
29,en,hu-HU,chemical disinfection,kémiai fertőtlenítés
30,en,hu-HU,chest x-ray,mellkas röntgen
31,en,hu-HU,clinical diagnosis,klinikai diagnózis
32,en,hu-HU,clinical trial,klinikai vizsgálat
33,en,hu-HU,close contact,közeli kapcsolat
34,en,hu-HU,cvirus,cvírus
35,en,hu-HU,chronic respiratory disease,krónikus légúti betegség
36,en,hu-HU,common cold,átlagos megfázás
37,en,hu-HU,common flu,átlagos influenza
38,en,hu-HU,communicable disease,fertőző betegség
39,en,hu-HU,community spread,közösségi terjedés
40,en,hu-HU,community transmission,közösségi átvitel
41,en,hu-HU,compromised immune system,sérült immunrendszer
42,en,hu-HU,contagion,fertőzés
43,en,hu-HU,contagious,fertőző
44,en,hu-HU,contagiousness,fertőzőképesség
45,en,hu-HU,corona,korona
46,en,hu-HU,corona virus,koronavírus
47,en,hu-HU,corona virus epidemic,koronavírus járvány
48,en,hu-HU,corona virus outbreak,coronavírus kitörés
49,en,hu-HU,corona virus scare,koronavírus-félelem
50,en,hu-HU,coronavirus,koronavírus
51,en,hu-HU,coronavirus cases,koronavírus esetek
52,en,hu-HU,coronavirus outbreak,coronavírus kitörés
53,en,hu-HU,coronavirus pandemic,koronavírus járvány
54,en,hu-HU,coronavirus scare,koronavírus-félelem
55,en,hu-HU,cough,köhögés
56,en,hu-HU,cough etiquette,köhögési etikett
57,en,hu-HU,coughing,köhögés
58,en,hu-HU,cov 19,cov 19
59,en,hu-HU,cov19,cov19
60,en,hu-HU,COVID,COVID
61,en,hu-HU,COVID-19 crisis,COVID-19 krízis
62,en,hu-HU,covid-19,covid-19
63,en,hu-HU,covid19,covid19
64,en,hu-HU,COVID-19 epidemic,COVID-19 járvány
65,en,hu-HU,COVID-19 outbreak,COVID-19 kitörés
66,en,hu-HU,COVID-19 pandemic,COVID-19 járvány
67,en,hu-HU,COVID 19,COVID 19
68,en,hu-HU,current crisis,jelenlegi krízis
69,en,hu-HU,current health crisis,jelenlegi egészségügyi krízis
70,en,hu-HU,current outbreak,jelenlegi kitörés
71,en,hu-HU,current pandemic,jelenlegi járvány
72,en,hu-HU,CV,CV
73,en,hu-HU,CV-19,CV-19
74,en,hu-HU,deadly,halálos
75,en,hu-HU,deadly virus,halálos vírus
76,en,hu-HU,death rate,halálozási ráta
77,en,hu-HU,death toll,halálos áldozatok száma
78,en,hu-HU,decontaminate,fertőtlenít
79,en,hu-HU,detectable,kimutatható
80,en,hu-HU,detergent,tisztítószer
81,en,hu-HU,difficulty breathing,nehéz légzés
82,en,hu-HU,diabetes,cukorbetegség
83,en,hu-HU,diagnosable disease,diagnosztizálható betegség
84,en,hu-HU,diagnostic protocol,diagnosztikai protokoll
85,en,hu-HU,diagnostic testing,diagnosztikai tesztelés
86,en,hu-HU,disease itself,maga a betegség
87,en,hu-HU,disease outbreak,betegség kitörése
88,en,hu-HU,disinfectant,fertőtlenítő
89,en,hu-HU,disposable,egyszer használatos
90,en,hu-HU,droplet transmission,cseppek továbbítása
91,en,hu-HU,droplets,cseppek
92,en,hu-HU,dry cough,száraz köhögés
93,en,hu-HU,dry surface contamination,száraz felület szennyeződése
94,en,hu-HU,ebola,Ebola
95,en,hu-HU,effective treatment,hatékony kezelés
96,en,hu-HU,electron microscope,elektron mikroszkóp
97,en,hu-HU,emergency department,sürgősségi osztály
98,en,hu-HU,epidemic,járvány
99,en,hu-HU,epidemic curve,járványgörbe
100,en,hu-HU,epidemic peak,járványcsúcs
101,en,hu-HU,epidemiologist,epidemiológus
102,en,hu-HU,exposure,kitettség
103,en,hu-HU,extreme caution,rendkívüli óvatosság
104,en,hu-HU,eye protection,Szemvédelem
105,en,hu-HU,face mask,arc maszk
106,en,hu-HU,face masks,arcmaszkok
107,en,hu-HU,family cluster,családi klaszter
108,en,hu-HU,fatality rate,halálozási arány
109,en,hu-HU,fecal contamination,széklet-szennyeződés
110,en,hu-HU,fever,láz
111,en,hu-HU,flatten the infection curve,fertőzési görbe lapítása
112,en,hu-HU,flu,influenza
113,en,hu-HU,food safety,élelmiszerbiztonság
114,en,hu-HU,formaldehyde,formaldehid
115,en,hu-HU,gastroenteritis,gyomorbél-hurut
116,en,hu-HU,germicide,fertőtlenítő szer
117,en,hu-HU,global pandemic,globális járvány
118,en,hu-HU,global warming,globális felmelegedés
119,en,hu-HU,good respiratory hygiene,jó légzési higiénia
120,en,hu-HU,Guangdong,Guangdong
