id,sourceLang,targetLang,sourceString,targetString
1,en,be-BY,1918 flu,грып 1918 года
2,en,be-BY,acute bronchitis,востры бранхіт
3,en,be-BY,acute respiratory disease,вострае рэспіраторнае захворванне
4,en,be-BY,AIDS,СНІД
5,en,be-BY,airborne droplets,"кроплі, якія пераносяцца па паветры"
6,en,be-BY,airway,паветраны
7,en,be-BY,alcohol-based,на аснове спірту
8,en,be-BY,alcohol-based hand rub,сродак для апрацоўкі рук на аснове спірту
9,en,be-BY,alcohol-based hand sanitizer,антысептык для рук на аснове спірту
10,en,be-BY,alveolar disease,альвеалярная хвароба
11,en,be-BY,an epidemic,эпідэмія
12,en,be-BY,annual flu,штогадовы грып
13,en,be-BY,anti-inflammatory drug,процізапаленчы лек
14,en,be-BY,antiviral drug,антывірусны лек
15,en,be-BY,antiviral treatment,антывіруснае лячэнне
16,en,be-BY,assay,аналіз
17,en,be-BY,asymptomatic,асімптаматычны
18,en,be-BY,avian flu,птушыны грып
19,en,be-BY,Black Plague,чорная чума
20,en,be-BY,blood pressure,крывяны ціск
21,en,be-BY,body fluid,фізіялагічная вадкасць
22,en,be-BY,breathing,дыханне
23,en,be-BY,bubonic plague,бубонная чума
24,en,be-BY,c19,c19
25,en,be-BY,cv19,cv19
26,en,be-BY,case fatality rate,узровень смяротнасці
27,en,be-BY,causative agent,узбуджальнік захворвання
28,en,be-BY,CDC,Цэнтр прафілактыкі захворванняў
29,en,be-BY,chemical disinfection,хімічная дэзінфекцыя
30,en,be-BY,chest x-ray,рэнтген грудной клеткі
31,en,be-BY,clinical diagnosis,клінічны дыягназ
32,en,be-BY,clinical trial,клінічнае выпрабаванне
33,en,be-BY,close contact,блізкі кантакт
34,en,be-BY,cvirus,каранавірус
35,en,be-BY,chronic respiratory disease,хранічнае рэспіраторнае захворванне
36,en,be-BY,common cold,звычайная прастуда
37,en,be-BY,common flu,звычайны грып
38,en,be-BY,communicable disease,інфекцыйнае захворванне
39,en,be-BY,community spread,распаўсюджанне праз грамадства
40,en,be-BY,community transmission,перадача праз грамадства
41,en,be-BY,compromised immune system,пашкоджаная імунная сістэма
42,en,be-BY,contagion,заражэнне
43,en,be-BY,contagious,заразны
44,en,be-BY,contagiousness,заразнасць
45,en,be-BY,corona,карона
46,en,be-BY,corona virus,каранавірус
47,en,be-BY,corona virus epidemic,эпідэмія каранавіруса
48,en,be-BY,corona virus outbreak,выбух каранавіруса
49,en,be-BY,corona virus scare,страх перад каранавірусам
50,en,be-BY,coronavirus,каранавірус
51,en,be-BY,coronavirus cases,выпадкі каранавіруса
52,en,be-BY,coronavirus outbreak,выбух каранавіруса
53,en,be-BY,coronavirus pandemic,пандэмія каранавіруса
54,en,be-BY,coronavirus scare,страх перад каранавірусам
55,en,be-BY,cough,кашаль
56,en,be-BY,cough etiquette,як правільна кашляць
57,en,be-BY,coughing,кашаль
58,en,be-BY,cov 19,cov 19
59,en,be-BY,cov19,cov19
60,en,be-BY,COVID,COVID
61,en,be-BY,COVID-19 crisis,крызіс COVID-19
62,en,be-BY,covid-19,covid-19
63,en,be-BY,covid19,covid19
64,en,be-BY,COVID-19 epidemic,эпідэмія COVID-19
65,en,be-BY,COVID-19 outbreak,выбух COVID-19
66,en,be-BY,COVID-19 pandemic,пандэмія COVID-19
67,en,be-BY,COVID 19,COVID 19
68,en,be-BY,current crisis,бягучы крызіс
69,en,be-BY,current health crisis,бягучы крызіс аховы здароўя
70,en,be-BY,current outbreak,бягучы выбух
71,en,be-BY,current pandemic,бягучая пандэмія
72,en,be-BY,CV,CV
73,en,be-BY,CV-19,CV-19
74,en,be-BY,deadly,смяротны
75,en,be-BY,deadly virus,смяротны вірус
76,en,be-BY,death rate,узровень смяротнасці
77,en,be-BY,death toll,колькасць смярцей
78,en,be-BY,decontaminate,дэзінфікаваць
79,en,be-BY,detectable,выяўляемы
80,en,be-BY,detergent,мыйны сродак
81,en,be-BY,difficulty breathing,цяжкасці з дыханнем
82,en,be-BY,diabetes,дыябет
83,en,be-BY,diagnosable disease,"захворванне, якое можна дыягнаставаць"
84,en,be-BY,diagnostic protocol,дыягнастычны пратакол
85,en,be-BY,diagnostic testing,дыягнастычнае тэсціраванне
86,en,be-BY,disease itself,само захворванне
87,en,be-BY,disease outbreak,выбух захворвання
88,en,be-BY,disinfectant,дэзінфектант
89,en,be-BY,disposable,аднаразовы
90,en,be-BY,droplet transmission,дробнакапельная перадача
91,en,be-BY,droplets,дробныя каплі
92,en,be-BY,dry cough,сухі кашаль
93,en,be-BY,dry surface contamination,заражэнне праз сухую паверхню
94,en,be-BY,ebola,эбола
95,en,be-BY,effective treatment,эфектыўнае лячэнне
96,en,be-BY,electron microscope,электронны мікраскоп
97,en,be-BY,emergency department,аддзяленне экстраннай дапамогі
98,en,be-BY,epidemic,эпідэмія
99,en,be-BY,epidemic curve,віток эпідэміі
100,en,be-BY,epidemic peak,пік эпідэміі
101,en,be-BY,epidemiologist,эпідэміёлаг
102,en,be-BY,exposure,кантакт
103,en,be-BY,extreme caution,надзвычайная асцярожнасць
104,en,be-BY,eye protection,абарона вачэй
105,en,be-BY,face mask,медыцынская маска
106,en,be-BY,face masks,медыцынскія маскі
107,en,be-BY,family cluster,сямейная група
108,en,be-BY,fatality rate,узровень смяротнасці
109,en,be-BY,fecal contamination,забруджанне фекаліямі
110,en,be-BY,fever,гарачка
111,en,be-BY,flatten the infection curve,спрасціць крывую інфіцыравання
112,en,be-BY,flu,грып
113,en,be-BY,food safety,бяспека прадуктаў харчавання
114,en,be-BY,formaldehyde,фармальдэгід
115,en,be-BY,gastroenteritis,гастраэнтэрыт
116,en,be-BY,germicide,бактэрыцыдны сродак
117,en,be-BY,global pandemic,глабальная пандэмія
118,en,be-BY,global warming,глабальнае пацяпленне
119,en,be-BY,good respiratory hygiene,добрая дыхальная гігіена
120,en,be-BY,Guangdong,Гуандун
121,en,be-BY,H1N1,H1N1
122,en,be-BY,H1N1 virus,вірус H1N1
123,en,be-BY,hand disinfectant,дэзінфектант для рук
124,en,be-BY,hand sanitizer,антысептык для рук
125,en,be-BY,health care provider,медыцынскі супрацоўнік
126,en,be-BY,health crisis,крызіс аховы здароўя
127,en,be-BY,health plan carrier,выканаўца плана па ахове здароўя
128,en,be-BY,health services,паслугі аховы здароўя
129,en,be-BY,heart failure,сардэчная недастатковасць
130,en,be-BY,high fever,высокая тэмпература
131,en,be-BY,HIV,ВІЧ
132,en,be-BY,hospitalize,шпіталізаваць
133,en,be-BY,household bleach,хатні адбельвацель
134,en,be-BY,Hubei,Хубэй
135,en,be-BY,hydrogen peroxide,перакіс вадароду
136,en,be-BY,hygiene,гігіена
137,en,be-BY,immune system,імунная сістэма
138,en,be-BY,immunity,імунітэт
139,en,be-BY,immunocompromised,з пашкоджаным імунітэтам
140,en,be-BY,immunologist,імунолаг
141,en,be-BY,incubation,інкубацыя
142,en,be-BY,incubation period,інкубацыйны перыяд
143,en,be-BY,indirect contact,ускосны кантакт
144,en,be-BY,infect,заразіць
145,en,be-BY,infection,інфекцыя
146,en,be-BY,infectious,заразны
147,en,be-BY,infectivity,заразнасць
148,en,be-BY,influenza,інфлюэнца
149,en,be-BY,initial transmission event,першае заражэнне
150,en,be-BY,intensive care equipment,рэанімацыйнае абсталяванне
151,en,be-BY,intermediate host,прамежкавы гаспадар
152,en,be-BY,intrauterine,унутрыматачны
153,en,be-BY,intubation,інтубацыя
154,en,be-BY,isolation,ізаляцыя
155,en,be-BY,Isopropanol,ізапрапанол
156,en,be-BY,laboratory test kit,набор для лабараторнага тэсту
157,en,be-BY,laboratory testing,лабараторнае даследаванне
158,en,be-BY,lack of testing,недахоп тэсціравання
159,en,be-BY,lack of tests,недахоп тэстаў
160,en,be-BY,latest updates,апошняя інфармацыя
161,en,be-BY,liver failure,адмова печані
162,en,be-BY,local public health authority,мясцовы аддзел аховы здароўя
163,en,be-BY,lockdown,блакіраванне
164,en,be-BY,lungs,лёгкія
165,en,be-BY,masks,маскі
166,en,be-BY,measles,адзёр
167,en,be-BY,mechanical ventilation,механічная вентыляцыя
168,en,be-BY,media coverage,асвятленне ў СМІ
169,en,be-BY,medical care,медыцынскі догляд
170,en,be-BY,MERS,MERS (блізкаўсходні рэспіраторны сіндром)
171,en,be-BY,MERS CoV,MERS CoV
172,en,be-BY,microbiologist,мікрабіёлаг
173,en,be-BY,mild cough,лёгкі кашаль
174,en,be-BY,mortality rate,смяротнасць
175,en,be-BY,multi-organ failure,адмова некалькіх органаў
176,en,be-BY,nasal congestion,закладзены нос
177,en,be-BY,neutral detergent,нейтральны мыйны сродак
178,en,be-BY,new normal,новая норма
179,en,be-BY,novel corona virus,новы каранавірус
180,en,be-BY,novel coronavirus,новы каранавірус
181,en,be-BY,novel coronavirus outbreak,выбух новага каранавіруса
182,en,be-BY,novel virus,новы вірус
183,en,be-BY,online medical consultation,медыцынская кансультацыя ў інтэрнэце
184,en,be-BY,onset,пачатак хваробы
185,en,be-BY,outbreak,выбух
186,en,be-BY,outbreak readiness,гатоўнасць да выбуху
187,en,be-BY,overall case fatality,агульны ўзровень смяротнасці
188,en,be-BY,pandemic,пандэмія
189,en,be-BY,pangolin,пангалін
190,en,be-BY,pathogen,патаген
191,en,be-BY,pathology,паталогія
192,en,be-BY,patient care equipment,абсталяванне для доследу за пацыентам
193,en,be-BY,personal protective equipment,асабістае абароннае абсталяванне
194,en,be-BY,person-to-person transmission,перадача ад чалавека чалавеку
195,en,be-BY,phlegm,макрота
196,en,be-BY,physical contact,фізічны кантакт
197,en,be-BY,plague,чума
198,en,be-BY,pneumonia,пнеўманія
199,en,be-BY,pneumonias,пнеўманіі
200,en,be-BY,positive test,пазітыўны тэст
201,en,be-BY,precaution,перасцярога
202,en,be-BY,precautionary,прафілактычны
203,en,be-BY,pre-existing condition,ужо існуючая хвароба
204,en,be-BY,preparedness,гатоўнасць
205,en,be-BY,prognosis,прагноз
206,en,be-BY,protect myself,абараніць сябе
207,en,be-BY,protect others,абараніць іншых
208,en,be-BY,protect yourself,абараніце сябе
209,en,be-BY,protective measures,прафілактычныя меры
210,en,be-BY,public health crisis,крызіс аховы здароўя
211,en,be-BY,pulmonary tissue damage,пашкоджанне лёгачных тканак
212,en,be-BY,quarantine,каранцін
213,en,be-BY,rapid risk assessment,хуткая ацэнка рызыкі
214,en,be-BY,reagent,рэагент
215,en,be-BY,regular flu,звычайны грып
216,en,be-BY,reinfection,паўторнае заражэнне
