id,sourceLang,targetLang,sourceString,targetString
1,en,sk-SK,1918 flu,chrípka z roku 1918
2,en,sk-SK,acute bronchitis,akútny zápal priedušiek
3,en,sk-SK,acute respiratory disease,akútne respiračné ochorenie
4,en,sk-SK,AIDS,AIDS
5,en,sk-SK,airborne droplets,vzduchom prenosné kvapôčky
6,en,sk-SK,airway,dýchacie cesty
7,en,sk-SK,alcohol-based,na báze alkoholu
8,en,sk-SK,alcohol-based hand rub,mydlo na ruky na báze alkoholu
9,en,sk-SK,alcohol-based hand sanitizer,dezinfekcia rúk na báze alkoholu
10,en,sk-SK,alveolar disease,alveolárne ochorenie
11,en,sk-SK,an epidemic,epidémia
12,en,sk-SK,annual flu,každoročná chrípka
13,en,sk-SK,anti-inflammatory drug,protizápalový liek
14,en,sk-SK,antiviral drug,protivírusový liek
15,en,sk-SK,antiviral treatment,protivírusová liečba
16,en,sk-SK,assay,analýza
17,en,sk-SK,asymptomatic,bezpríznakový
18,en,sk-SK,avian flu,vtáčia chrípka
19,en,sk-SK,Black Plague,čierny mor
20,en,sk-SK,blood pressure,krvný tlak
21,en,sk-SK,body fluid,telesná tekutina
22,en,sk-SK,breathing,dýchanie
23,en,sk-SK,bubonic plague,bubonický mor
24,en,sk-SK,c19,c19
25,en,sk-SK,cv19,cv19
26,en,sk-SK,case fatality rate,miera smrtnosti prípadov
27,en,sk-SK,causative agent,pôvodca
28,en,sk-SK,CDC,agentúra CDC
29,en,sk-SK,chemical disinfection,chemická dezinfekcia
30,en,sk-SK,chest x-ray,röntgen hrudníka
31,en,sk-SK,clinical diagnosis,klinická diagnóza
32,en,sk-SK,clinical trial,klinický test
33,en,sk-SK,close contact,uzavrieť zmluvu
34,en,sk-SK,cvirus,kvírus
35,en,sk-SK,chronic respiratory disease,chronické respiračné ochorenie
36,en,sk-SK,common cold,bežné prechladnutie
37,en,sk-SK,common flu,bežná chrípka
38,en,sk-SK,communicable disease,prenosné ochorenie
39,en,sk-SK,community spread,komunitné šírenie
40,en,sk-SK,community transmission,komunitný prenos
41,en,sk-SK,compromised immune system,oslabený imunitný systém
42,en,sk-SK,contagion,nákaza
43,en,sk-SK,contagious,nákazlivý
44,en,sk-SK,contagiousness,nákazlivosť
45,en,sk-SK,corona,korona
46,en,sk-SK,corona virus,korona vírus
47,en,sk-SK,corona virus epidemic,epidémia korona vírusu
48,en,sk-SK,corona virus outbreak,vypuknutie korona vírusu
49,en,sk-SK,corona virus scare,panika z korona vírusu
50,en,sk-SK,coronavirus,koronavírus
51,en,sk-SK,coronavirus cases,prípady koronavírusu
52,en,sk-SK,coronavirus outbreak,vypuknutie koronavírusu
53,en,sk-SK,coronavirus pandemic,pandémia koronavírusu
54,en,sk-SK,coronavirus scare,panika z koronavírusu
55,en,sk-SK,cough,kašeľ
56,en,sk-SK,cough etiquette,pravidlá správania pri kašli
57,en,sk-SK,coughing,kašľanie
58,en,sk-SK,cov 19,cov 19
59,en,sk-SK,cov19,cov19
60,en,sk-SK,COVID,COVID
61,en,sk-SK,COVID-19 crisis,kríza COVID-19
62,en,sk-SK,covid-19,covid-19
63,en,sk-SK,covid19,covid19
64,en,sk-SK,COVID-19 epidemic,epidémia COVID-19
65,en,sk-SK,COVID-19 outbreak,vypuknutie COVID-19
66,en,sk-SK,COVID-19 pandemic,pandémia COVID-19
67,en,sk-SK,COVID 19,COVID 19
68,en,sk-SK,current crisis,súčasná kríza
69,en,sk-SK,current health crisis,súčasná zdravotná kríza
70,en,sk-SK,current outbreak,súčasné vypuknutie
71,en,sk-SK,current pandemic,súčasná pandémia
72,en,sk-SK,CV,CV
73,en,sk-SK,CV-19,CV-19
74,en,sk-SK,deadly,smrtiaci
75,en,sk-SK,deadly virus,smrtiaci vírus
76,en,sk-SK,death rate,smrtnosť
77,en,sk-SK,death toll,úmrtnosť
78,en,sk-SK,decontaminate,dekontaminovať
79,en,sk-SK,detectable,rozpoznateľný
80,en,sk-SK,detergent,umývací prostriedok
81,en,sk-SK,difficulty breathing,ťažkosti s dýchaním
82,en,sk-SK,diabetes,cukrovka
83,en,sk-SK,diagnosable disease,diagnostikovateľné ochorenie
84,en,sk-SK,diagnostic protocol,diagnostický protokol
85,en,sk-SK,diagnostic testing,diagnostické testovanie
86,en,sk-SK,disease itself,samotné ochorenie
87,en,sk-SK,disease outbreak,vypuknutie ochorenia
88,en,sk-SK,disinfectant,dezinfekčný prostriedok
89,en,sk-SK,disposable,na jedno použitie
90,en,sk-SK,droplet transmission,kvapôčkový prenos
91,en,sk-SK,droplets,kvapôčky
92,en,sk-SK,dry cough,suchý kašeľ
93,en,sk-SK,dry surface contamination,kontaminácia suchých povrchov
94,en,sk-SK,ebola,ebola
95,en,sk-SK,effective treatment,účinná liečba
96,en,sk-SK,electron microscope,elektrónový mikroskop
97,en,sk-SK,emergency department,oddelenie pohotovosti
98,en,sk-SK,epidemic,epidémia
99,en,sk-SK,epidemic curve,epidemická krivka
100,en,sk-SK,epidemic peak,vrchol epidémie
101,en,sk-SK,epidemiologist,epidemiológ
102,en,sk-SK,exposure,vystavenie
103,en,sk-SK,extreme caution,extrémna obozretnosť
104,en,sk-SK,eye protection,ochrana očí
105,en,sk-SK,face mask,rúško
106,en,sk-SK,face masks,rúška
107,en,sk-SK,family cluster,rodinné zoskupenie
108,en,sk-SK,fatality rate,miera smrtnosti
109,en,sk-SK,fecal contamination,fekálna kontaminácia
110,en,sk-SK,fever,horúčka
111,en,sk-SK,flatten the infection curve,zrazenie krivky infekcie
112,en,sk-SK,flu,chrípka
113,en,sk-SK,food safety,bezpečnosť potravín
114,en,sk-SK,formaldehyde,formaldehyd
115,en,sk-SK,gastroenteritis,gastroenteritída
116,en,sk-SK,germicide,germicíd
117,en,sk-SK,global pandemic,celosvetová pandémia
118,en,sk-SK,global warming,celosvetové varovanie
119,en,sk-SK,good respiratory hygiene,dobrá respiračná hygiena
120,en,sk-SK,Guangdong,Kuang-tung
121,en,sk-SK,H1N1,H1N1
122,en,sk-SK,H1N1 virus,vírus H1N1
123,en,sk-SK,hand disinfectant,dezinfekčný prostriedok na ruky
124,en,sk-SK,hand sanitizer,dezinfekcia na ruky
125,en,sk-SK,health care provider,poskytovateľ zdravotnej starostlivosti
126,en,sk-SK,health crisis,zdravotná kríza
127,en,sk-SK,health plan carrier,zdravotnícky program poisťovne
