id,sourceLang,targetLang,sourceString,targetString
1,en,uk-UA,1918 flu,грип 1918 року
2,en,uk-UA,acute bronchitis,гострий бронхіт
3,en,uk-UA,acute respiratory disease,гостре респіраторне захворювання
4,en,uk-UA,AIDS,AIDS
5,en,uk-UA,airborne droplets,"крапельки, що передаються повітряно-крапельним шляхом"
6,en,uk-UA,airway,повітряний шлях
7,en,uk-UA,alcohol-based,на спиртовій основі
8,en,uk-UA,alcohol-based hand rub,антисептик для рук на спиртовій основі
9,en,uk-UA,alcohol-based hand sanitizer,дезінфікуючий засіб для рук на спиртовій основі
10,en,uk-UA,alveolar disease,альвеолярна хвороба
11,en,uk-UA,an epidemic,епідемія
12,en,uk-UA,annual flu,щорічний грип
13,en,uk-UA,anti-inflammatory drug,протизапальний препарат
14,en,uk-UA,antiviral drug,противірусний препарат
15,en,uk-UA,antiviral treatment,противірусне лікування
16,en,uk-UA,assay,аналіз
17,en,uk-UA,asymptomatic,безсимптомний
18,en,uk-UA,avian flu,пташиний грип
19,en,uk-UA,Black Plague,Чорна чума
20,en,uk-UA,blood pressure,кров'яний тиск
21,en,uk-UA,body fluid,рідина організму
22,en,uk-UA,breathing,дихання
23,en,uk-UA,bubonic plague,бубонна чума
24,en,uk-UA,c19,c19
25,en,uk-UA,cv19,cv19
26,en,uk-UA,case fatality rate,рівень летальності
27,en,uk-UA,causative agent,збудник хвороби
28,en,uk-UA,CDC,CDC
29,en,uk-UA,chemical disinfection,хімічна дезінфекція
30,en,uk-UA,chest x-ray,рентген грудної клітки
31,en,uk-UA,clinical diagnosis,клінічний діагноз
32,en,uk-UA,clinical trial,клінічне дослідження
33,en,uk-UA,close contact,тісний контакт
34,en,uk-UA,cvirus,к-вірус
35,en,uk-UA,chronic respiratory disease,хронічне респіраторне захворювання
36,en,uk-UA,common cold,звичайна застуда
37,en,uk-UA,common flu,звичайний грип
38,en,uk-UA,communicable disease,інфекційне захворювання
39,en,uk-UA,community spread,поширення через громаду
