id,sourceLang,targetLang,sourceString,targetString
1,en,zu-ZA,1918 flu,Umkhuhlane wango-1918
2,en,zu-ZA,acute bronchitis,i-acute bronchitis
3,en,zu-ZA,acute respiratory disease,isifo se-acute respiratory
4,en,zu-ZA,AIDS,I-AIDS
5,en,zu-ZA,airborne droplets,amathonsi ahamba ngomoya
6,en,zu-ZA,airway,indlela yasemoyeni
7,en,zu-ZA,alcohol-based,okune-alkhoholi
8,en,zu-ZA,alcohol-based hand rub,kokushikisha izandla okune-alkhoholi
9,en,zu-ZA,alcohol-based hand sanitizer,isihlambi-zandla esine-alkhoholi
10,en,zu-ZA,alveolar disease,isifo se-alveolar
11,en,zu-ZA,an epidemic,ubhubhane
12,en,zu-ZA,annual flu,umkhuhlane wangonyaka
13,en,zu-ZA,anti-inflammatory drug,umshanguzo we-anti-inflammatory
14,en,zu-ZA,antiviral drug,umshanguzo olwa negciwane
15,en,zu-ZA,antiviral treatment,ukwelashwa kokulwa negciwane
16,en,zu-ZA,assay,i-assay
17,en,zu-ZA,asymptomatic,i-asymptomatic
18,en,zu-ZA,avian flu,umkhuhlane we-avian
19,en,zu-ZA,Black Plague,Isishayo Esimnyama
20,en,zu-ZA,blood pressure,ukupompa kwegazi
21,en,zu-ZA,body fluid,uketshezi lwasemzimbeni
22,en,zu-ZA,breathing,ukuphefumula
23,en,zu-ZA,bubonic plague,isishayo se-bubonic
24,en,zu-ZA,c19,i-c19
25,en,zu-ZA,cv19,i-cv19
26,en,zu-ZA,case fatality rate,izinga lezigameko zokufa
27,en,zu-ZA,causative agent,isithunywa esibabayo
28,en,zu-ZA,CDC,I-CDC
29,en,zu-ZA,chemical disinfection,isisusa kutheleleka sekhemikhali
30,en,zu-ZA,chest x-ray,i-x-ray yesifuba
31,en,zu-ZA,clinical diagnosis,ukuxilongwa emtholampilo
32,en,zu-ZA,clinical trial,uvivinyo lomtholampilo
33,en,zu-ZA,close contact,ukuba seduzane
34,en,zu-ZA,cvirus,i-cvirus
35,en,zu-ZA,chronic respiratory disease,isifo se-acute respiratory esingumahlalakhona
36,en,zu-ZA,common cold,umkhuhlane ovamile
37,en,zu-ZA,common flu,ukhohlokhohlo oluvamile
38,en,zu-ZA,communicable disease,isifo esithathelanayo
39,en,zu-ZA,community spread,ukusabalala emphakathini
40,en,zu-ZA,community transmission,ukudluliselana emphakathini
41,en,zu-ZA,compromised immune system,amasosha omzimba asengozini
42,en,zu-ZA,contagion,ukutheleleka
43,en,zu-ZA,contagious,iyathathelana
44,en,zu-ZA,contagiousness,ukuthelelana
45,en,zu-ZA,corona,i-corona
46,en,zu-ZA,corona virus,igciwane le-corona
47,en,zu-ZA,corona virus epidemic,ubhubhane wegciwane le-corona
48,en,zu-ZA,corona virus outbreak,ukuqubuka kwegciwane le-corona
49,en,zu-ZA,corona virus scare,ukwesaba igciwane le-corona
50,en,zu-ZA,coronavirus,i-coronavirus
51,en,zu-ZA,coronavirus cases,izigameko ze-coronavirus
52,en,zu-ZA,coronavirus outbreak,ukuqubuka kwe-coronavirus
53,en,zu-ZA,coronavirus pandemic,umshayabhuqe we-coronavirus
54,en,zu-ZA,coronavirus scare,ukwasaba i-coronavirus
55,en,zu-ZA,cough,isikhwehlela
56,en,zu-ZA,cough etiquette,ukukhwehlela ngenhlonipho
57,en,zu-ZA,coughing,ukukhwehlela
58,en,zu-ZA,cov 19,i-cov 19
59,en,zu-ZA,cov19,i-cov19
60,en,zu-ZA,COVID,I-COVID
61,en,zu-ZA,COVID-19 crisis,Inhlekelele ye-COVID-19
62,en,zu-ZA,covid-19,i-covid-19
63,en,zu-ZA,covid19,i-covid19
64,en,zu-ZA,COVID-19 epidemic,Ubhubhane we-COVID-19
65,en,zu-ZA,COVID-19 outbreak,Ukuqubuka kwe-COVID-19
66,en,zu-ZA,COVID-19 pandemic,Umshayabhuqe we-COVID-19
67,en,zu-ZA,COVID 19,I-COVID 19
68,en,zu-ZA,current crisis,izinhlekelele zamanje
69,en,zu-ZA,current health crisis,izinhlekelele zempilo zamanje
70,en,zu-ZA,current outbreak,ukuqubuka kwamanje
71,en,zu-ZA,current pandemic,umshayabhuqe wamanje
72,en,zu-ZA,CV,I-CV
73,en,zu-ZA,CV-19,I-CV-19
74,en,zu-ZA,deadly,esibulalayo
75,en,zu-ZA,deadly virus,igciwane elibulalayo
76,en,zu-ZA,death rate,izinga lokufa
77,en,zu-ZA,death toll,inani lokufa
78,en,zu-ZA,decontaminate,susa ukungcola
79,en,zu-ZA,detectable,ukutholakala
80,en,zu-ZA,detergent,okokuhlanza
81,en,zu-ZA,difficulty breathing,ubunzima bokuphefumula
82,en,zu-ZA,diabetes,ushukela
83,en,zu-ZA,diagnosable disease,isifo esixilongekayo
84,en,zu-ZA,diagnostic protocol,iphrothokholi yokuxilonga
85,en,zu-ZA,diagnostic testing,uhlolo lokuxilonga
86,en,zu-ZA,disease itself,isifo ngokwaso
87,en,zu-ZA,disease outbreak,ukuqubuka kwesifo
88,en,zu-ZA,disinfectant,isibulala magciwane
89,en,zu-ZA,disposable,okulahlwayo
90,en,zu-ZA,droplet transmission,ukudlulisela ngamathonsi
91,en,zu-ZA,droplets,amathonsi
92,en,zu-ZA,dry cough,ukukhwehlela okungenamathe
93,en,zu-ZA,dry surface contamination,ukungcola kwendawo eyomile
94,en,zu-ZA,ebola,i-ebola
95,en,zu-ZA,effective treatment,ukwelashwa okusebenzayo
96,en,zu-ZA,electron microscope,i-electron microscope
97,en,zu-ZA,emergency department,umnyango weziphuthumayo
98,en,zu-ZA,epidemic,ubhubhane
99,en,zu-ZA,epidemic curve,ijika likabhubhane
100,en,zu-ZA,epidemic peak,ukwanda kukabhubhane
101,en,zu-ZA,epidemiologist,udokotela wezifo
102,en,zu-ZA,exposure,ukudaluleka
103,en,zu-ZA,extreme caution,isixwayiso esibucayi
104,en,zu-ZA,eye protection,ukuvikela iso
105,en,zu-ZA,face mask,imaksi yasebusweni
106,en,zu-ZA,face masks,amamaski wasebusweni
107,en,zu-ZA,family cluster,ukuhlangana ngomndeni
108,en,zu-ZA,fatality rate,izinga lokufa
109,en,zu-ZA,fecal contamination,ukungcolisa kwendle
110,en,zu-ZA,fever,imfiva
111,en,zu-ZA,flatten the infection curve,thambisa ijika lokutheleleka
112,en,zu-ZA,flu,umkhuhlane
113,en,zu-ZA,food safety,ukuphepha kokudla
114,en,zu-ZA,formaldehyde,i-formaldehyde
115,en,zu-ZA,gastroenteritis,i-gastroenteritis
116,en,zu-ZA,germicide,i-germicide
117,en,zu-ZA,global pandemic,umshayabhuqe wembulunga yonke
118,en,zu-ZA,global warming,ukufudumala kwembulunga yonke
119,en,zu-ZA,good respiratory hygiene,ukuphefumula okuhlanzekile
120,en,zu-ZA,Guangdong,I-Guangdong
121,en,zu-ZA,H1N1,I-H1N1
122,en,zu-ZA,H1N1 virus,Igciwane le-H1N1
123,en,zu-ZA,hand disinfectant,isibulala magciwane sezandla
124,en,zu-ZA,hand sanitizer,isihlambi-zandla
125,en,zu-ZA,health care provider,umnakekeli wezempilo
126,en,zu-ZA,health crisis,inhlekelele yezempilo
127,en,zu-ZA,health plan carrier,ophethe uhlelo lwezempilo
128,en,zu-ZA,health services,amasevisi ezempilo
129,en,zu-ZA,heart failure,ukwehluleka kwenhliziyo
130,en,zu-ZA,high fever,imfiva ephakeme
131,en,zu-ZA,HIV,I-HIV
132,en,zu-ZA,hospitalize,ukufakwa esibhedlela
133,en,zu-ZA,household bleach,i-bleach yasekhaya
134,en,zu-ZA,Hubei,I-Hubei
135,en,zu-ZA,hydrogen peroxide,i-hydrogen peroxide
136,en,zu-ZA,hygiene,inhlanzeko
137,en,zu-ZA,immune system,amasosha omzimba
138,en,zu-ZA,immunity,ukungatheleleki
139,en,zu-ZA,immunocompromised,ukungavikeleki komzimba
140,en,zu-ZA,immunologist,udokotela womzimba
141,en,zu-ZA,incubation,ukufukamela
142,en,zu-ZA,incubation period,isikhathi sokufukamela
143,en,zu-ZA,indirect contact,ukuxhumana okungaqondile
144,en,zu-ZA,infect,thelela
145,en,zu-ZA,infection,ukutheleleka
146,en,zu-ZA,infectious,kuyathelelana
147,en,zu-ZA,infectivity,ukuthelela
