id,sourceLang,targetLang,sourceString,targetString
1,en,pa-IN,1918 flu,1918 ਫਲੂ
2,en,pa-IN,acute bronchitis,ਗੰਭੀਰ ਸੋਜ਼ਸ਼
3,en,pa-IN,acute respiratory disease,ਸਾਹ ਦੀ ਗੰਭੀਰ ਬਿਮਾਰੀ
4,en,pa-IN,AIDS,ਏਡਜ਼
5,en,pa-IN,airborne droplets,ਹਵਾਦਾਰ ਬੂੰਦਾਂ
6,en,pa-IN,airway,ਏਅਰਵੇ
7,en,pa-IN,alcohol-based,ਅਲਕੋਹਲ ਵਾਲੀ ਚੀਜ਼
8,en,pa-IN,alcohol-based hand rub,ਅਲਕੋਹਲ ਵਾਲਾ ਹੈਂਡ ਰੱਬ
9,en,pa-IN,alcohol-based hand sanitizer,ਅਲਕੋਹਲ ਵਾਲਾ ਹੈਂਡ ਸੈਨੀਟਾਈਜ਼ਰ
10,en,pa-IN,alveolar disease,ਦੰਤ ਪਠਾਰੀ ਰੋਗ
11,en,pa-IN,an epidemic,ਇੱਕ ਮਹਾਂਮਾਰੀ
12,en,pa-IN,annual flu,ਸਾਲਾਨਾ ਫਲੂ
13,en,pa-IN,anti-inflammatory drug,ਸਾੜ-ਵਿਰੋਧੀ ਦਵਾਈ
14,en,pa-IN,antiviral drug,ਐਂਟੀਵਾਇਰਲ ਦਵਾਈ
15,en,pa-IN,antiviral treatment,ਐਂਟੀਵਾਇਰਲ ਇਲਾਜ
16,en,pa-IN,assay,ਪਰਖ
17,en,pa-IN,asymptomatic,ਲੱਛਣੀ
18,en,pa-IN,avian flu,ਏਵੀਅਨ ਫਲੂ
19,en,pa-IN,Black Plague,ਕਾਲਾ ਪਲੇਗ
20,en,pa-IN,blood pressure,ਬਲੱਡ ਪ੍ਰੈਸ਼ਰ
21,en,pa-IN,body fluid,ਸਰੀਰ ਦਾ ਤਰਲ
22,en,pa-IN,breathing,ਸਾਹ
23,en,pa-IN,bubonic plague,ਬਯੂਬੌਨਿਕ ਪਲੇਗ
24,en,pa-IN,c19,c19
25,en,pa-IN,cv19,cv19
26,en,pa-IN,case fatality rate,ਕੇਸ ਦੀ ਮੌਤ ਦਰ
27,en,pa-IN,causative agent,ਕਾਰਨਿਕ ਏਜੰਟ
28,en,pa-IN,CDC,ਸੀ.ਡੀ.ਸੀ.
29,en,pa-IN,chemical disinfection,ਰਸਾਇਣਕ ਰੋਗਾਣੂ ਨਾਸ਼ਕ
30,en,pa-IN,chest x-ray,ਛਾਤੀ ਦਾ ਐਕਸ-ਰੇ
31,en,pa-IN,clinical diagnosis,ਕਲੀਨਿਕਲ ਤਸ਼ਖੀਸ
32,en,pa-IN,clinical trial,ਕਲੀਨਿਕਲ ਟ੍ਰਾਇਲ
33,en,pa-IN,close contact,ਨੇੜਲਾ ਸੰਪਰਕ
34,en,pa-IN,cvirus,ਸੀ-ਵਾਇਰਸ
35,en,pa-IN,chronic respiratory disease,ਚਿਰਕਾਲੀਨ ਸਾਹ ਦੀ ਬਿਮਾਰੀ
36,en,pa-IN,common cold,ਆਮ ਜੁਕਾਮ
37,en,pa-IN,common flu,ਆਮ ਫਲੂ
38,en,pa-IN,communicable disease,ਛੂਤ ਦੀ ਬਿਮਾਰੀ
39,en,pa-IN,community spread,ਕਮਿਊਨਿਟੀ ਫੈਲ
40,en,pa-IN,community transmission,ਕਮਿਊਨਿਟੀ ਟ੍ਰਾਂਸਮਿਸ਼ਨ
41,en,pa-IN,compromised immune system,ਕਮਜ਼ੋਰ ਪ੍ਰਤੀਰੋਧੀ ਸਿਸਟਮ
42,en,pa-IN,contagion,ਛੂਤ
43,en,pa-IN,contagious,ਛੂਤਕਾਰੀ
44,en,pa-IN,contagiousness,ਛੂਤ
45,en,pa-IN,corona,ਕੋਰੋਨਾ
46,en,pa-IN,corona virus,ਕੋਰੋਨਾ ਵਾਇਰਸ
47,en,pa-IN,corona virus epidemic,ਕੋਰੋਨਾ ਵਾਇਰਸ ਮਹਾਂਮਾਰੀ
48,en,pa-IN,corona virus outbreak,ਕੋਰੋਨਾ ਵਾਇਰਸ ਦਾ ਪ੍ਰਕੋਪ
49,en,pa-IN,corona virus scare,ਕੋਰੋਨਾ ਵਾਇਰਸ ਦਾ ਡਰ
50,en,pa-IN,coronavirus,ਕੋਰੋਨਾਵਾਇਰਸ
