id,sourceLang,targetLang,sourceString,targetString
1,en,sq-AL,1918 flu,gripi 1918
2,en,sq-AL,acute bronchitis,bronkit akut
3,en,sq-AL,acute respiratory disease,sëmundje respiratore akute
4,en,sq-AL,AIDS,SIDA
5,en,sq-AL,airborne droplets,spërkla që transmetohen më anë të ajrit
6,en,sq-AL,airway,rrugët e frymëmarrjes
7,en,sq-AL,alcohol-based,me bazë alkooli
8,en,sq-AL,alcohol-based hand rub,solucion për duart me bazë alkooli
9,en,sq-AL,alcohol-based hand sanitizer,dezinfektues për duart me bazë alkooli
10,en,sq-AL,alveolar disease,sëmundje alveolare
11,en,sq-AL,an epidemic,epidemi
12,en,sq-AL,annual flu,gripi i përvitshëm
13,en,sq-AL,anti-inflammatory drug,bar antiinflamator
14,en,sq-AL,antiviral drug,bar antiviral
15,en,sq-AL,antiviral treatment,trajtim antiviral
16,en,sq-AL,assay,analizë
17,en,sq-AL,asymptomatic,asimptomatik
18,en,sq-AL,avian flu,gripi i shpendëve
19,en,sq-AL,Black Plague,Murtaja e zezë
20,en,sq-AL,blood pressure,presioni i gjakut
21,en,sq-AL,body fluid,lëngjet trupore
22,en,sq-AL,breathing,frymëmarrja
23,en,sq-AL,bubonic plague,murtaja bubonike
24,en,sq-AL,c19,c19
25,en,sq-AL,cv19,cv19
26,en,sq-AL,case fatality rate,shkalla e vdekshmërisë së rasteve
27,en,sq-AL,causative agent,agjenti shkaktar
28,en,sq-AL,CDC,CDC
29,en,sq-AL,chemical disinfection,dezinfektim kimik
30,en,sq-AL,chest x-ray,radiografi e kraharorit
31,en,sq-AL,clinical diagnosis,diagnoza klinike
32,en,sq-AL,clinical trial,provë klinike
33,en,sq-AL,close contact,kontakt i afërt
34,en,sq-AL,cvirus,koronavirus
35,en,sq-AL,chronic respiratory disease,sëmundje respiratore kronike
36,en,sq-AL,common cold,e ftohura
37,en,sq-AL,common flu,gripi i zakonshëm
38,en,sq-AL,communicable disease,sëmundje e transmetueshme
39,en,sq-AL,community spread,përhapja në komunitet
40,en,sq-AL,community transmission,transmetimi në komunitet
41,en,sq-AL,compromised immune system,sistemi imunitar i dobët
42,en,sq-AL,contagion,ngjitja
43,en,sq-AL,contagious,ngjitëse
44,en,sq-AL,contagiousness,shkalla e ngjitjes
45,en,sq-AL,corona,koronavirus
46,en,sq-AL,corona virus,virusi korona
47,en,sq-AL,corona virus epidemic,epidemia e koronavirusit
48,en,sq-AL,corona virus outbreak,shpërthimi i koronavirusit
49,en,sq-AL,corona virus scare,frika nga koronavirusi
50,en,sq-AL,coronavirus,koronavirus
51,en,sq-AL,coronavirus cases,rastet me koronavirus
52,en,sq-AL,coronavirus outbreak,shpërthimi i koronavirusit
53,en,sq-AL,coronavirus pandemic,pandemia e koronavirusit
54,en,sq-AL,coronavirus scare,frika nga koronavirusi
55,en,sq-AL,cough,kollë
56,en,sq-AL,cough etiquette,etika për kollën
57,en,sq-AL,coughing,kollitje
58,en,sq-AL,cov 19,cov 19
59,en,sq-AL,cov19,cov19
60,en,sq-AL,COVID,COVID
61,en,sq-AL,COVID-19 crisis,kriza e COVID-19
62,en,sq-AL,covid-19,covid-19
63,en,sq-AL,covid19,covid19
64,en,sq-AL,COVID-19 epidemic,epidemia e COVID-19
65,en,sq-AL,COVID-19 outbreak,shpërthimi i COVID-19
66,en,sq-AL,COVID-19 pandemic,pandemia e COVID-19
67,en,sq-AL,COVID 19,COVID 19
68,en,sq-AL,current crisis,kriza aktuale
69,en,sq-AL,current health crisis,kriza aktuale e shëndetit
70,en,sq-AL,current outbreak,shpërthimi aktual
71,en,sq-AL,current pandemic,pandemia aktuale
72,en,sq-AL,CV,CV
73,en,sq-AL,CV-19,CV-19
74,en,sq-AL,deadly,vdekjeprurës
75,en,sq-AL,deadly virus,virus vdekjeprurës
76,en,sq-AL,death rate,shkalla e vdekshmërisë
77,en,sq-AL,death toll,numri i të vdekurve
78,en,sq-AL,decontaminate,dezinfektoj
79,en,sq-AL,detectable,i zbulueshëm
80,en,sq-AL,detergent,detergjent
81,en,sq-AL,difficulty breathing,vështirësi në frymëmarrje
82,en,sq-AL,diabetes,diabet
83,en,sq-AL,diagnosable disease,sëmundje e diagnostikueshme
84,en,sq-AL,diagnostic protocol,protokolli diagnostikues
