id,sourceLang,targetLang,sourceString,targetString
1,en,af-ZA,1918 flu,1918-griep
2,en,af-ZA,acute bronchitis,akute brongitis
3,en,af-ZA,acute respiratory disease,akute respiratoriese siekte
4,en,af-ZA,AIDS,vigs
5,en,af-ZA,airborne droplets,luggedrae druppels
6,en,af-ZA,airway,lugweg
7,en,af-ZA,alcohol-based,alkoholgebaseerde
8,en,af-ZA,alcohol-based hand rub,alkoholgebaseerde handwasmiddel
9,en,af-ZA,alcohol-based hand sanitizer,alkoholgebaseerde handontsmetmiddel
10,en,af-ZA,alveolar disease,alveolêre siekte
11,en,af-ZA,an epidemic,’n epidemie
12,en,af-ZA,annual flu,jaarlikse griep
13,en,af-ZA,anti-inflammatory drug,anti-inflammatoriese middel
14,en,af-ZA,antiviral drug,antivirale medikasie
15,en,af-ZA,antiviral treatment,antivirale behandeling
16,en,af-ZA,assay,toets
17,en,af-ZA,asymptomatic,asimptomaties
18,en,af-ZA,avian flu,voëlgriep
19,en,af-ZA,Black Plague,Swartpes
20,en,af-ZA,blood pressure,bloeddruk
21,en,af-ZA,body fluid,liggaamsvloeistof
22,en,af-ZA,breathing,asemhaling
23,en,af-ZA,bubonic plague,Builepes
24,en,af-ZA,c19,c19
25,en,af-ZA,cv19,cv19
26,en,af-ZA,case fatality rate,gevalle se noodlottigheidskoers
27,en,af-ZA,causative agent,veroorsakende stof
28,en,af-ZA,CDC,CDC
29,en,af-ZA,chemical disinfection,chemiese ontsmetting
30,en,af-ZA,chest x-ray,borskas-x-straalfoto
31,en,af-ZA,clinical diagnosis,kliniese diagnose
32,en,af-ZA,clinical trial,kliniese proef
33,en,af-ZA,close contact,nabye kontak
34,en,af-ZA,cvirus,K-virus
35,en,af-ZA,chronic respiratory disease,chroniese respiratoriese siekte
36,en,af-ZA,common cold,gewone verkoue
37,en,af-ZA,common flu,gewone griep
38,en,af-ZA,communicable disease,aansteeklike siekte
39,en,af-ZA,community spread,verspreiding in die gemeenskap
40,en,af-ZA,community transmission,oordrag in die gemeenskap
41,en,af-ZA,compromised immune system,gekompromitteerde immuunstelsel
42,en,af-ZA,contagion,aansteeklikheid
43,en,af-ZA,contagious,aansteeklik
44,en,af-ZA,contagiousness,aansteeklikheid
45,en,af-ZA,corona,korona
46,en,af-ZA,corona virus,koronavirus
47,en,af-ZA,corona virus epidemic,koronavirusepidemie
48,en,af-ZA,corona virus outbreak,koronavirusuitbreking
49,en,af-ZA,corona virus scare,koronavirusvrees
50,en,af-ZA,coronavirus,koronavirus
51,en,af-ZA,coronavirus cases,koronavirusgevalle
52,en,af-ZA,coronavirus outbreak,koronavirusuitbreking
53,en,af-ZA,coronavirus pandemic,koronaviruspandemie
54,en,af-ZA,coronavirus scare,koronavirusvrees
55,en,af-ZA,cough,hoes
56,en,af-ZA,cough etiquette,hoesetiket
57,en,af-ZA,coughing,gehoes
58,en,af-ZA,cov 19,Cov-19
59,en,af-ZA,cov19,Cov-19
60,en,af-ZA,COVID,COVID
61,en,af-ZA,COVID-19 crisis,COVID-19-krisis
62,en,af-ZA,covid-19,Covid-19
63,en,af-ZA,covid19,Covid-19
64,en,af-ZA,COVID-19 epidemic,COVID-19-epidemie
65,en,af-ZA,COVID-19 outbreak,COVID-19-uitbreking
66,en,af-ZA,COVID-19 pandemic,COVID-19-pandemie
67,en,af-ZA,COVID 19,COVID-19
68,en,af-ZA,current crisis,huidige krisis
69,en,af-ZA,current health crisis,huidige gesondheidskrisis
70,en,af-ZA,current outbreak,huidige uitbreking
71,en,af-ZA,current pandemic,huidige pandemie
72,en,af-ZA,CV,CV
73,en,af-ZA,CV-19,CV-19
74,en,af-ZA,deadly,dodelik
75,en,af-ZA,deadly virus,dodelike virus
76,en,af-ZA,death rate,sterftekoers
77,en,af-ZA,death toll,sterftesyfer
78,en,af-ZA,decontaminate,ontsmet
79,en,af-ZA,detectable,opspoorbaar
