id,sourceLang,targetLang,sourceString,targetString
1,en,hi-IN,1918 flu,1918 फ़्लू
2,en,hi-IN,acute bronchitis,तीव्र ब्रोंकाइटिस
3,en,hi-IN,acute respiratory disease,तीव्र श्वसन रोग
4,en,hi-IN,AIDS,एड्स
5,en,hi-IN,airborne droplets,हवा में रहने वाली बूंदें
6,en,hi-IN,airway,एयरवे
7,en,hi-IN,alcohol-based,एल्कोहल वाले
8,en,hi-IN,alcohol-based hand rub,एल्कोहल वाले हैंड रब
9,en,hi-IN,alcohol-based hand sanitizer,एल्कोहल वाले हैंड सैनिटाइज़र
10,en,hi-IN,alveolar disease,एल्विओलर संबंधी रोग
11,en,hi-IN,an epidemic,महामारी
12,en,hi-IN,annual flu,वार्षिक फ़्लू
13,en,hi-IN,anti-inflammatory drug,सूजन संबंधी दवा
14,en,hi-IN,antiviral drug,वायरल की दवा
15,en,hi-IN,antiviral treatment,वायरल का इलाज
16,en,hi-IN,assay,जाँच
17,en,hi-IN,asymptomatic,लक्षणविहीन
18,en,hi-IN,avian flu,एवियन फ़्लू
19,en,hi-IN,Black Plague,ब्लैक प्लेग
20,en,hi-IN,blood pressure,ब्लड प्रेशर
21,en,hi-IN,body fluid,शारीरिक द्रव्य
22,en,hi-IN,breathing,साँस लेना
23,en,hi-IN,bubonic plague,बुबोनिक प्लेग
24,en,hi-IN,c19,c19
25,en,hi-IN,cv19,cv19
26,en,hi-IN,case fatality rate,मामलों की मृत्यु दर
27,en,hi-IN,causative agent,कारक एजेंट
28,en,hi-IN,CDC,CDC
29,en,hi-IN,chemical disinfection,रसायनिक विसंक्रमण
30,en,hi-IN,chest x-ray,छाती का एक्स-रे
31,en,hi-IN,clinical diagnosis,रोग संबंधी निदान
32,en,hi-IN,clinical trial,नैदानिक परीक्षण
33,en,hi-IN,close contact,करीबी संपर्क
34,en,hi-IN,cvirus,सीवायरस
35,en,hi-IN,chronic respiratory disease,लंबे समय का श्वसन रोग
36,en,hi-IN,common cold,सामान्य सर्दी-खाँसी
37,en,hi-IN,common flu,सामान्य फ़्लू
38,en,hi-IN,communicable disease,संक्रामक रोग
39,en,hi-IN,community spread,सामूदायिक फैलाव
40,en,hi-IN,community transmission,सामूदायिक प्रसार
41,en,hi-IN,compromised immune system,कमज़ोर प्रतिरोधी तंत्र
42,en,hi-IN,contagion,संक्रमण
43,en,hi-IN,contagious,संक्रामक रोग
44,en,hi-IN,contagiousness,संक्रामकता
45,en,hi-IN,corona,कोरोना
46,en,hi-IN,corona virus,कोरोना वायरस
47,en,hi-IN,corona virus epidemic,कोरोना वायरस महामारी
48,en,hi-IN,corona virus outbreak,कोरोना वायरस प्रकोप
49,en,hi-IN,corona virus scare,कोरोना वायरस का भय
50,en,hi-IN,coronavirus,कोरोनावायरस
51,en,hi-IN,coronavirus cases,कोरोनावायरस के मामले
52,en,hi-IN,coronavirus outbreak,कोरोनावायरस प्रकोप
53,en,hi-IN,coronavirus pandemic,कोरोनावायरस वैश्विक महामारी
54,en,hi-IN,coronavirus scare,कोरोनावायरस का भय
55,en,hi-IN,cough,खाँसी
56,en,hi-IN,cough etiquette,खाँसने संबंधी शिष्टाचार
57,en,hi-IN,coughing,खाँसना
58,en,hi-IN,cov 19,cov 19
59,en,hi-IN,cov19,cov19
60,en,hi-IN,COVID,COVID
61,en,hi-IN,COVID-19 crisis,COVID-19 संकट
62,en,hi-IN,covid-19,covid-19
63,en,hi-IN,covid19,covid19
64,en,hi-IN,COVID-19 epidemic,COVID-19 महामारी
65,en,hi-IN,COVID-19 outbreak,COVID-19 प्रकोप
66,en,hi-IN,COVID-19 pandemic,COVID-19 वैश्विक महामारी
67,en,hi-IN,COVID 19,COVID 19
68,en,hi-IN,current crisis,वर्तमान संकट
69,en,hi-IN,current health crisis,वर्तमान स्वास्थ्य संकट
70,en,hi-IN,current outbreak,वर्तमान प्रकोप
71,en,hi-IN,current pandemic,वर्तमान वैश्विक महामारी
72,en,hi-IN,CV,CV
73,en,hi-IN,CV-19,CV-19
74,en,hi-IN,deadly,घातक
75,en,hi-IN,deadly virus,घातक वायरस
76,en,hi-IN,death rate,मृत्यु दर
77,en,hi-IN,death toll,मृत्यु के आँकड़े
78,en,hi-IN,decontaminate,संक्रामण मुक्त करना
79,en,hi-IN,detectable,पता लगाने योग्य
80,en,hi-IN,detergent,डिटर्जेंट
81,en,hi-IN,difficulty breathing,साँस लेने में तकलीफ़
82,en,hi-IN,diabetes,डायबिटीज़
83,en,hi-IN,diagnosable disease,पता लगाए जा सकने वाले रोग
84,en,hi-IN,diagnostic protocol,नैदानिक प्रोटोकॉल
85,en,hi-IN,diagnostic testing,नैदानिक टेस्टिंग
86,en,hi-IN,disease itself,रोग स्वयं
87,en,hi-IN,disease outbreak,रोग का प्रकोप
88,en,hi-IN,disinfectant,कीटाणुनाशक
89,en,hi-IN,disposable,फ़ेंकने योग्य
90,en,hi-IN,droplet transmission,बूंद से फ़ैलाव
91,en,hi-IN,droplets,बूदें
92,en,hi-IN,dry cough,सूखी खाँसी
93,en,hi-IN,dry surface contamination,सूखी सतह का संक्रमण
94,en,hi-IN,ebola,ईबोला
95,en,hi-IN,effective treatment,प्रभावी इलाज
96,en,hi-IN,electron microscope,इलेक्ट्रॉन माइक्रोस्कोप
97,en,hi-IN,emergency department,आपातकाल विभाग
98,en,hi-IN,epidemic,महामारी
99,en,hi-IN,epidemic curve,महामारी बढ़ने की दर
100,en,hi-IN,epidemic peak,महामारी का चरम
101,en,hi-IN,epidemiologist,महामारी विशेषज्ञ
102,en,hi-IN,exposure,एक्सपोज़र
103,en,hi-IN,extreme caution,अत्यधिक सावधानी
104,en,hi-IN,eye protection,आँखों की सुरक्षा
105,en,hi-IN,face mask,चेहरे का मास्क
106,en,hi-IN,face masks,चेहरे के मास्क
107,en,hi-IN,family cluster,श्रेणी समूह
108,en,hi-IN,fatality rate,मृत्यु दर
109,en,hi-IN,fecal contamination,मल संक्रमण
110,en,hi-IN,fever,बुखार
111,en,hi-IN,flatten the infection curve,इंफ़ेक्शन बढ़ने की दर कम करना
112,en,hi-IN,flu,फ़्लू
113,en,hi-IN,food safety,खाद्य सुरक्षा
114,en,hi-IN,formaldehyde,फ़ॉर्मलडिहाइड (ज़हरीली गैस)
115,en,hi-IN,gastroenteritis,आंतों में जलन
116,en,hi-IN,germicide,रोगाणु नाशक
117,en,hi-IN,global pandemic,वैश्विक महामारी
118,en,hi-IN,global warming,वैश्विक गर्मी
119,en,hi-IN,good respiratory hygiene,श्वसन संंबंधी स्वास्थ्यवर्धक आदतें
120,en,hi-IN,Guangdong,गुआंगडॉन्ग
121,en,hi-IN,H1N1,H1N1
122,en,hi-IN,H1N1 virus,H1N1 वायरस
123,en,hi-IN,hand disinfectant,हाथ का कीटाणुनाशक
124,en,hi-IN,hand sanitizer,हैंड सैनिटाइज़र
125,en,hi-IN,health care provider,स्वास्थ्य देखभाल प्रदाता
126,en,hi-IN,health crisis,स्वास्थ्य संकट
127,en,hi-IN,health plan carrier,स्वास्थ्य योजना वाहक
128,en,hi-IN,health services,स्वास्थ्य सेवाएँ
129,en,hi-IN,heart failure,ह्रदय का खराब होना
130,en,hi-IN,high fever,तेज़ बुखार
131,en,hi-IN,HIV,HIV
132,en,hi-IN,hospitalize,अस्तपताल में भर्ती करना
133,en,hi-IN,household bleach,घरेलू ब्लीच
134,en,hi-IN,Hubei,हुबेई
135,en,hi-IN,hydrogen peroxide,हाइड्रोजन परऑक्साइड
136,en,hi-IN,hygiene,स्वास्थ्य वर्धक आदतें
137,en,hi-IN,immune system,प्रतिरोधक तंत्र
138,en,hi-IN,immunity,प्रतिरोधकता
139,en,hi-IN,immunocompromised,कमज़ोर प्रतिरोधक क्षमता होना
140,en,hi-IN,immunologist,प्रतिरोध विज्ञानी
141,en,hi-IN,incubation,अंडे सेना
142,en,hi-IN,incubation period,अंडे सेने की अवधि
143,en,hi-IN,indirect contact,अप्रत्यक्ष संपर्क
144,en,hi-IN,infect,संक्रमित
145,en,hi-IN,infection,इंफ़ेक्शन
146,en,hi-IN,infectious,संक्रामक
147,en,hi-IN,infectivity,संक्रामकता
148,en,hi-IN,influenza,इंफ़्लूएंज़ा
149,en,hi-IN,initial transmission event,शुरुआती प्रसार घटना
150,en,hi-IN,intensive care equipment,गहन देखभाल उपकरण
151,en,hi-IN,intermediate host,इंटरमीडिएट होस्ट
152,en,hi-IN,intrauterine,गर्भ के अंदर
153,en,hi-IN,intubation,इंट्यूबेशन
154,en,hi-IN,isolation,अलग रखना
155,en,hi-IN,Isopropanol,आइसोप्रोपेनॉल
156,en,hi-IN,laboratory test kit,लैबोरेट्री टेस्ट किट
157,en,hi-IN,laboratory testing,लैबोरेट्री टेस्टिंग
158,en,hi-IN,lack of testing,टेस्टिंग की कमी
159,en,hi-IN,lack of tests,टेस्ट्स की कमी
160,en,hi-IN,latest updates,नवीनतम अपडेट
161,en,hi-IN,liver failure,लीवर खराब होना
162,en,hi-IN,local public health authority,स्थानीय सार्वजनिक स्वास्थ्य प्राधिकरण
163,en,hi-IN,lockdown,लॉकडाउन
164,en,hi-IN,lungs,फ़ेफ़डे
165,en,hi-IN,masks,मास्क
166,en,hi-IN,measles,चेचक
167,en,hi-IN,mechanical ventilation,मशीन से वेंटिलेशन
168,en,hi-IN,media coverage,मीडिया कवरेज
169,en,hi-IN,medical care,स्वास्थ्य देखभाल
170,en,hi-IN,MERS,MERS
171,en,hi-IN,MERS CoV,MERS CoV
172,en,hi-IN,microbiologist,सूक्ष्मजीव विज्ञानी
173,en,hi-IN,mild cough,हल्की फुल्की खाँसी
174,en,hi-IN,mortality rate,मृत्यु दर
175,en,hi-IN,multi-organ failure,एक से ज़्यादा अंगों का खराब होना
176,en,hi-IN,nasal congestion,नाक बंद होना
177,en,hi-IN,neutral detergent,न्यूट्रल डिटर्जेंटउ
178,en,hi-IN,new normal,नई सामान्य चीज़
179,en,hi-IN,novel corona virus,नोवेल कोरोना वायरस
180,en,hi-IN,novel coronavirus,नोवेल कोरोनावायरस
181,en,hi-IN,novel coronavirus outbreak,नोवेल कोरोनावायरस प्रकोप
182,en,hi-IN,novel virus,नोवेल वायरस
183,en,hi-IN,online medical consultation,ऑनलाइन स्वास्थ्य परामर्श
184,en,hi-IN,onset,शुरुआत
185,en,hi-IN,outbreak,प्रकोप
186,en,hi-IN,outbreak readiness,प्रकोप शुरू होने की स्थिति
187,en,hi-IN,overall case fatality,कुल मामलों की मृत्यु दर
188,en,hi-IN,pandemic,वैश्विक महामारी
189,en,hi-IN,pangolin,पैंगोलिन
190,en,hi-IN,pathogen,पैथोजेन
191,en,hi-IN,pathology,पैथोलॉजी
192,en,hi-IN,patient care equipment,मरीज़ की देखभाल के उपकरण
193,en,hi-IN,personal protective equipment,निजी सुरक्षा उपकरण
194,en,hi-IN,person-to-person transmission,एक व्यक्ति से दूसरे में व्यक्ति में प्रसार
195,en,hi-IN,phlegm,बलगम
196,en,hi-IN,physical contact,शारीरिक संपर्क
197,en,hi-IN,plague,प्लेग
198,en,hi-IN,pneumonia,निमोनिया
199,en,hi-IN,pneumonias,निमोनियाज़
200,en,hi-IN,positive test,पॉज़िटिव टेस्ट
201,en,hi-IN,precaution,सावधानी
202,en,hi-IN,precautionary,एहतिहाती
203,en,hi-IN,pre-existing condition,पहले से मौजूद स्थिति
204,en,hi-IN,preparedness,तैयारी
205,en,hi-IN,prognosis,लक्षण आधारित रोग निदान
206,en,hi-IN,protect myself,अपनी सुरक्षा
207,en,hi-IN,protect others,दूसरों की सुरक्षा
208,en,hi-IN,protect yourself,खुद की सुरक्षा
209,en,hi-IN,protective measures,सुरक्षात्मक उपाय
210,en,hi-IN,public health crisis,सार्वजनिक स्वास्थ्य संकट
211,en,hi-IN,pulmonary tissue damage,फ़ेफ़डे के ऊतक की क्षति
212,en,hi-IN,quarantine,कुछ दिनों के लिए सबसे अलग रहना
213,en,hi-IN,rapid risk assessment,जोखिम का तत्काल आकलन
214,en,hi-IN,reagent,अभिकर्मक (दूसरे तत्वों की खोज में सहायक पदार्थ)
215,en,hi-IN,regular flu,सामान्य फ़्लू
216,en,hi-IN,reinfection,फिर से इंफ़ेक्शन होना
217,en,hi-IN,renal disease,गुर्दे का रोग
218,en,hi-IN,renal failure,गुर्दा खराब होना
219,en,hi-IN,respirator,श्वास यंत्र
220,en,hi-IN,respiratory,श्वसन संबंधी
221,en,hi-IN,respiratory disease,श्वसन रोग
222,en,hi-IN,respiratory distress,श्वसन में परेशानी
223,en,hi-IN,respiratory droplets,श्वसन संबंधी बूंदें
224,en,hi-IN,respiratory hygiene,श्वसन संंबंधी स्वास्थ्यवर्धक आदतें
225,en,hi-IN,respiratory illness,श्वसन बीमारी
226,en,hi-IN,respiratory syndrome,श्वसन रोग के लक्षण
227,en,hi-IN,respiratory tract disease,श्वासनली रोग
228,en,hi-IN,restrictions,प्रतिबंध
229,en,hi-IN,resurge,पुनरुत्थान
230,en,hi-IN,RNA,RNA
231,en,hi-IN,rubeola,रुबेला
232,en,hi-IN,runny nose,नाक बहना
233,en,hi-IN,SARS,SARS
234,en,hi-IN,SARS-CoV-2,SARS-CoV-2
235,en,hi-IN,SARS-CoV,SARS-CoV
236,en,hi-IN,sars-related coronavirus,सार्स-संबंधी कोरोनावायरस
237,en,hi-IN,seasonal flu,मौसमी फ़्लू
238,en,hi-IN,seasonal influenza,मौसमी इंफ़्लूएंज़ा
239,en,hi-IN,secretion,स्त्राव
240,en,hi-IN,self-quarantine,खुद को कुछ समय अलग रखना
241,en,hi-IN,sepsis,सेप्सिस
242,en,hi-IN,septic shock,सेप्टिक शॉक
243,en,hi-IN,Severe Acute Respiratory Syndrome,गंभीर रूप से तीक्ष्ण श्वसन रोग के लक्षण
244,en,hi-IN,shortness of breath,साँस भराना
245,en,hi-IN,sickened,रोगग्रस्त
246,en,hi-IN,sickness,बीमारी
247,en,hi-IN,sneeze,छींक
248,en,hi-IN,sneezes,छींकें
249,en,hi-IN,sneezing,छींकना
250,en,hi-IN,social distancing,सामाजिक दूरी
251,en,hi-IN,sore throat,गले में तकलीफ़
252,en,hi-IN,spanish flu,स्पैनिश फ़्लू
253,en,hi-IN,specimen collection,नमूनों का एकत्रण
254,en,hi-IN,spread,फ़ैलाव
255,en,hi-IN,sputum,थूक
256,en,hi-IN,stigmatisation,किसी व्यक्ति/चीज़ को लेकर असम्मानित/अस्वीकृत घोषित कर देना
257,en,hi-IN,supportive,सहायक
258,en,hi-IN,surface,सतह
259,en,hi-IN,surfaces,सतहें
260,en,hi-IN,suspected infection,संदिग्ध इंफ़ेक्शन
261,en,hi-IN,swab,पोछना
262,en,hi-IN,swine flu,स्वाइन फ़्लू
263,en,hi-IN,symptom,लक्षण
264,en,hi-IN,symptomatic,लाक्षणिक
265,en,hi-IN,symptoms,लक्षण
266,en,hi-IN,targeted disinfection,लक्षित विसंक्रमण
267,en,hi-IN,test kit,टेस्ट किट
268,en,hi-IN,testing error,टेस्टिंग गलती
269,en,hi-IN,tissue damage,ऊतक क्षति
270,en,hi-IN,tp shortage,tp की कमी
271,en,hi-IN,toilet paper shortage,टॉयलेट पेपर की कमी
272,en,hi-IN,touch,स्पर्श
273,en,hi-IN,touching,छूना
274,en,hi-IN,transmissibility,प्रसार क्षमता
275,en,hi-IN,transmissible,प्रसार्य (संक्रामक)
276,en,hi-IN,transmission,प्रसार
277,en,hi-IN,transmission potential,प्रसार संभावना
278,en,hi-IN,typical flu,आम फ़्लू
279,en,hi-IN,underlying disease,अंदरूनी रोग
280,en,hi-IN,updates,अपडेट
281,en,hi-IN,vaccine,टीका
282,en,hi-IN,vaccines,टीके
283,en,hi-IN,ventilation,वेंटिलेशन
284,en,hi-IN,ventilator,वेंटिलेटर
285,en,hi-IN,ventilators,वेंटिलेटर्स
286,en,hi-IN,viral infection,वायरल इंफ़ेक्शन
287,en,hi-IN,viral outbreak,वायरल का प्रकोप
288,en,hi-IN,viral pandemic,वायरल की वैश्विक महामारी
289,en,hi-IN,viral pneumonia,वायरल निमोनिया
290,en,hi-IN,virtual care,वर्चुअल देखभाल
291,en,hi-IN,virulence,उग्रता
292,en,hi-IN,virus itself,वायरस खुद
293,en,hi-IN,virus outbreak,वायरस प्रकोप
294,en,hi-IN,virus scare,वायरस का भय
295,en,hi-IN,virus spreads,वायरस का फैलाव
296,en,hi-IN,virus strain,वायरस संबंधी तनाव
297,en,hi-IN,viral transmission,वायरल प्रसार
298,en,hi-IN,vivid-19,vivid-19
299,en,hi-IN,washing hands,हाथ धोना
300,en,hi-IN,washing ones hands,खुद के हाथ धोना
301,en,hi-IN,wash your hands,अपने हाथ धोना
302,en,hi-IN,white blood cell count,श्वेत रक्त कोशिका की गणना
303,en,hi-IN,widespread transmission,व्यापक प्रसार
304,en,hi-IN,working from home,घर से काम करना
305,en,hi-IN,WFH,WFH
306,en,hi-IN,Wuhan,वुहान
