id,sourceLang,targetLang,sourceString,targetString
1,en,ko-KR,1918 flu,1918년 독감
2,en,ko-KR,acute bronchitis,급성 기관지염
3,en,ko-KR,acute respiratory disease,급성 호흡기 질환
4,en,ko-KR,AIDS,AIDS
5,en,ko-KR,airborne droplets,공기중 비말
6,en,ko-KR,airway,기도
7,en,ko-KR,alcohol-based,알코올 기반
8,en,ko-KR,alcohol-based hand rub,알코올 기반 손 소독제
9,en,ko-KR,alcohol-based hand sanitizer,알코올 기반 손 세정제
10,en,ko-KR,alveolar disease,폐포 질환
11,en,ko-KR,an epidemic,전염병
12,en,ko-KR,annual flu,연례
13,en,ko-KR,anti-inflammatory drug,항염증제
14,en,ko-KR,antiviral drug,항 바이러스제
15,en,ko-KR,antiviral treatment,항 바이러스 치료
16,en,ko-KR,assay,시험
17,en,ko-KR,asymptomatic,무증상
18,en,ko-KR,avian flu,조류 독감
19,en,ko-KR,Black Plague,흑사병
20,en,ko-KR,blood pressure,혈압
21,en,ko-KR,body fluid,체액
22,en,ko-KR,breathing,호흡
23,en,ko-KR,bubonic plague,림프절 페스트
24,en,ko-KR,c19,코비드 19
25,en,ko-KR,cv19,코로나 바이러스 19
26,en,ko-KR,case fatality rate,확진자 사망률
27,en,ko-KR,causative agent,원인 인자
28,en,ko-KR,CDC,CDC
29,en,ko-KR,chemical disinfection,화학적 소독
30,en,ko-KR,chest x-ray,흉부 엑스레이
31,en,ko-KR,clinical diagnosis,임상 진단
32,en,ko-KR,clinical trial,임상 시험
33,en,ko-KR,close contact,밀접 접촉
34,en,ko-KR,cvirus,코로나바이러스
35,en,ko-KR,chronic respiratory disease,만성 호흡기 질환
36,en,ko-KR,common cold,일반 감기
37,en,ko-KR,common flu,일반 독감
38,en,ko-KR,communicable disease,전염병
39,en,ko-KR,community spread,지역 사회 확산
40,en,ko-KR,community transmission,지역 사회 전파
41,en,ko-KR,compromised immune system,손상된 면역 체계
42,en,ko-KR,contagion,전염병
43,en,ko-KR,contagious,전염성이 있는
44,en,ko-KR,contagiousness,전염성
45,en,ko-KR,corona,코로나
46,en,ko-KR,corona virus,코로나 바이러스
47,en,ko-KR,corona virus epidemic,코로나 바이러스 전염병
48,en,ko-KR,corona virus outbreak,코로나 바이러스 발생
49,en,ko-KR,corona virus scare,코로나 바이러스 공포
50,en,ko-KR,coronavirus,코로나 바이러스
51,en,ko-KR,coronavirus cases,코로나 바이러스 확진 사례
52,en,ko-KR,coronavirus outbreak,코로나 바이러스 발생
53,en,ko-KR,coronavirus pandemic,코로나 바이러스 전염병
54,en,ko-KR,coronavirus scare,코로나 바이러스 공포
55,en,ko-KR,cough,기침
56,en,ko-KR,cough etiquette,기침 에티켓
57,en,ko-KR,coughing,기침하는
58,en,ko-KR,cov 19,코비드 19
59,en,ko-KR,cov19,코비드19
60,en,ko-KR,COVID,코비드
61,en,ko-KR,COVID-19 crisis,코비드-19 위기
62,en,ko-KR,covid-19,코비드-19
63,en,ko-KR,covid19,코비드 19
64,en,ko-KR,COVID-19 epidemic,코비드-19 전염병
65,en,ko-KR,COVID-19 outbreak,코비드-19 발생
66,en,ko-KR,COVID-19 pandemic,코비드-19 팬데믹
67,en,ko-KR,COVID 19,코 비드 19
68,en,ko-KR,current crisis,현재 위기
69,en,ko-KR,current health crisis,현재 건강 위기
70,en,ko-KR,current outbreak,현재 발생
71,en,ko-KR,current pandemic,현재 팬데믹
72,en,ko-KR,CV,코로나 바이러스
73,en,ko-KR,CV-19,코로나 바이러스-19
74,en,ko-KR,deadly,치명적인
75,en,ko-KR,deadly virus,치명적인 바이러스
76,en,ko-KR,death rate,사망률
77,en,ko-KR,death toll,사망자 수
78,en,ko-KR,decontaminate,오염 제거
79,en,ko-KR,detectable,탐지 가능
80,en,ko-KR,detergent,세정제
81,en,ko-KR,difficulty breathing,호흡 곤란
82,en,ko-KR,diabetes,당뇨병
83,en,ko-KR,diagnosable disease,진단 가능한 질병
84,en,ko-KR,diagnostic protocol,진단 프로토콜
85,en,ko-KR,diagnostic testing,진단 테스트
86,en,ko-KR,disease itself,질병 자체
87,en,ko-KR,disease outbreak,질병 발생
88,en,ko-KR,disinfectant,살균제
89,en,ko-KR,disposable,일회용
90,en,ko-KR,droplet transmission,비말 전파
91,en,ko-KR,droplets,비말
92,en,ko-KR,dry cough,마른 기침
93,en,ko-KR,dry surface contamination,건조 표면 오염
94,en,ko-KR,ebola,에볼라
95,en,ko-KR,effective treatment,효과적인 치료
96,en,ko-KR,electron microscope,전자 현미경
97,en,ko-KR,emergency department,응급실
98,en,ko-KR,epidemic,전염병
99,en,ko-KR,epidemic curve,전염병 곡선
100,en,ko-KR,epidemic peak,전염병 피크
101,en,ko-KR,epidemiologist,역학자
102,en,ko-KR,exposure,노출
103,en,ko-KR,extreme caution,극도의 주의
104,en,ko-KR,eye protection,눈 보호
105,en,ko-KR,face mask,안면 마스크
106,en,ko-KR,face masks,안면 마스크
107,en,ko-KR,family cluster,가족 클러스터
