id,sourceLang,targetLang,sourceString,targetString
1,en,de-DE,1918 flu,Grippe von 1918
2,en,de-DE,acute bronchitis,akute Bronchitis
3,en,de-DE,acute respiratory disease,akute Atemwegserkrankung
4,en,de-DE,AIDS,AIDS
5,en,de-DE,airborne droplets,Tröpfcheninfektion
6,en,de-DE,airway,Atemweg
7,en,de-DE,alcohol-based,auf Alkoholbasis
8,en,de-DE,alcohol-based hand rub,alkoholhaltige Lösung
9,en,de-DE,alcohol-based hand sanitizer,Händedesinfektionsmittel auf Alkoholbasis
10,en,de-DE,alveolar disease,Alveolarkrankheit
11,en,de-DE,an epidemic,eine Epidemie
12,en,de-DE,annual flu,jährliche Grippe
13,en,de-DE,anti-inflammatory drug,entzündungshemmendes Medikament
14,en,de-DE,antiviral drug,antivirales Medikament
15,en,de-DE,antiviral treatment,antivirale Behandlung
16,en,de-DE,assay,Probe
17,en,de-DE,asymptomatic,asymptomatisch
18,en,de-DE,avian flu,Vogelgrippe
19,en,de-DE,Black Plague,Schwarze Pest
20,en,de-DE,blood pressure,Blutdruck
21,en,de-DE,body fluid,Körperflüssigkeit
22,en,de-DE,breathing,Atmung
23,en,de-DE,bubonic plague,Beulenpest
24,en,de-DE,c19,C19
25,en,de-DE,cv19,CV19
26,en,de-DE,case fatality rate,Todesfallrate
27,en,de-DE,causative agent,Erreger
28,en,de-DE,CDC,CDC
29,en,de-DE,chemical disinfection,chemische Desinfektion
30,en,de-DE,chest x-ray,Röntgenaufnahme der Lunge
31,en,de-DE,clinical diagnosis,klinische Diagnose
32,en,de-DE,clinical trial,klinischer Versuch
33,en,de-DE,close contact,enger Kontakt
34,en,de-DE,cvirus,CVirus
35,en,de-DE,chronic respiratory disease,chronische Atemwegserkrankung
36,en,de-DE,common cold,Erkältung
37,en,de-DE,common flu,gewöhnliche Grippe
38,en,de-DE,communicable disease,übertragbare Krankheit
39,en,de-DE,community spread,in der Gesellschaft verbreitet
40,en,de-DE,community transmission,Übertragung in der Gesellschaft
41,en,de-DE,compromised immune system,geschwächtes Immunsystem
42,en,de-DE,contagion,Ansteckung
43,en,de-DE,contagious,ansteckend
44,en,de-DE,contagiousness,Schädlichkeit
45,en,de-DE,corona,Corona
46,en,de-DE,corona virus,Corona-Virus
47,en,de-DE,corona virus epidemic,Coronavirus-Epidemie
48,en,de-DE,corona virus outbreak,Ausbruch des Coronavirus
49,en,de-DE,corona virus scare,Angst vor dem Coronavirus
50,en,de-DE,coronavirus,Coronavirus
51,en,de-DE,coronavirus cases,Coronavirus-Fälle
52,en,de-DE,coronavirus outbreak,Coronavirus-Ausbruch
53,en,de-DE,coronavirus pandemic,Coronavirus-Pandemie
54,en,de-DE,coronavirus scare,Angst vor dem Coronavirus
55,en,de-DE,cough,Husten
56,en,de-DE,cough etiquette,Husten-Etikette
57,en,de-DE,coughing,Husten
58,en,de-DE,cov 19,COV 19
59,en,de-DE,cov19,COV19
60,en,de-DE,COVID,COVID
61,en,de-DE,COVID-19 crisis,COVID-19-Krise
62,en,de-DE,covid-19,Covid-19
63,en,de-DE,covid19,Covid19
64,en,de-DE,COVID-19 epidemic,COVID-19-Epidemie
65,en,de-DE,COVID-19 outbreak,COVID-19-Ausbruch
66,en,de-DE,COVID-19 pandemic,COVID-19-Pandemie
67,en,de-DE,COVID 19,COVID 19
68,en,de-DE,current crisis,aktuelle Krise
69,en,de-DE,current health crisis,aktuelle Gesundheitskrise
70,en,de-DE,current outbreak,aktueller Ausbruch
71,en,de-DE,current pandemic,aktuelle Pandemie
72,en,de-DE,CV,CV
73,en,de-DE,CV-19,CV-19
74,en,de-DE,deadly,tödlich
75,en,de-DE,deadly virus,tödlicher Virus
76,en,de-DE,death rate,Todesrate
77,en,de-DE,death toll,Todesrate
78,en,de-DE,decontaminate,dekontaminieren
79,en,de-DE,detectable,nachweisbar
80,en,de-DE,detergent,Reinigungsmittelmittel
81,en,de-DE,difficulty breathing,Atembeschwerden
82,en,de-DE,diabetes,Diabetes
83,en,de-DE,diagnosable disease,diagnostizierbare Krankheit
84,en,de-DE,diagnostic protocol,Diagnoseprotokoll
85,en,de-DE,diagnostic testing,diagnostische Tests
86,en,de-DE,disease itself,die Krankheit selbst
87,en,de-DE,disease outbreak,Krankheitsausbruch
88,en,de-DE,disinfectant,Desinfektionsmittel
89,en,de-DE,disposable,Einwegartikel
90,en,de-DE,droplet transmission,Tröpfchenübertragung
91,en,de-DE,droplets,Tröpfchen
92,en,de-DE,dry cough,trockener Husten
93,en,de-DE,dry surface contamination,Kontamination trockener Oberflächen
94,en,de-DE,ebola,Ebola
95,en,de-DE,effective treatment,wirksame Behandlung
96,en,de-DE,electron microscope,Elektronenmikroskop
97,en,de-DE,emergency department,Notaufnahme
98,en,de-DE,epidemic,Epidemie
99,en,de-DE,epidemic curve,Epidemie-Kurve
100,en,de-DE,epidemic peak,Höhepunkt der Epidemie
101,en,de-DE,epidemiologist,Epidemiologe
102,en,de-DE,exposure,Exposition
103,en,de-DE,extreme caution,extreme Vorsicht
104,en,de-DE,eye protection,Augenschutz
105,en,de-DE,face mask,Gesichtsmaske
106,en,de-DE,face masks,Gesichtsmasken
