id,sourceLang,targetLang,sourceString,targetString
1,en,ht-HT,1918 flu,Grip 1918
2,en,ht-HT,acute bronchitis,bwonchit egi
3,en,ht-HT,acute respiratory disease,maladi respiratwa egi
4,en,ht-HT,AIDS,SIDA
5,en,ht-HT,airborne droplets,ti gout nan lè a
6,en,ht-HT,airway,vwa ayeryen
7,en,ht-HT,alcohol-based,abaz alkòl
8,en,ht-HT,alcohol-based hand rub,netwayan pou men abaz alkòl
9,en,ht-HT,alcohol-based hand sanitizer,dezenfektan pou men abaz alkòl
10,en,ht-HT,alveolar disease,maladi alveyolè
11,en,ht-HT,an epidemic,yon epidemi
12,en,ht-HT,annual flu,grip chak ane
13,en,ht-HT,anti-inflammatory drug,medikaman anti-enflamatwa
14,en,ht-HT,antiviral drug,medikaman antiviral
15,en,ht-HT,antiviral treatment,trètman antiviral
16,en,ht-HT,assay,esè
17,en,ht-HT,asymptomatic,san sentom
18,en,ht-HT,avian flu,grip avyè
19,en,ht-HT,Black Plague,Lapès nwa
20,en,ht-HT,blood pressure,tansyon
21,en,ht-HT,body fluid,Likid kòporèl
22,en,ht-HT,breathing,respirasyon
23,en,ht-HT,bubonic plague,epidemi bibonik
24,en,ht-HT,c19,c19
25,en,ht-HT,cv19,cv19
26,en,ht-HT,case fatality rate,pousantaj ka mòtèl
27,en,ht-HT,causative agent,ajan responsab
28,en,ht-HT,CDC,CDC
29,en,ht-HT,chemical disinfection,dezenfektan chimik
30,en,ht-HT,chest x-ray,radyografi pilmonè
31,en,ht-HT,clinical diagnosis,dyagnostik klinik
32,en,ht-HT,clinical trial,esè klinik
33,en,ht-HT,close contact,kontak kole
34,en,ht-HT,cvirus,cvirus
35,en,ht-HT,chronic respiratory disease,maladi respiratwa kwonik
36,en,ht-HT,common cold,rim nòmal
37,en,ht-HT,common flu,grip nòmal
38,en,ht-HT,communicable disease,maladi transmisib
39,en,ht-HT,community spread,pwopagasyon kominotè
40,en,ht-HT,community transmission,transmisyon kominotè
41,en,ht-HT,compromised immune system,sistèm iminitè konpwomi
42,en,ht-HT,contagion,kontajyon
43,en,ht-HT,contagious,kontajye
44,en,ht-HT,contagiousness,kapasite kontajyon
45,en,ht-HT,corona,kowona
46,en,ht-HT,corona virus,kowona viris
47,en,ht-HT,corona virus epidemic,epidemi kowona viris
48,en,ht-HT,corona virus outbreak,Epidemi kowona viris
49,en,ht-HT,corona virus scare,laperèz kowona viris
50,en,ht-HT,coronavirus,kowonaviris
51,en,ht-HT,coronavirus cases,ka kowonaviris
52,en,ht-HT,coronavirus outbreak,epidemi kowonaviris
53,en,ht-HT,coronavirus pandemic,pandemi kowonaviris
54,en,ht-HT,coronavirus scare,laperèz kowonaviris
55,en,ht-HT,cough,tous
56,en,ht-HT,cough etiquette,konpòtman tous
57,en,ht-HT,coughing,touse
58,en,ht-HT,cov 19,cov 19
59,en,ht-HT,cov19,cov19
60,en,ht-HT,COVID,COVID
61,en,ht-HT,COVID-19 crisis,kriz COVID-19
62,en,ht-HT,covid-19,kovid-19
63,en,ht-HT,covid19,kovid19
64,en,ht-HT,COVID-19 epidemic,epidemi COVID-19
65,en,ht-HT,COVID-19 outbreak,epidemi COVID-19
66,en,ht-HT,COVID-19 pandemic,pandemi COVID-19
67,en,ht-HT,COVID 19,COVID 19
68,en,ht-HT,current crisis,kriz aktyèl
69,en,ht-HT,current health crisis,kriz sante aktyèl
70,en,ht-HT,current outbreak,epidemi aktyèl
71,en,ht-HT,current pandemic,pandemi aktyèl
72,en,ht-HT,CV,CV
73,en,ht-HT,CV-19,CV-19
74,en,ht-HT,deadly,mòtèl
75,en,ht-HT,deadly virus,viris mòtèl
76,en,ht-HT,death rate,pousantaj moun mouri
77,en,ht-HT,death toll,kantite moun mouri
78,en,ht-HT,decontaminate,dekontamine
79,en,ht-HT,detectable,detektab
80,en,ht-HT,detergent,detèjan
81,en,ht-HT,difficulty breathing,difikilte pou respire
82,en,ht-HT,diabetes,dyabèt / sik
83,en,ht-HT,diagnosable disease,maladi ki ka dyagnostike
84,en,ht-HT,diagnostic protocol,pwotokòl dyagnostik
85,en,ht-HT,diagnostic testing,egzamen dyagnostik
86,en,ht-HT,disease itself,pwòp maladi
87,en,ht-HT,disease outbreak,epidemi maladi
88,en,ht-HT,disinfectant,dezenfektan
89,en,ht-HT,disposable,jetab
90,en,ht-HT,droplet transmission,transmisyon gout
91,en,ht-HT,droplets,gout
92,en,ht-HT,dry cough,tous sèk
93,en,ht-HT,dry surface contamination,kontaminasyon sifas sèk
94,en,ht-HT,ebola,ebola
95,en,ht-HT,effective treatment,tretman efikas
96,en,ht-HT,electron microscope,mikwoskòp elektwonik
97,en,ht-HT,emergency department,depatman ijans
98,en,ht-HT,epidemic,epidemi
