id,sourceLang,targetLang,sourceString,targetString
1,en,ps-AF,1918 flu,د ۱۹۱۸ فلو
2,en,ps-AF,acute bronchitis,حاد برونایټس
3,en,ps-AF,acute respiratory disease,حاد تنفسي ناروغی
4,en,ps-AF,AIDS,ايډز
5,en,ps-AF,airborne droplets,هوای څاڅکی
6,en,ps-AF,airway,د هوا لاره
7,en,ps-AF,alcohol-based,د الکول پراساس
8,en,ps-AF,alcohol-based hand rub,د الکول پراساس لاسي مسح
9,en,ps-AF,alcohol-based hand sanitizer,د الکول پراساس لاسي سنیټائزر
10,en,ps-AF,alveolar disease,د الوولر ناروغي
11,en,ps-AF,an epidemic,يو وبا
12,en,ps-AF,annual flu,کلنی فلو
13,en,ps-AF,anti-inflammatory drug,د انفلاسیون ضد درمل
14,en,ps-AF,antiviral drug,د انټي وایرل درمل
15,en,ps-AF,antiviral treatment,د انټي وایرل درمل درملنه
16,en,ps-AF,assay,خیا
17,en,ps-AF,asymptomatic,بې علاماتو
18,en,ps-AF,avian flu,د ایویان فلو
19,en,ps-AF,Black Plague,تور طاعون
20,en,ps-AF,blood pressure,د وینی فشار
21,en,ps-AF,body fluid,بدنی مایع
22,en,ps-AF,breathing,تنفس
23,en,ps-AF,bubonic plague,د بوبونیک طاعون
24,en,ps-AF,c19,c19
25,en,ps-AF,cv19,cv19
26,en,ps-AF,case fatality rate,د مړینې کچه
27,en,ps-AF,causative agent,لامل ایجبټ
28,en,ps-AF,CDC,سی ډی سی
29,en,ps-AF,chemical disinfection,کيميايي بېکاره کول
30,en,ps-AF,chest x-ray,د سينې اکسرې
31,en,ps-AF,clinical diagnosis,کلینیکي تشخیص
32,en,ps-AF,clinical trial,کلینیکي ازمونه
33,en,ps-AF,close contact,نږدې اړیکه
34,en,ps-AF,cvirus,وایرس
35,en,ps-AF,chronic respiratory disease,د ساه لنډۍ ناروغي
36,en,ps-AF,common cold,عام زکام
37,en,ps-AF,common flu,عام فلو
