id,sourceLang,targetLang,sourceString,targetString
1,en,lv-LV,1918 flu,1918. gada gripa
2,en,lv-LV,acute bronchitis,akūts bronhīts
3,en,lv-LV,acute respiratory disease,akūta respiratora slimība
4,en,lv-LV,AIDS,AIDS
5,en,lv-LV,airborne droplets,gaisa pilieni
6,en,lv-LV,airway,elpceļš
7,en,lv-LV,alcohol-based,spirta bāzes
8,en,lv-LV,alcohol-based hand rub,spirta bāzes roku dezinfekcijas līdzeklis
9,en,lv-LV,alcohol-based hand sanitizer,spirta bāzes roku dezinfekcijas līdzeklis
10,en,lv-LV,alveolar disease,alveolāra slimība
11,en,lv-LV,an epidemic,epidēmija
12,en,lv-LV,annual flu,ikgadēja gripa
13,en,lv-LV,anti-inflammatory drug,pretiekaisuma zāles
14,en,lv-LV,antiviral drug,pretvīrusu zāles
15,en,lv-LV,antiviral treatment,pretvīrusu ārstēšana
16,en,lv-LV,assay,pārbaude
17,en,lv-LV,asymptomatic,asimptomātisks
18,en,lv-LV,avian flu,putnu gripa
19,en,lv-LV,Black Plague,Melnā nāve
20,en,lv-LV,blood pressure,asinsspiediens
21,en,lv-LV,body fluid,ķermeņa šķidrumi
22,en,lv-LV,breathing,elpošana
23,en,lv-LV,bubonic plague,buboņu mēris
24,en,lv-LV,c19,c19
25,en,lv-LV,cv19,cv19
26,en,lv-LV,case fatality rate,mirstības rādītāji
27,en,lv-LV,causative agent,ierosinātājs
28,en,lv-LV,CDC,CDC
29,en,lv-LV,chemical disinfection,ķīmiska dezinficēšana
30,en,lv-LV,chest x-ray,krūšu rentgens
31,en,lv-LV,clinical diagnosis,klīniska diagnoze
32,en,lv-LV,clinical trial,klīnisks izmēģinājums
33,en,lv-LV,close contact,tuvs kontakts
34,en,lv-LV,cvirus,c vīruss
35,en,lv-LV,chronic respiratory disease,hroniska respiratora slimība
36,en,lv-LV,common cold,saaukstēšanās
37,en,lv-LV,common flu,gripa
38,en,lv-LV,communicable disease,infekcijas slimība
39,en,lv-LV,community spread,izplatība kopienā
40,en,lv-LV,community transmission,pārnese kopienā
41,en,lv-LV,compromised immune system,novājināta imūnsistēma
42,en,lv-LV,contagion,infekcija
43,en,lv-LV,contagious,infekciozs
44,en,lv-LV,contagiousness,infekciozitāte
45,en,lv-LV,corona,korona
46,en,lv-LV,corona virus,koronavīruss
47,en,lv-LV,corona virus epidemic,koronavīrusa epidēmija
48,en,lv-LV,corona virus outbreak,koronavīrusa uzliesmojums
49,en,lv-LV,corona virus scare,bailes no koronavīrusa
50,en,lv-LV,coronavirus,koronavīruss
51,en,lv-LV,coronavirus cases,koronavīrusa gadījumi
52,en,lv-LV,coronavirus outbreak,koronavīrusa uzliesmojums
53,en,lv-LV,coronavirus pandemic,koronavīrusa pandēmija
54,en,lv-LV,coronavirus scare,bailes no koronavīrusa
55,en,lv-LV,cough,klepus
56,en,lv-LV,cough etiquette,klepošanas etiķete
57,en,lv-LV,coughing,klepošana
58,en,lv-LV,cov 19,cov 19
59,en,lv-LV,cov19,cov19
60,en,lv-LV,COVID,COVID
61,en,lv-LV,COVID-19 crisis,COVID-19 krīze
62,en,lv-LV,covid-19,covid-19
63,en,lv-LV,covid19,covid19
64,en,lv-LV,COVID-19 epidemic,COVID-19 epidēmija
65,en,lv-LV,COVID-19 outbreak,COVID-19 uzliesmojums
66,en,lv-LV,COVID-19 pandemic,COVID-19 pandēmija
67,en,lv-LV,COVID 19,COVID 19
68,en,lv-LV,current crisis,pašreizējā krīze
69,en,lv-LV,current health crisis,pašreizējā veselības aprūpes nozares krīze
70,en,lv-LV,current outbreak,pašreizējais uzliesmojums
71,en,lv-LV,current pandemic,pašreizējā pandēmija
72,en,lv-LV,CV,CV
73,en,lv-LV,CV-19,CV-19
74,en,lv-LV,deadly,nāvējošs
75,en,lv-LV,deadly virus,nāvējošs vīruss
76,en,lv-LV,death rate,mirstības līmenis
77,en,lv-LV,death toll,nāves gadījumu skaits
78,en,lv-LV,decontaminate,dezinficēt
79,en,lv-LV,detectable,nosakāms
80,en,lv-LV,detergent,mazgāšanas līdzeklis
81,en,lv-LV,difficulty breathing,apgrūtināta elpošana
82,en,lv-LV,diabetes,diabēts
83,en,lv-LV,diagnosable disease,diagnosticējama slimība
84,en,lv-LV,diagnostic protocol,diagnostikas protokols
85,en,lv-LV,diagnostic testing,diagnostiskā testēšana
86,en,lv-LV,disease itself,pati slimība
87,en,lv-LV,disease outbreak,slimības uzliesmojums
88,en,lv-LV,disinfectant,dezinfekcijas līdzeklis
89,en,lv-LV,disposable,vienreizlietojams
90,en,lv-LV,droplet transmission,izplatība pilienu veidā
91,en,lv-LV,droplets,pilieni
92,en,lv-LV,dry cough,sauss klepus
93,en,lv-LV,dry surface contamination,sausas virsmas kontaminācija
94,en,lv-LV,ebola,ebola
95,en,lv-LV,effective treatment,efektīva ārstēšana
96,en,lv-LV,electron microscope,elektronmikroskops
97,en,lv-LV,emergency department,neatliekamās palīdzības dienests
98,en,lv-LV,epidemic,epidēmija
99,en,lv-LV,epidemic curve,epidēmijas līkne
100,en,lv-LV,epidemic peak,epidēmijas pīķis
101,en,lv-LV,epidemiologist,epidemiologs
102,en,lv-LV,exposure,iedarbība
103,en,lv-LV,extreme caution,īpaša piesardzība
104,en,lv-LV,eye protection,acu aizsardzība
105,en,lv-LV,face mask,sejas maska
106,en,lv-LV,face masks,sejas maskas
107,en,lv-LV,family cluster,ģimeņu kopa
