id,sourceLang,targetLang,sourceString,targetString
1,en,ms-MY,1918 flu,1918 flu
2,en,ms-MY,acute bronchitis,bronkitis akut
3,en,ms-MY,acute respiratory disease,penyakit pernafasan akut
4,en,ms-MY,AIDS,Sindrom Kurang Daya Tahan
5,en,ms-MY,airborne droplets,titisan bawaan udara
6,en,ms-MY,airway,salur udara
7,en,ms-MY,alcohol-based,berasaskan alkohol
8,en,ms-MY,alcohol-based hand rub,penggosok tangan berasasskan alkohol
9,en,ms-MY,alcohol-based hand sanitizer,pembersih tangan berasaskan alkohol
10,en,ms-MY,alveolar disease,penyakit alveolar
11,en,ms-MY,an epidemic,satu wabak
12,en,ms-MY,annual flu,flu tahunan
13,en,ms-MY,anti-inflammatory drug,ubat anti-radang
14,en,ms-MY,antiviral drug,ubat antivirus
15,en,ms-MY,antiviral treatment,rawatan antivirus
16,en,ms-MY,assay,cerakin
17,en,ms-MY,asymptomatic,asimptomatic
18,en,ms-MY,avian flu,selesema burung
19,en,ms-MY,Black Plague,Wabak Hawar
20,en,ms-MY,blood pressure,tekanan darah
21,en,ms-MY,body fluid,cecair badan
22,en,ms-MY,breathing,pernafasan
23,en,ms-MY,bubonic plague,wabak bubon
24,en,ms-MY,c19,c19
25,en,ms-MY,cv19,cv19
26,en,ms-MY,case fatality rate,kadar kematian kes
27,en,ms-MY,causative agent,agen penyebab
28,en,ms-MY,CDC,CDC
29,en,ms-MY,chemical disinfection,disinfektan bahan kimia
30,en,ms-MY,chest x-ray,x-ray dada
31,en,ms-MY,clinical diagnosis,diagnosis klinikal
32,en,ms-MY,clinical trial,percubaan klinikal
33,en,ms-MY,close contact,hubungan rapat
34,en,ms-MY,cvirus,cvirus
35,en,ms-MY,chronic respiratory disease,penyakit pernafasan kronik
36,en,ms-MY,common cold,demam selesema biasa
37,en,ms-MY,common flu,selesema biasa
38,en,ms-MY,communicable disease,penyakit berjangkit
39,en,ms-MY,community spread,penyebaran komuniti
40,en,ms-MY,community transmission,penularan komuniti
41,en,ms-MY,compromised immune system,sistem daya tahan lemah
42,en,ms-MY,contagion,penjangkitan
43,en,ms-MY,contagious,berjangkit
44,en,ms-MY,contagiousness,keadaan berjangkit
45,en,ms-MY,corona,korona
46,en,ms-MY,corona virus,korona virus
47,en,ms-MY,corona virus epidemic,epidemik koronavirus
48,en,ms-MY,corona virus outbreak,wabak koronavirus
49,en,ms-MY,corona virus scare,ketakutan koronavirus
50,en,ms-MY,coronavirus,koronavirus
51,en,ms-MY,coronavirus cases,kes koronavirus
52,en,ms-MY,coronavirus outbreak,wabak koronavirus
53,en,ms-MY,coronavirus pandemic,pandemik koronavirus
54,en,ms-MY,coronavirus scare,ketakutan koronavirus
55,en,ms-MY,cough,batuk
56,en,ms-MY,cough etiquette,adab ketika batuk
57,en,ms-MY,coughing,terbatuk-batuk
58,en,ms-MY,cov 19,COVID-19
59,en,ms-MY,cov19,cov19
60,en,ms-MY,COVID,COVID-19
61,en,ms-MY,COVID-19 crisis,krisis COVID-19
62,en,ms-MY,covid-19,COVID-19
63,en,ms-MY,covid19,COVID-19
64,en,ms-MY,COVID-19 epidemic,COVID-19 epidemik
65,en,ms-MY,COVID-19 outbreak,wabak COVID-19
66,en,ms-MY,COVID-19 pandemic,COVID-19 pandemik
67,en,ms-MY,COVID 19,COVID -19
68,en,ms-MY,current crisis,krisis semasa
69,en,ms-MY,current health crisis,krisis kesihatan semasa
70,en,ms-MY,current outbreak,wabak semasa
71,en,ms-MY,current pandemic,pandemik semasa
72,en,ms-MY,CV,COVID-19
73,en,ms-MY,CV-19,COVID-19
74,en,ms-MY,deadly,maut
75,en,ms-MY,deadly virus,virus pembawa maut
76,en,ms-MY,death rate,kadar kematian
77,en,ms-MY,death toll,jumlah kematianl
78,en,ms-MY,decontaminate,mendekontaminasi
79,en,ms-MY,detectable,boleh dikesan
80,en,ms-MY,detergent,detergen
81,en,ms-MY,difficulty breathing,kesusahan bernafas
82,en,ms-MY,diabetes,diabetes
83,en,ms-MY,diagnosable disease,penyakit didiagnosis
84,en,ms-MY,diagnostic protocol,protokol diagnostik
85,en,ms-MY,diagnostic testing,ujian diagnostik
86,en,ms-MY,disease itself,penyakit itu sendiri
87,en,ms-MY,disease outbreak,wabak penyakit
88,en,ms-MY,disinfectant,disinfektan
89,en,ms-MY,disposable,pakai buang
90,en,ms-MY,droplet transmission,penyebaran melalui titisan
91,en,ms-MY,droplets,titisan
92,en,ms-MY,dry cough,batuk kering
93,en,ms-MY,dry surface contamination,pencemaran permukaan kering
